,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
17928.pdb,44.9,7.0,-0.2116752347466555,-9,17603,1198,9728,7345,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,826.366,1157.2,2053.79,-2883.01,-7460.04,5665.7,4.2315,385.511,-250.254
17958.pdb,45.3,7.0,0.0311719150724814,-10,17593,1198,9740,7528,964,2,2,27,15,218,132,268,88,485,298,590,610,763,1561,227,945,807.245,1144.0,2108.31,-3222.9,-7183.43,5756.8,15.9656,382.692,-191.318
17956.pdb,45.4,7.0,-0.164753799897154,-9,17560,1198,9740,6880,1005,2,2,27,15,218,132,274,76,452,276,561,610,763,1594,227,967,798.668,1251.58,2241.9,-2964.07,-7404.41,5789.82,-15.5274,396.997,94.9617
17957.pdb,45.6,7.0,-0.164753799897154,-9,17560,1198,9740,6880,1005,2,2,27,15,218,132,274,76,452,276,561,610,763,1594,227,967,812.128,1187.62,2227.47,-2953.46,-7414.07,5788.12,22.8784,395.66,66.3416
18005.pdb,45.8,7.0,-0.0437408582982614,-9,17567,1198,9740,7462,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,761.136,1187.67,2123.71,-2944.41,-7411.97,5771.67,-71.4764,376.232,-207.433
17968.pdb,46.0,7.0,-0.1492869994160734,-8,17540,1198,9775,7345,1004,2,1,25,15,224,132,274,64,428,255,521,643,785,1638,227,966,749.282,143.632,2064.84,-2757.97,-7570.78,5708.3,-550.066,374.935,-1837.84
17971.pdb,46.3,7.0,-0.3940850286302177,-9,17596,1198,9740,6763,1009,2,2,27,15,217,132,275,76,452,276,561,607,764,1593,227,966,1133.97,1291.28,2068.24,-2877.45,-7457.3,5654.09,74.1521,413.329,300.301
17983.pdb,46.3,7.0,-0.0633917442080575,-9,17567,1198,8554,7345,923,2,2,27,15,224,138,262,76,464,289,536,643,822,1565,248,965,816.855,1173.79,2129.76,-2979.38,-7461.16,5775.38,-8.73903,387.071,-166.415
17949.pdb,46.6,8.6,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,860.873,1226.08,2076.71,-2752.2,-7714.08,5803.83,-8.19777,384.725,-122.251
17972.pdb,46.9,7.0,-0.3131781552848425,-9,17603,1198,9740,7366,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,734.345,1155.52,2146.7,-2872.07,-7565.68,5756.08,-8.64776,395.0,-258.757
17929.pdb,47.7,7.0,-0.2084516744432054,-9,17596,1198,9740,6763,1009,2,2,26,15,217,132,275,76,451,276,562,608,764,1592,227,966,1078.08,1264.46,2168.34,-2887.37,-7448.61,5643.92,131.075,390.599,340.493
17926.pdb,48.8,7.0,-0.2387608198937965,-9,17560,1198,9833,7345,1009,2,2,25,15,217,132,275,76,451,276,562,607,765,1593,227,965,747.767,1154.98,2058.67,-2874.75,-7569.11,5803.27,-50.3175,379.491,-350.002
17964.pdb,48.8,7.0,-0.6010572265205,-9,17603,1198,9728,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,746.101,1192.12,2112.5,-2883.99,-7553.01,5744.09,-58.1277,381.987,-318.323
17965.pdb,49.6,7.0,-0.7083173106727204,-9,17603,1198,9728,7345,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,899.794,1154.34,2232.5,-2886.87,-7533.27,5780.29,51.9244,410.264,108.968
17945.pdb,51.7,7.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,995.677,1205.48,2070.98,-2763.72,-7701.01,5796.16,1.83716,394.69,0.103494
18003.pdb,52.0,7.0,-1.5004994158563214,-8,17681,1198,9740,6761,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,17984.8,68871.5,2966.74,-1900.97,-10778.2,7921.71,338724000000000.0,5218740000.0,338729000000000.0
18001.pdb,52.0,7.0,-1.938448966008148,-8,17718,1198,9740,6856,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,858.836,1154.51,2087.71,-2714.04,-7612.89,5712.49,-8.12443,387.986,-133.525
17998.pdb,52.0,7.0,-4.288778218489607,-8,17681,1198,9740,6782,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,960.059,1209.92,2097.41,-2732.75,-7536.09,5628.76,-29.7628,398.094,-4.34386
17946.pdb,52.1,7.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1029.47,1222.01,2109.99,-2724.86,-7744.51,5798.6,46.8485,401.932,139.49
18002.pdb,52.4,7.0,-1.5004994158563214,-8,17681,1198,9740,6761,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,771.522,1196.63,2134.43,-2735.66,-7560.09,5700.56,-46.5057,393.161,-145.949
17942.pdb,52.6,7.0,-0.3085663490113806,-9,17596,2396,9740,7345,1006,2,2,27,15,218,132,274,76,452,276,561,607,763,1596,227,967,962.235,1208.97,2072.72,-2930.97,-7577.09,5786.48,16.3242,405.553,-55.7709
17999.pdb,52.7,7.0,-4.288778218489607,-8,17681,1198,9740,6782,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,1150.35,1228.72,2146.24,-2736.52,-7562.41,5696.52,17.1532,444.593,384.655
17996.pdb,53.4,7.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,715.23,1189.07,2096.27,-2773.39,-7694.95,5764.14,-58.7837,388.205,-374.204
17950.pdb,54.0,6.5,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1006.14,1155.62,2100.33,-2721.99,-7771.77,5821.28,70.4983,397.606,57.7053
17954.pdb,54.3,7.0,-0.3541747181233958,-9,17603,1198,9728,7345,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,963.748,1186.48,2184.27,-2851.91,-7564.45,5764.07,12.0802,400.713,95.0033
17997.pdb,54.3,6.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,764.359,1175.44,2119.34,-2741.08,-7684.39,5732.19,-35.1798,388.485,-280.828
17960.pdb,55.9,6.0,-0.6372942416486341,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1132.13,1374.11,2172.34,-2898.59,-7517.35,5772.18,68.1128,443.132,546.058
17990.pdb,55.9,6.0,0.294070652264635,-9,17528,1198,9740,7063,1007,2,2,26,10,189,111,230,76,464,276,562,643,785,1637,227,966,895.634,1205.98,2134.64,-2920.6,-7475.08,5714.66,97.8465,389.242,42.3158
17959.pdb,56.0,7.0,-0.6372942416486341,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,723.353,1162.23,2108.77,-2895.19,-7542.63,5779.66,-60.5807,374.9,-349.498
17955.pdb,56.6,6.0,-0.102214929324111,-9,17640,1198,9427,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1072.09,1272.42,2158.47,-2889.31,-7503.88,5739.85,75.6782,396.817,322.138
18006.pdb,56.7,6.0,0.2875190974655544,-9,17558,1198,10019,7345,964,2,1,28,11,193,111,228,76,477,276,549,678,806,1642,227,945,785.713,1189.72,2097.24,-2801.79,-7510.18,5613.73,-63.1185,380.765,-307.917
17951.pdb,56.9,6.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1008.46,1193.56,2097.59,-2729.37,-7751.8,5809.91,64.1048,395.185,87.6273
17944.pdb,58.8,6.0,-0.1483678607759078,-9,17640,1338,9740,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,728.157,1162.14,2147.84,-2845.75,-7624.55,5758.02,-60.7845,374.038,-360.89
17952.pdb,61.2,5.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1053.68,1194.63,2121.73,-2731.92,-7745.59,5817.36,88.5908,401.729,200.217
17995.pdb,65.0,7.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,773.3,1159.19,2103.21,-2740.74,-7690.29,5726.2,-18.6855,385.511,-302.307
