tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
54.3,6,-0.048238157,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
55.9,6,-0.637294242,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
55.9,6,0.294070652,-9,17528,1198,9740,7063,1007,2,2,26,10,189,111,230,76,464,276,562,643,785,1637,227,966
56,7,-0.637294242,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
56.6,6,-0.102214929,-9,17640,1198,9427,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
56.7,6,0.287519097,-9,17558,1198,10019,7345,964,2,1,28,11,193,111,228,76,477,276,549,678,806,1642,227,945
56.9,6,0.356932923,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945
58.8,6,-0.148367861,-9,17640,1338,9740,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
61.2,5,0.356932923,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945
65,7,-0.048238157,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945
