tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
53.4,6.6,28.70048098,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
53.4,6.9,24.88224359,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
53.4,6.6,24.88224359,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
53.4,6.9,29.81088675,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955
53.4,6.6,29.81088675,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955
53.4,6.6,24.78483958,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
53.4,6.9,24.60951235,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
54.3,3.2,28.70048098,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
54.5,7,25.00453009,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010
55,3.2,27.27838236,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
55.3,9.5,25.00453009,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010
55.8,3.2,24.05607274,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
56.8,3.2,28.60307697,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
57.1,3.2,29.81088675,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955
61.2,2.94,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
63.2,3.04,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
64.5,3.07,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
66.3,9.5,24.31367908,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013
66.5,3.16,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
66.6,3.15,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
67,9.5,24.85813459,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
68.3,9.5,23.44509983,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
68.6,7,24.31367908,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013
68.8,3.25,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
69,7,24.85813459,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
69,9.5,23.78244597,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
69.1,7,23.44509983,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
69.6,7,23.78244597,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
72.1,6.6,24.04071872,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.4,9.5,24.04341185,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.5,6.9,24.27444102,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.5,9.5,24.27444102,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.5,6.9,24.06460275,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.5,6.9,24.04071872,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
75.9,9.5,24.06460275,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
76.4,9.5,24.04071872,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
77.7,7,24.04341185,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
78,7,24.27444102,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
78.3,9.5,24.88224359,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
78.3,7,24.06460275,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
78.6,7,24.04071872,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
78.9,9.5,24.07523695,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
79,9.5,24.60951235,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
79.7,9.5,24.78483958,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
79.8,7,24.07523695,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
79.8,9.5,27.72644083,-3,18258,5008,8393,16148,1696,2,4,15,42,265,329,568,53,286,357,631,363,940,1595,571,2013
80.2,9.5,24.05607274,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
80.4,7,24.88224359,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
80.9,9.5,27.27838236,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
80.9,9.5,29.81088675,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955
81,7,24.60951235,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
81.5,8.2,24.31367908,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013
81.6,8,24.31367908,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013
81.8,9.5,28.70048098,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
81.8,7,24.78483958,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82,7,27.72644083,-3,18258,5008,8393,16148,1696,2,4,15,42,265,329,568,53,286,357,631,363,940,1595,571,2013
82.2,8,24.85813459,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8,23.44509983,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8.2,23.44509983,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8.2,25.00453009,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010
82.2,8,25.00453009,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010
82.2,8,24.07523695,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8.2,24.04341185,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8,24.04341185,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8,23.78244597,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.2,8.2,23.78244597,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.3,9.75,23.80997325,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987
82.5,7,24.05607274,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
82.6,9.5,23.80997325,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987
82.9,7,29.81088675,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955
83.1,7,23.80997325,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987
83.3,9.5,28.60307697,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
83.4,7,27.27838236,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987
84.2,7,28.70048098,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
85.3,7,28.60307697,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955
94.8,9.75,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
95,9.5,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
95.3,7,22.69433507,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046
