tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
32,4.5,44.78129103,7,24441,15820,4069,1244,2366,0,11,28,344,874,395,1833,163,617,281,1294,514,479,2251,103,1024
32,4.5,43.42786677,8,24519,15820,4069,681,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
32.3,2.4,44.44993544,8,24452,14953,4069,1131,2297,0,11,28,344,901,419,1809,146,602,285,1207,546,526,2287,118,1078
32.4,3,44.44993544,8,24586,15082,4069,1131,2366,0,11,29,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
32.4,2,44.62156482,8,24472,15623,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
32.8,2.4,42.17807114,8,24409,15820,4069,984,2366,0,11,28,344,874,422,1833,146,584,285,1225,514,512,2251,116,1093
32.8,2,43.42786677,8,24519,15820,4069,681,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
33.1,2,44.81558064,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009
33.4,2.5,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
33.4,2.4,40.59798982,7,24319,15481,4069,1131,2366,0,11,26,318,868,406,1766,146,602,285,1225,546,526,2320,118,1091
33.7,2,44.61997582,8,24382,15820,4069,917,2366,0,11,27,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
33.8,2.4,40.18733029,7,24373,15820,4069,1302,2366,0,11,28,318,868,406,1766,146,602,285,1225,546,526,2320,118,1091
33.9,5,44.44993544,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
34,2,44.50912699,8,24401,15680,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
34.1,2,44.2652473,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
34.1,2,44.18391757,8,24483,15820,4069,878,2366,0,11,28,371,906,409,1902,146,585,267,1225,514,479,2251,103,1024
34.4,2,44.10746149,8,24506,16075,4069,1131,2366,0,11,28,371,907,410,1901,146,586,267,1225,513,478,2252,103,1024
34.7,2,44.7223038,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
34.7,2,44.7223038,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
34.8,2.1,44.05863152,8,24343,14357,4069,1131,2366,0,11,25,344,874,422,1833,146,584,285,1225,513,512,2253,117,1091
34.9,2,44.757749,8,24368,15303,4069,1131,2299,0,11,28,344,928,395,1806,146,619,267,1208,579,508,2354,103,1009
35.1,2,42.33381636,7,24434,15460,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
35.4,2,44.80625295,7,24394,15372,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009
35.6,3,44.44993544,8,24515,15139,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
35.8,2,44.67379984,8,24391,15285,4069,1131,2299,0,11,28,344,928,395,1806,146,619,267,1208,579,508,2354,103,1009
35.9,2.4,44.10009572,8,24422,15820,4069,914,2366,0,11,26,344,874,422,1833,146,584,285,1225,516,509,2250,117,1094
36,2,43.82456009,8,24458,15820,4069,563,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
36.1,3,44.45798629,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.1,3.01,44.45798629,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.1,3.01,44.45798629,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.2,2,44.80462593,7,24471,15820,4069,486,2366,0,11,28,344,874,395,1833,163,617,281,1294,514,479,2251,103,1024
36.3,2,41.88873127,7,24434,15820,4069,1266,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.3,2.2,44.50912699,8,24401,15680,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.4,2,45.81346913,8,24399,14159,4069,1131,2298,0,11,28,344,901,422,1806,146,602,285,1207,546,525,2288,117,1078
36.6,2,44.46393638,8,24408,15820,4069,596,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
36.7,3,44.50143449,7,24395,14750,4069,1131,2299,0,11,29,344,901,395,1807,164,635,282,1274,546,493,2287,103,1009
36.8,5,44.62479031,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
36.8,2,44.54185492,7,24497,15820,4069,1458,2366,0,11,28,344,901,369,1833,164,634,263,1294,546,461,2320,89,955
36.9,2,44.13927306,8,24401,17540,4069,1131,2436,0,11,28,344,901,369,1859,146,602,249,1243,546,462,2351,89,968
36.9,2,45.3086598,9,24541,15820,4069,738,2366,0,11,28,371,906,409,1902,146,585,267,1225,514,479,2251,103,1024
37,2,43.86656291,8,24484,15820,4069,431,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
37,2.5,44.79692527,8,24398,14781,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
37.1,2,43.75455539,8,24422,15820,4069,914,2366,0,11,28,344,874,422,1833,146,585,284,1225,514,511,2251,117,1093
37.1,2.4,42.38540567,9,24419,16082,4069,1131,2366,0,11,28,344,901,422,1833,129,569,269,1158,546,526,2320,118,1091
37.2,2,43.42381464,8,24470,16081,4069,1131,2366,0,11,28,370,907,409,1902,146,584,267,1225,514,479,2251,103,1024
37.5,2.7,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
37.6,3,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
37.8,2,44.81558064,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009
37.8,10.4,44.59150516,9,24438,15797,4069,1131,2300,0,11,28,371,934,410,1872,146,602,267,1207,546,493,2287,103,1009
37.8,2,44.78129103,7,24441,15820,4069,1244,2366,0,11,28,344,874,395,1833,163,617,281,1294,514,479,2251,103,1024
37.8,2,44.57127692,8,24382,15820,4069,917,2366,0,11,28,344,874,422,1833,146,585,284,1225,514,511,2251,117,1093
37.8,3,44.44993544,8,24514,15761,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
37.9,2,44.2652473,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
37.9,2,44.2652473,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
37.9,2,44.91427649,7,24441,15820,4069,1244,2366,0,11,27,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
38.1,2,44.67939646,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.1,2,44.67939646,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.3,4.5,44.97252922,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.3,3,44.52883382,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.3,3,44.44993544,8,24362,15820,4069,1296,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.4,3,44.17139448,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
38.4,2,44.7442361,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.5,2.1,43.9134704,8,24369,16232,4069,1131,2433,0,11,25,344,874,395,1860,146,584,267,1243,513,479,2286,103,1038
38.5,1.99,44.43787173,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.6,3,44.52853267,8,24389,15164,4069,1131,2300,0,11,28,344,928,395,1806,146,620,267,1207,579,508,2353,103,1009
38.6,3,44.44993544,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
38.7,2,45.29257639,7,24441,15907,4069,1131,2366,0,11,28,344,874,395,1833,163,618,280,1294,513,480,2251,103,1024
38.7,2,45.10678891,7,24471,16853,4069,1131,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
38.8,3,44.44993544,9,24517,15237,4069,1131,2298,0,11,29,370,933,410,1875,146,602,267,1207,546,493,2288,103,1009
38.9,2,44.71807604,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.2,2,44.43157657,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.2,2,45.10678891,7,24471,16853,4069,1131,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
39.2,2,44.28790248,9,24448,15820,4069,948,2366,0,10,29,344,928,395,1833,129,586,252,1158,579,508,2387,103,1024
39.3,3,44.44993544,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.3,3.5,44.49782927,8,24475,14100,4069,1131,2299,0,11,28,344,901,421,1807,146,602,284,1208,546,527,2286,118,1076
39.4,3,44.71785984,8,24362,15820,3538,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.4,2,44.93653092,8,24451,15832,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.4,2,44.81640715,7,24458,16841,4069,1131,2366,0,11,28,344,875,395,1833,164,616,281,1294,514,479,2251,103,1024
39.5,2,44.93653092,8,24451,15832,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.5,3.01,44.51385127,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.5,3.01,44.51385127,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.5,2,44.65994955,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.6,3.01,44.63671528,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.6,3.01,44.63671528,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.8,2.5,44.67379984,8,24391,15285,4069,1131,2299,0,11,28,344,928,395,1806,146,619,267,1208,579,508,2354,103,1009
39.8,2,44.42381792,8,24411,15504,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.8,2,44.42381792,8,24411,15504,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
39.9,2.1,44.3741992,7,24432,16049,4069,1131,2366,0,12,27,344,874,395,1833,164,617,281,1292,513,479,2253,103,1024
40,2,44.11672609,8,24401,17540,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40,2,44.23837395,8,24375,15665,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
40,2,43.79938386,8,24476,16597,4069,1131,2366,0,11,28,370,935,383,1900,146,602,249,1225,546,459,2320,89,957
40,2,43.46617451,8,24478,16859,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40,2,43.43972933,8,24477,17481,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40,2,40.40134394,7,24384,15788,4069,1131,2433,0,11,26,318,868,380,1792,146,602,267,1243,546,493,2353,103,1039
40,2,45.07404183,9,24534,17012,4069,1131,2366,0,11,28,370,935,383,1900,146,602,249,1225,546,459,2320,89,957
40.2,2,44.27057773,8,24369,15820,4069,987,2366,0,11,28,344,874,422,1833,146,584,285,1225,514,512,2251,116,1093
40.3,2,44.64128163,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
40.5,2,44.44299158,8,24464,17695,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40.5,2,44.44299158,8,24464,17695,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40.5,3,44.44993544,8,24549,15086,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
40.6,2,44.56926809,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
40.6,2,44.11672609,8,24401,17540,4069,1131,2433,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,89,971
40.6,3,43.88989781,8,24485,15820,4069,518,2435,0,11,28,344,874,395,1860,146,585,267,1242,514,479,2283,103,1038
40.7,2,44.69638474,7,24428,15895,4069,1131,2366,0,12,27,344,874,395,1833,164,615,282,1293,515,478,2252,103,1024
40.7,1.99,44.42523691,8,24473,15145,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
40.7,2,44.76405405,7,24428,15895,4069,1131,2366,0,11,28,344,875,395,1833,164,616,281,1294,514,479,2251,103,1024
40.7,3,44.45338221,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41,2,43.31279243,8,24415,16673,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41,3,44.56907552,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41,2,44.33886566,8,24408,16342,4069,1131,2366,0,11,28,344,927,369,1833,146,620,249,1225,580,473,2387,89,957
41,2,44.10085898,8,24431,16324,4069,1131,2366,0,11,28,344,927,369,1833,146,620,249,1225,580,473,2387,89,957
41,2,44.36412075,8,24440,15941,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.1,3,44.44993544,8,24435,16321,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.1,2,43.69377379,8,24401,15820,4069,-277,2435,0,11,28,344,901,369,1859,146,602,249,1243,546,461,2352,89,969
41.1,2.03,45.62157588,8,24418,15601,4069,1131,2300,0,11,29,344,928,395,1806,146,620,267,1207,579,508,2353,103,1009
41.2,2.84,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.2,3,46.00331784,9,24438,15797,4069,1131,2298,0,11,28,371,934,409,1874,146,602,267,1208,546,493,2287,103,1010
41.2,2.02,45.64780663,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.3,3,44.53302465,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.4,3.01,44.58920592,8,24468,15298,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
41.4,2,44.34317087,7,24432,15820,4069,932,2366,0,12,27,344,876,395,1833,164,616,282,1294,514,478,2251,103,1024
41.4,2.02,43.773207,9,24375,16003,4069,1131,2433,0,10,28,344,901,395,1860,130,568,252,1174,546,493,2354,103,1039
41.4,2,43.773207,9,24375,16003,4069,1131,2433,0,10,28,344,901,395,1860,130,568,252,1174,546,493,2354,103,1039
41.4,2,44.44060775,8,24437,16442,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.5,2.5,44.81558064,7,24424,16318,4069,1131,2299,0,11,28,344,901,395,1806,163,635,282,1275,546,493,2287,103,1009
41.5,3,44.45330673,8,24418,15601,4069,1131,2298,0,11,31,344,926,395,1808,146,620,267,1207,579,508,2355,103,1009
41.6,3,44.44993544,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.6,3,42.57120012,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
41.6,6.2,44.54185492,7,24497,15820,4069,1458,2366,0,11,28,344,901,369,1833,164,634,263,1294,546,461,2320,89,955
41.6,3,44.44993544,8,24514,15761,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.7,5.9,44.05863152,8,24343,14357,4069,1131,2366,0,11,25,344,874,422,1833,146,584,285,1225,513,512,2253,117,1091
41.8,2,45.64780663,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
41.9,2,44.39583487,8,24375,15634,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
41.9,2,43.42619543,7,24333,15820,4069,1305,2366,0,11,28,319,869,405,1764,146,602,285,1225,546,525,2320,118,1093
42,3,44.56409056,8,24362,15820,4069,1296,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42,3,45.13534344,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42,2.03,45.64780663,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.2,2,43.70372503,7,24396,14683,4069,1131,2366,0,10,28,318,868,406,1764,146,602,283,1225,546,526,2320,118,1093
42.3,2,44.31765601,8,24464,15820,4069,810,2433,0,11,28,344,901,368,1860,146,602,249,1243,546,460,2353,89,971
42.3,2,44.91407976,8,24475,14100,4069,1131,2299,0,11,28,344,901,421,1807,146,602,284,1208,546,527,2286,118,1076
42.4,3,44.44993544,8,24517,15260,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.5,3.01,44.4853592,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.5,3.01,44.4853592,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.5,3,44.44993544,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.6,3,44.44993544,8,24468,14604,4069,1131,2297,0,11,30,344,925,395,1809,146,620,267,1207,579,508,2356,103,1009
42.7,2,45.01852728,8,24475,15820,4069,2539,2298,0,11,28,344,901,420,1808,146,602,285,1207,546,526,2287,118,1077
42.7,2,45.01852728,8,24475,15820,4069,2539,2298,0,11,28,344,901,420,1808,146,602,285,1207,546,526,2287,118,1077
42.7,2,45.01852728,8,24475,15820,4069,2539,2298,0,11,28,344,901,420,1808,146,602,285,1207,546,526,2287,118,1077
42.8,3,44.44993544,8,24515,15139,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.9,3.01,44.48356747,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
42.9,5.2,44.54185492,7,24497,15820,4069,1458,2366,0,11,28,344,901,369,1833,164,634,263,1294,546,461,2320,89,955
43.1,2.03,43.9914067,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.2,2.5,44.2652473,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.2,3.01,44.45154561,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.2,3,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.3,3,44.774533,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.3,3,44.45154561,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.4,5,44.05863152,8,24343,14357,4069,1131,2366,0,11,25,344,874,422,1833,146,584,285,1225,513,512,2253,117,1091
43.5,3,44.54131723,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.6,3,44.44993544,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.8,6.5,44.44993544,8,24436,15699,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
43.8,6.5,44.44518508,8,24468,14604,4069,1131,2299,0,11,29,344,927,395,1807,146,619,267,1208,580,508,2353,103,1009
44,3,44.44993544,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,3,44.54131723,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,3,44.53302465,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,3,44.73372988,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,3,44.56023216,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,3,44.8276157,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44,6.5,44.50143449,7,24395,14750,4069,1131,2299,0,11,29,344,901,395,1807,164,635,282,1274,546,493,2287,103,1009
44.1,3,44.46508671,8,24409,15383,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44.1,3,44.44993544,8,24445,14622,4069,1131,2299,0,11,29,344,927,395,1807,146,620,267,1207,580,507,2353,103,1010
44.1,3,44.44993544,8,24445,14622,4069,1131,2298,0,11,29,344,927,395,1807,146,620,267,1207,578,508,2356,103,1009
44.2,5.1,44.45338221,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44.2,3,44.44993544,8,24488,14823,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44.6,3,45.32793419,8,24359,16380,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
44.9,5.4,44.45943293,8,24336,14004,4069,1131,2299,0,11,28,344,901,422,1806,146,602,285,1207,546,526,2287,117,1077
44.9,3.3,44.44993544,9,24517,15237,4069,1131,2298,0,11,29,370,933,410,1875,146,602,267,1207,546,493,2288,103,1009
44.9,2,44.44060775,8,24437,16442,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
45,3,42.68487212,7,24380,15405,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
45,5.3,44.59150516,9,24438,15797,4069,1131,2300,0,11,28,371,934,410,1872,146,602,267,1207,546,493,2287,103,1009
45.1,3.3,44.17139448,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
45.1,3,44.62479031,8,24388,16817,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
