tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
47.4,6.4,18.03504655,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
47.4,6.4,17.67545805,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
47.4,6.4,18.09659773,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519
47.5,6.8,18.47264247,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519
47.6,7,17.92307515,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534
47.7,5.5,18.16942222,-6,13473,2826,8205,6013,539,1,2,32,19,187,108,229,54,291,169,360,366,430,909,116,519
48,7,19.19292964,-7,13447,2826,6229,5941,506,1,3,29,19,188,108,222,65,317,185,381,366,429,884,116,504
48,7,18.71303384,-7,13447,2826,7061,6013,508,1,4,32,19,188,108,222,65,318,185,380,366,429,882,116,504
48,7,18.0721738,-7,13424,2826,8060,5548,572,1,4,30,19,175,108,235,65,295,185,403,315,398,869,116,535
48,7,18.20283575,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519
48,7,18.52063514,-7,13447,2826,8060,6581,507,1,4,30,19,188,108,222,65,317,185,381,366,429,883,116,504
48,7,18.14519077,-7,13447,2826,8060,6581,508,1,4,33,19,188,108,222,65,318,185,380,365,430,883,116,503
48,7,18.13676253,-7,13487,2826,9059,6013,571,1,4,29,19,174,108,236,65,295,185,403,314,399,871,116,534
48,7,18.92047742,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519
48,7,17.92307515,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534
48,7,17.30890097,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534
48,7,17.64761118,-7,13487,2826,8060,5445,571,1,4,29,19,174,108,236,65,294,185,404,314,400,871,116,533
48,7,18.07598314,-7,13487,2826,9059,6013,570,1,4,26,19,174,108,236,65,295,185,403,314,398,872,116,535
48,7,18.15287677,-7,13431,2826,8060,6130,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519
48,7,18.97008651,-5,13513,2826,8060,5512,539,1,4,30,26,207,122,262,54,280,171,359,340,414,877,116,519
48,7,18.01917955,-7,13487,3045,8060,6013,572,1,4,29,19,174,108,236,65,295,185,403,316,398,868,116,535
48,7,17.48251068,-7,13487,3045,8060,6013,572,1,4,29,19,174,108,236,65,296,185,402,315,398,869,116,535
48,7,16.85896284,-7,13487,2826,9059,6013,572,1,4,29,19,174,108,236,65,294,185,404,315,400,869,116,533
48.3,7,17.30890097,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534
48.4,7,19.19292964,-7,13447,2826,6229,5941,506,1,3,29,19,188,108,222,65,317,185,381,366,429,884,116,504
48.4,7,18.71303384,-7,13447,2826,7061,6013,508,1,4,32,19,188,108,222,65,318,185,380,366,429,882,116,504
48.4,7,18.0721738,-7,13424,2826,8060,5548,572,1,4,30,19,175,108,235,65,295,185,403,315,398,869,116,535
48.4,7,18.20283575,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519
48.4,7,18.52063514,-7,13447,2826,8060,6581,507,1,4,30,19,188,108,222,65,317,185,381,366,429,883,116,504
48.4,7,18.14519077,-7,13447,2826,8060,6581,508,1,4,33,19,188,108,222,65,318,185,380,365,430,883,116,503
48.4,7,18.13676253,-7,13487,2826,9059,6013,571,1,4,29,19,174,108,236,65,295,185,403,314,399,871,116,534
48.4,7,17.92307515,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534
48.4,7,17.30890097,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534
48.4,7,17.30890097,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534
48.4,7,17.64761118,-7,13487,2826,8060,5445,571,1,4,29,19,174,108,236,65,294,185,404,314,400,871,116,533
48.4,7,18.07598314,-7,13487,2826,9059,6013,570,1,4,26,19,174,108,236,65,295,185,403,314,398,872,116,535
48.4,7,18.15287677,-7,13431,2826,8060,6130,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519
48.4,7,18.01917955,-7,13487,3045,8060,6013,572,1,4,29,19,174,108,236,65,295,185,403,316,398,868,116,535
48.4,7,17.48251068,-7,13487,3045,8060,6013,572,1,4,29,19,174,108,236,65,296,185,402,315,398,869,116,535
48.4,7,16.85896284,-7,13487,2826,9059,6013,572,1,4,29,19,174,108,236,65,294,185,404,315,400,869,116,533
48.4,7,16.85896284,-7,13487,2826,9059,6013,572,1,4,29,19,174,108,236,65,294,185,404,315,400,869,116,533
48.6,7,18.47264247,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519
49,7,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
49,7,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
49,7,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
49,7,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
49,7,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
49,7,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
49,7,18.92047742,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519
49,7,18.16942222,-6,13473,2826,8205,6013,539,1,2,32,19,187,108,229,54,291,169,360,366,430,909,116,519
49,7,18.90108102,-5,13483,2826,8060,6270,539,1,4,30,25,206,124,262,54,281,169,359,340,414,877,116,519
49,7,18.90108102,-5,13483,2826,8060,6270,539,1,4,30,25,206,124,262,54,281,169,359,340,414,877,116,519
49.1,6.8,18.03504655,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
49.1,7,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
49.1,6.8,17.67545805,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
49.1,6.8,18.09659773,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519
49.4,7,17.48251068,-7,13487,3045,8060,6013,572,1,4,29,19,174,108,236,65,296,185,402,315,398,869,116,535
50.4,8.5,18.03504655,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
50.5,5.5,18.90108102,-5,13483,2826,8060,6270,539,1,4,30,25,206,124,262,54,281,169,359,340,414,877,116,519
51.1,5.5,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
51.8,8.5,17.67545805,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
51.9,6.3,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
51.9,6.3,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
51.9,6.3,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
51.9,6.3,18.16942222,-6,13473,2826,8205,6013,539,1,2,32,19,187,108,229,54,291,169,360,366,430,909,116,519
52.1,7,18.92047742,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519
52.3,6.2,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
52.3,6.2,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
52.3,6.2,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
52.3,6.2,18.16942222,-6,13473,2826,8205,6013,539,1,2,32,19,187,108,229,54,291,169,360,366,430,909,116,519
52.5,7,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
52.6,7,18.02640874,-6,13434,2826,8060,5365,572,1,3,28,19,181,108,236,54,281,170,370,340,414,902,116,534
52.6,7,18.15328961,-7,13497,2826,8291,6013,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519
52.6,7,17.93786047,-6,13509,2826,8685,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
52.6,7,17.83581509,-6,13511,2826,9628,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
52.6,7,18.24561639,-5,13513,2826,8419,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
52.6,7,17.82771625,-6,13510,2826,8857,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
52.6,7,18.32822456,-5,13567,2826,8576,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
52.6,7,17.9362407,-6,13582,2826,8840,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535
52.6,7,17.98483374,-6,13545,2826,9153,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535
53.4,7,17.93786047,-6,13509,2826,8685,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
53.4,7,18.09659773,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519
55.4,7,18.24561639,-5,13513,2826,8419,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
55.4,7,17.9362407,-6,13582,2826,8840,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535
55.5,5.5,19.54340517,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519
55.6,5.5,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
55.6,5.5,17.45665609,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534
55.6,5.5,18.92047742,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519
55.6,5.5,18.16942222,-6,13473,2826,8205,6013,539,1,2,32,19,187,108,229,54,291,169,360,366,430,909,116,519
55.6,5.5,18.90108102,-5,13483,2826,8060,6270,539,1,4,30,25,206,124,262,54,281,169,359,340,414,877,116,519
56,5.5,18.92047742,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519
56.6,7,17.82771625,-6,13510,2826,8857,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
56.8,7,18.32822456,-5,13567,2826,8576,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519
56.9,5.5,17.33907436,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535
57,7,18.03504655,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
57.4,7,17.83581509,-6,13511,2826,9628,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
57.4,7,17.98483374,-6,13545,2826,9153,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535
57.8,7,17.67545805,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535
