,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
22182.pdb,51.3,3.21,23.80997325446457,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987,774.927,139.942,2083.43,-2135.88,-8239.41,5749.87,-669.788,351.205,-1945.69
22192.pdb,51.4,3.19,23.80997325446457,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987,777.774,133.436,2131.94,-2112.15,-8261.97,5758.79,-662.581,353.14,-1881.63
22195.pdb,52.0,3.2,24.60951234843582,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,667.857,135.755,2019.12,-2220.76,-8235.48,5833.44,-629.965,351.098,-2078.94
22135.pdb,52.7,3.2,27.726440830491484,-3,18258,5008,8393,16148,1696,2,4,15,42,265,329,568,53,286,357,631,363,940,1595,571,2013,650.458,125.787,2012.36,-2215.97,-8277.28,5846.95,-660.384,353.222,-2164.86
22150.pdb,52.9,3.2,24.78483957555145,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,667.888,127.672,2202.09,-2163.05,-8344.54,5878.68,-628.421,356.222,-1903.46
22124.pdb,53.4,6.6,28.60307696606964,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,662.18,127.262,2111.38,-2313.95,-8258.21,5881.02,-643.17,353.046,-2080.45
22132.pdb,53.4,6.6,28.70048098113388,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,653.006,126.481,2175.58,-2314.84,-8299.17,5913.41,-640.759,357.384,-2028.91
22139.pdb,53.4,6.6,24.88224359061569,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,642.49,126.863,2072.31,-2184.23,-8389.48,5930.93,-626.805,367.854,-2060.07
22127.pdb,53.4,6.9,28.70048098113388,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,658.283,128.818,2175.05,-2337.08,-8240.3,5886.46,-636.166,358.292,-2006.63
22143.pdb,53.4,6.6,29.81088675286621,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955,617.063,126.329,2015.2,-2267.93,-8336.98,5978.31,-657.586,360.694,-2164.9
22142.pdb,53.4,6.9,29.81088675286621,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955,643.353,125.157,2073.44,-2253.64,-8328.87,5958.61,-637.627,360.388,-2059.19
22121.pdb,53.4,6.9,28.60307696606964,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,642.993,131.675,2114.17,-2336.68,-8252.79,5908.82,-631.583,359.132,-2064.26
22196.pdb,53.4,6.9,24.60951234843582,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,646.089,135.438,2070.82,-2198.33,-8238.91,5813.65,-631.67,358.245,-2044.67
22119.pdb,53.4,6.9,27.27838236119598,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,649.147,140.875,2111.16,-2192.46,-8280.9,5850.67,-630.327,354.225,-1997.6
22118.pdb,53.4,6.6,27.27838236119598,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,630.367,130.592,2103.33,-2183.84,-8272.58,5842.88,-647.301,357.537,-2039.01
22147.pdb,53.4,6.6,24.78483957555145,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,678.861,126.919,2162.82,-2150.92,-8356.41,5857.66,-625.505,351.91,-1954.66
22136.pdb,53.4,6.9,24.88224359061569,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,620.866,127.803,2021.65,-2206.43,-8371.87,5926.68,-642.459,362.823,-2160.94
22130.pdb,54.3,3.2,28.70048098113388,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,653.968,128.711,2172.68,-2323.63,-8293.02,5919.13,-636.906,358.704,-2020.36
22103.pdb,54.5,7.0,25.004530086778104,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010,668.098,129.215,2099.92,-2258.61,-8310.96,5963.98,-619.667,364.23,-1963.79
22115.pdb,55.0,3.2,27.27838236119598,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,621.055,126.194,2101.94,-2190.74,-8301.83,5867.14,-643.931,357.852,-2062.31
22102.pdb,55.3,9.5,25.004530086778104,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010,670.171,133.134,2074.15,-2251.44,-8326.81,5958.72,-628.186,360.0,-2010.26
22174.pdb,55.8,3.2,24.056072742454703,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,661.97,127.096,2104.42,-2164.51,-8337.53,5856.6,-598.525,366.494,-1983.98
22125.pdb,56.8,3.2,28.60307696606964,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,677.429,128.652,2135.82,-2337.01,-8260.16,5913.8,-619.692,366.44,-1994.73
22141.pdb,57.1,3.2,29.81088675286621,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955,626.029,132.999,2013.94,-2290.86,-8303.86,5965.64,-648.167,356.038,-2148.25
22153.pdb,61.2,2.94,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,682.318,130.251,2101.31,-1979.83,-8421.47,5892.6,-632.093,366.852,-1860.06
22157.pdb,63.2,3.04,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,663.785,134.308,2133.01,-1969.13,-8432.45,5875.17,-653.146,357.641,-1890.82
22156.pdb,64.5,3.07,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,681.261,135.692,2089.79,-1974.25,-8426.2,5879.13,-644.935,363.453,-1896.07
22166.pdb,66.3,9.5,24.31367907550186,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013,617.221,124.931,2052.93,-2169.85,-8409.03,5957.11,-633.982,361.728,-2098.94
22152.pdb,66.5,3.16,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,684.423,132.034,2126.91,-1951.15,-8454.66,5890.89,-650.436,367.739,-1854.26
22155.pdb,66.6,3.15,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,696.703,129.995,2100.16,-1983.55,-8425.79,5893.26,-636.954,362.716,-1863.45
22095.pdb,67.0,9.5,24.8581345930323,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,768.988,139.199,2114.13,-2271.16,-8253.57,5915.22,-606.167,365.305,-1828.05
22096.pdb,68.3,9.5,23.44509982731193,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,834.276,142.227,2187.63,-2349.21,-8158.32,5902.43,-621.646,374.373,-1688.23
22167.pdb,68.6,7.0,24.31367907550186,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013,623.325,124.258,2015.42,-2155.66,-8397.61,5921.8,-637.946,355.755,-2150.65
22158.pdb,68.8,3.25,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,672.479,131.133,2095.28,-1979.28,-8407.04,5870.41,-644.06,358.259,-1902.82
22094.pdb,69.0,7.0,24.8581345930323,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,678.445,141.467,2130.88,-2279.59,-8226.63,5906.97,-604.828,357.534,-1895.75
22111.pdb,69.0,9.5,23.782445965074004,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,651.89,154.031,2015.72,-2260.74,-8318.71,5948.23,-623.349,358.807,-2074.13
22099.pdb,69.1,7.0,23.44509982731193,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,1029.13,195.79,2191.5,-2315.38,-8117.65,5848.57,-542.824,368.404,-1342.46
22112.pdb,69.6,7.0,23.782445965074004,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,619.97,127.403,2001.76,-2255.76,-8309.47,5941.19,-617.688,359.605,-2133.0
22175.pdb,72.1,6.6,24.04071872260421,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,708.91,134.385,2070.74,-2239.0,-8307.71,5901.25,-619.471,363.432,-1987.46
22109.pdb,75.4,9.5,24.043411845229567,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,668.102,134.087,2091.86,-2217.5,-8293.63,5891.52,-614.978,356.879,-1983.67
22161.pdb,75.5,9.5,24.274441024772823,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,702.575,125.222,2035.33,-2255.04,-8266.49,5902.16,-633.057,369.74,-2019.56
22160.pdb,75.5,6.9,24.274441024772823,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,639.442,128.639,2059.2,-2251.27,-8274.23,5905.91,-621.883,365.224,-2048.97
22171.pdb,75.5,6.9,24.06460275348276,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,637.102,149.775,1985.71,-2223.07,-8314.41,5893.55,-628.087,355.437,-2144.01
22179.pdb,75.5,6.9,24.04071872260421,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,634.172,134.324,2055.9,-2230.13,-8302.07,5909.21,-640.238,361.025,-2077.82
22170.pdb,75.9,9.5,24.06460275348276,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,638.564,129.463,2008.08,-2227.32,-8305.31,5893.0,-633.202,355.063,-2141.67
22178.pdb,76.4,9.5,24.04071872260421,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,625.375,129.919,2031.0,-2242.2,-8291.93,5917.57,-633.16,360.188,-2103.23
22108.pdb,77.7,7.0,24.043411845229567,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,684.695,162.127,2106.88,-2206.61,-8332.94,5910.72,-605.698,358.982,-1921.84
22162.pdb,78.0,7.0,24.274441024772823,-3,18284,5568,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,638.355,127.038,2059.96,-2256.68,-8284.44,5921.95,-610.231,365.823,-2038.23
22140.pdb,78.3,9.5,24.88224359061569,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,630.464,127.428,2006.25,-2189.06,-8362.15,5906.93,-642.595,363.603,-2159.13
22168.pdb,78.3,7.0,24.06460275348276,-3,18361,4887,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,641.311,130.506,2023.65,-2222.07,-8287.94,5875.77,-633.265,353.792,-2118.25
22176.pdb,78.6,7.0,24.04071872260421,-3,18334,4571,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,640.242,141.075,2034.55,-2289.67,-8244.96,5891.21,-625.211,357.201,-2095.56
22104.pdb,78.9,9.5,24.07523695256561,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,800.069,139.196,2196.82,-2184.94,-8379.84,5954.84,-592.995,368.205,-1698.65
22194.pdb,79.0,9.5,24.60951234843582,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,676.272,131.581,2086.82,-2208.29,-8244.32,5835.33,-620.406,360.289,-1982.72
22149.pdb,79.7,9.5,24.78483957555145,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,670.51,134.26,2171.41,-2147.31,-8373.66,5868.01,-621.982,358.561,-1940.19
22106.pdb,79.8,7.0,24.07523695256561,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,659.523,134.643,2100.16,-2194.09,-8357.3,5920.21,-611.799,351.816,-1996.84
22134.pdb,79.8,9.5,27.726440830491484,-3,18258,5008,8393,16148,1696,2,4,15,42,265,329,568,53,286,357,631,363,940,1595,571,2013,640.375,130.451,2098.11,-2182.96,-8318.8,5861.57,-635.812,349.03,-2058.03
22173.pdb,80.2,9.5,24.056072742454703,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,652.832,126.264,2108.97,-2164.08,-8346.98,5862.11,-596.409,367.08,-1990.22
22138.pdb,80.4,7.0,24.88224359061569,-3,18361,5008,8393,15749,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,650.37,131.824,2059.08,-2197.57,-8367.22,5924.82,-624.621,371.243,-2052.07
22144.pdb,80.9,9.5,29.81088675286621,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955,608.973,124.93,2006.66,-2273.62,-8327.1,5974.96,-654.809,359.819,-2180.19
22117.pdb,80.9,9.5,27.27838236119598,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,627.233,128.636,2119.09,-2178.73,-8301.92,5867.34,-640.749,358.54,-2020.56
22193.pdb,81.0,7.0,24.60951234843582,-3,18334,5008,8393,15794,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,679.286,133.682,2069.14,-2198.99,-8254.91,5834.91,-624.338,354.001,-2007.23
22164.pdb,81.5,8.2,24.31367907550186,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013,609.611,124.949,2028.79,-2163.66,-8406.97,5938.35,-643.225,353.359,-2158.81
22165.pdb,81.6,8.0,24.31367907550186,-3,18258,3693,8393,16079,1695,2,4,15,42,265,329,568,53,286,356,632,363,939,1596,572,2013,693.289,127.359,2021.93,-2151.19,-8413.63,5939.17,-635.492,361.56,-2057.0
22148.pdb,81.8,7.0,24.78483957555145,-3,18360,5008,8393,15662,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,666.123,127.846,2144.44,-2156.63,-8366.19,5875.02,-625.525,355.139,-1979.78
22128.pdb,81.8,9.5,28.70048098113388,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,667.807,127.752,2197.83,-2312.09,-8274.88,5889.44,-632.626,359.858,-1976.91
22133.pdb,82.0,7.0,27.726440830491484,-3,18258,5008,8393,16148,1696,2,4,15,42,265,329,568,53,286,357,631,363,940,1595,571,2013,635.872,129.841,2009.44,-2183.47,-8338.88,5881.53,-652.182,355.073,-2162.78
22114.pdb,82.2,8.2,23.782445965074004,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,650.406,134.082,2060.83,-2251.29,-8308.12,5937.08,-612.007,364.623,-2024.4
22097.pdb,82.2,8.0,23.44509982731193,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,1007.4,201.814,2131.8,-2297.52,-8160.77,5868.86,-529.376,368.626,-1409.16
22098.pdb,82.2,8.2,23.44509982731193,-3,18424,5008,7571,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,1044.37,198.696,2180.48,-2306.86,-8115.88,5836.37,-543.677,369.794,-1336.7
22100.pdb,82.2,8.2,25.004530086778104,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010,704.816,130.051,2092.81,-2246.34,-8319.51,5944.78,-612.16,360.876,-1944.68
22101.pdb,82.2,8.0,25.004530086778104,-3,18287,5008,6621,16079,1697,2,4,15,42,265,329,568,53,286,357,631,363,939,1596,573,2010,653.638,126.852,2069.08,-2250.12,-8349.94,5980.78,-637.856,361.903,-2045.66
22105.pdb,82.2,8.0,24.07523695256561,-3,18390,5008,8058,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,657.4,128.023,2131.35,-2209.61,-8335.76,5926.97,-615.957,359.857,-1957.72
22107.pdb,82.2,8.2,24.043411845229567,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,668.893,139.57,2095.09,-2224.28,-8300.85,5900.12,-609.584,353.365,-1977.68
22110.pdb,82.2,8.0,24.043411845229567,-3,18389,5008,7287,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,664.478,137.293,2100.61,-2209.08,-8317.13,5911.27,-608.953,359.233,-1962.29
22113.pdb,82.2,8.0,23.782445965074004,-3,18392,5008,7094,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,657.769,130.128,2033.22,-2243.18,-8309.23,5930.53,-609.543,366.104,-2044.2
22093.pdb,82.2,8.0,24.8581345930323,-3,18313,5008,6756,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,683.579,156.924,2084.13,-2248.81,-8260.48,5895.79,-615.741,352.546,-1952.08
22187.pdb,82.3,9.75,23.80997325446457,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987,766.911,129.054,2111.86,-2112.85,-8287.75,5769.3,-661.932,354.931,-1930.48
22172.pdb,82.5,7.0,24.056072742454703,-3,18360,5509,8393,16079,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,653.758,140.719,2059.82,-2167.33,-8342.71,5862.16,-594.088,362.008,-2025.67
22185.pdb,82.6,9.5,23.80997325446457,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987,775.423,148.843,2060.77,-2137.44,-8283.18,5752.81,-661.77,342.263,-2002.28
22146.pdb,82.9,7.0,29.81088675286621,-2,18363,5008,8393,15974,1696,2,4,15,52,293,351,626,53,286,346,631,363,912,1595,539,1955,620.663,123.126,2013.69,-2244.74,-8362.21,5977.82,-647.538,362.196,-2157.0
22180.pdb,83.1,7.0,23.80997325446457,-2,18373,5008,8566,16079,1754,2,3,16,42,275,319,578,43,269,313,583,390,945,1682,539,1987,789.229,132.634,2096.3,-2132.81,-8252.84,5753.79,-666.043,352.408,-1927.33
22122.pdb,83.3,9.5,28.60307696606964,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,656.9,128.623,2100.58,-2304.49,-8290.75,5894.92,-634.109,357.658,-2090.68
22120.pdb,83.4,7.0,27.27838236119598,-3,18284,5008,8393,15827,1754,2,4,15,42,265,319,578,53,286,346,642,363,912,1623,539,1987,617.117,125.556,2084.83,-2186.1,-8303.05,5870.5,-658.359,358.225,-2091.29
22129.pdb,84.2,7.0,28.70048098113388,-4,18347,5008,8393,15717,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,665.008,130.423,2187.27,-2323.71,-8267.89,5898.41,-633.111,357.365,-1986.23
22126.pdb,85.3,7.0,28.60307696606964,-4,18317,5008,8393,16475,1696,2,4,15,42,265,319,568,64,314,378,689,363,912,1595,539,1955,643.382,126.108,2035.15,-2355.49,-8229.16,5893.48,-657.284,353.354,-2190.47
22154.pdb,94.8,9.75,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,672.532,137.143,2084.95,-1975.04,-8424.82,5873.84,-648.185,357.49,-1922.09
22159.pdb,95.0,9.5,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,683.011,127.437,2103.4,-1977.64,-8410.45,5887.42,-648.298,364.773,-1870.35
22151.pdb,95.3,7.0,22.69433506991714,-2,18344,5008,9110,16079,1754,2,3,14,42,265,329,578,43,259,323,583,363,939,1623,572,2046,698.505,130.77,2133.32,-1971.5,-8432.07,5888.15,-648.928,363.376,-1838.38
