tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
37.9,7,15.32899621,8,13981,5462,5699,5506,631,3,2,9,57,202,254,397,10,89,105,185,150,397,656,224,786
38.3,7,13.4954425,6,13911,5807,5699,5506,633,3,1,9,47,185,233,360,14,105,126,221,150,397,657,224,786
38.5,7,16.39199585,7,14014,6495,5699,5506,633,3,2,9,57,192,254,396,14,99,126,221,133,376,621,224,786
38.8,7,16.4068533,7,14014,5279,5061,5506,627,3,2,8,57,191,254,397,14,99,126,221,135,376,625,224,786
39,7,16.40138075,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784
39,7,16.40138075,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784
39,7,13.79917572,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787
39,7,17.35270861,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
39,7,13.22593798,6,13911,5279,5699,5364,625,3,2,9,48,185,234,367,14,105,126,221,150,397,657,224,785
39.1,7,13.79917572,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787
39.5,7,17.35270861,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
39.8,7,14.17399785,6,13965,5279,5699,5359,626,3,2,9,47,187,232,367,14,105,126,221,150,397,655,224,787
40.6,7,15.59938775,8,14011,6408,5699,5506,634,3,2,9,57,202,254,397,9,86,105,183,150,397,659,224,786
49,2,16.8956213,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
54,2,16.41602866,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
55,2,16.37286572,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799
55,2,16.37286572,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799
66,2,16.29117451,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
66,2,16.34400524,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798
67.9,4.6,16.38458613,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739
69,2,16.44750955,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771
69,2,16.44750955,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771
73,4.6,16.38458613,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739
77.7,3,16.83139056,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
78,2,16.85373169,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
78,3,16.4195117,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
78.1,3,16.33047464,7,14070,5279,5699,5185,625,3,2,9,57,202,243,397,14,105,120,221,150,381,656,205,756
82.5,3,16.37837306,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757
89.4,3,17.50486126,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
89.5,3,12.79112519,6,13911,5279,5699,5364,622,3,2,9,48,186,233,370,14,105,126,221,150,397,656,224,786
90,3,13.79897054,6,13965,5279,5699,5359,623,3,2,9,48,186,235,369,14,105,126,221,150,397,656,224,784
90,3,16.29117451,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
93.9,3,16.40138075,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784
94.4,3,17.09971047,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
