,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
24374.pdb,34.6,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,336.76,94.1182,2012.93,-5505.28,-9949.66,8156.56,-1295.29,536.727,-5613.14
24379.pdb,34.6,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,343.291,110.011,1976.49,-5504.76,-9951.64,8083.96,-1278.27,526.513,-5694.4
24407.pdb,34.6,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367,353.211,95.013,2026.52,-5431.63,-10024.3,8108.05,-1280.9,539.321,-5614.77
24393.pdb,34.6,7.0,32.869532527159905,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,334.328,92.5058,2004.81,-5437.02,-10013.2,8099.1,-1282.93,539.645,-5662.76
24361.pdb,34.6,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,328.865,116.286,2000.48,-5532.63,-9955.46,8164.69,-1287.05,535.718,-5629.1
24399.pdb,34.6,7.0,32.92013376874849,-17,24273,5319,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,453.375,94.4064,2007.35,-5480.71,-9960.89,8076.95,-1295.57,541.669,-5563.42
24324.pdb,34.6,7.0,33.34581016106531,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,326.675,92.2502,1983.2,-5502.64,-9959.76,8150.44,-1282.65,538.536,-5653.94
24307.pdb,34.6,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,456.107,93.2372,1989.66,-5511.28,-9903.95,8096.51,-1294.09,539.674,-5534.13
24380.pdb,36.6,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,345.538,94.0239,2010.23,-5540.6,-9877.06,8082.13,-1283.98,537.835,-5631.88
24375.pdb,37.0,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,331.026,94.729,2001.58,-5509.76,-9950.34,8148.35,-1299.18,531.053,-5652.53
24450.pdb,37.1,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328,332.426,94.2441,1996.79,-4993.17,-10428.8,8118.45,-1283.13,536.9,-5626.32
24359.pdb,37.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,331.704,94.0343,2025.2,-5526.28,-9957.49,8190.62,-1271.27,541.454,-5572.03
24439.pdb,37.8,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328,339.776,97.4747,1996.85,-4967.11,-10479.8,8144.48,-1282.93,535.599,-5615.66
24392.pdb,37.8,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,341.222,109.057,2009.76,-4961.49,-10525.3,8170.26,-1288.08,535.041,-5609.58
24422.pdb,37.8,7.0,33.236152831744405,-15,24269,6862,8248,3075,2035,0,8,43,118,590,327,1018,426,1109,622,1898,689,779,2415,205,1328,334.754,108.79,1973.73,-5024.76,-10440.4,8143.73,-1295.67,530.771,-5669.09
24427.pdb,37.8,7.0,33.43054454727098,-15,24239,6316,8376,3075,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,337.579,93.2751,1992.62,-5039.54,-10359.1,8138.34,-1297.16,537.604,-5596.36
24312.pdb,37.8,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,338.292,93.9719,1992.68,-5490.36,-9939.77,8113.22,-1280.78,546.421,-5626.32
24315.pdb,37.8,7.0,32.922727025989445,-17,24249,7254,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,330.581,92.5912,1995.5,-5578.2,-9846.59,8099.5,-1273.22,545.716,-5634.12
24419.pdb,38.6,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328,331.848,111.915,1989.24,-4812.19,-10660.8,8136.28,-1276.49,526.729,-5653.43
24368.pdb,38.8,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,338.224,94.1248,1994.28,-5537.89,-9930.96,8136.73,-1288.29,534.15,-5659.63
24442.pdb,38.9,7.0,32.92013376874849,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,331.41,103.459,1968.6,-5493.1,-9959.15,8076.19,-1278.77,535.037,-5716.31
24390.pdb,40.3,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,345.843,94.4179,2029.1,-4945.77,-10522.1,8178.53,-1275.14,543.808,-5551.27
24385.pdb,40.3,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328,340.442,95.0916,1998.41,-5024.32,-10435.8,8133.77,-1276.24,534.817,-5633.81
24325.pdb,40.5,7.0,32.9262500139745,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,328.941,98.4645,1952.25,-5605.93,-9813.54,8095.69,-1288.42,527.238,-5705.3
24416.pdb,40.6,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328,343.773,93.2186,2018.02,-4797.38,-10638.4,8155.12,-1277.67,543.754,-5559.59
24408.pdb,40.9,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367,349.48,96.3889,2012.65,-5465.66,-9973.28,8097.46,-1286.29,535.723,-5633.53
24432.pdb,41.0,7.0,32.92013376874849,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,333.109,94.6521,1988.64,-5533.45,-9891.66,8090.45,-1279.9,538.223,-5659.93
24395.pdb,41.1,7.0,32.869532527159905,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,332.949,93.1585,2000.23,-5438.95,-10012.8,8098.22,-1285.1,538.978,-5673.29
24412.pdb,42.6,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328,339.494,96.1623,2006.26,-4929.68,-10407.9,8097.19,-1281.7,544.854,-5535.35
24342.pdb,42.8,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,334.167,94.2389,1981.69,-5428.75,-10007.6,8187.32,-1286.16,539.128,-5585.97
24424.pdb,43.0,7.0,33.236152831744405,-15,24269,6862,8248,3075,2035,0,8,43,118,590,327,1018,426,1109,622,1898,689,779,2415,205,1328,336.289,92.2582,1991.28,-5030.3,-10413.3,8147.52,-1295.96,545.324,-5626.93
24448.pdb,43.2,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328,335.536,94.9432,1997.2,-5048.91,-10350.1,8108.62,-1278.53,537.493,-5603.71
24311.pdb,43.2,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,326.624,93.5207,1989.9,-5404.9,-10011.3,8118.89,-1285.69,542.54,-5630.42
24421.pdb,43.2,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328,337.87,94.9712,2014.68,-4808.15,-10630.4,8141.32,-1284.86,535.281,-5599.27
24331.pdb,43.2,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,339.109,93.8175,1987.73,-5402.54,-10049.7,8138.27,-1274.09,534.94,-5632.5
24351.pdb,43.2,7.0,32.84680579511449,-16,24160,6499,8248,3075,2098,0,7,39,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349,326.033,95.231,2000.63,-5191.16,-10162.2,8085.78,-1283.7,535.148,-5594.27
24334.pdb,43.2,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286,328.887,96.0487,1967.03,-5391.59,-10041.9,8092.7,-1298.6,538.186,-5709.26
24320.pdb,43.2,7.0,32.92013376874849,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,329.778,94.104,1999.48,-5577.05,-9889.95,8127.64,-1280.52,535.659,-5660.86
24436.pdb,43.2,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328,340.738,92.8024,2023.91,-4984.83,-10458.3,8157.16,-1277.71,541.466,-5564.79
24322.pdb,43.2,7.0,32.92013376874849,-17,24120,5122,8248,3075,1972,0,8,43,103,554,320,940,455,1145,672,1933,689,817,2377,226,1370,330.214,92.9527,2002.05,-5615.13,-9840.74,8118.5,-1275.17,538.977,-5648.35
24357.pdb,43.2,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392,337.722,93.2787,1953.37,-5437.13,-10008.9,8179.8,-1296.64,534.702,-5643.78
24356.pdb,43.5,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,326.958,92.5839,1972.22,-5528.89,-9913.48,8119.56,-1284.3,540.612,-5674.73
24446.pdb,43.6,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328,339.558,94.9253,2006.92,-5010.35,-10379.8,8106.9,-1271.46,541.889,-5571.46
24372.pdb,43.6,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,333.459,95.9033,1995.86,-5352.36,-10141.9,8149.89,-1261.33,535.221,-5645.22
24318.pdb,43.8,7.0,33.72078300518915,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,333.177,102.478,1971.79,-5439.12,-10033.0,8127.67,-1281.67,531.982,-5686.72
24428.pdb,43.8,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,331.76,92.9377,1968.51,-5502.56,-9932.12,8077.83,-1288.06,537.804,-5713.9
24308.pdb,44.1,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,335.157,94.1131,2008.3,-5535.64,-9855.58,8105.96,-1288.19,540.371,-5595.51
24391.pdb,44.1,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,339.283,96.917,2018.92,-4961.27,-10524.1,8180.93,-1282.29,539.193,-5592.41
24337.pdb,44.1,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349,383.563,243.347,1986.66,-5470.92,-9973.19,8125.09,-1288.07,541.091,-5452.43
24406.pdb,44.1,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367,329.009,96.0596,1998.21,-5437.44,-10050.8,8122.58,-1283.11,531.414,-5694.11
24381.pdb,44.1,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328,340.806,97.0495,2031.18,-5018.9,-10430.1,8144.59,-1264.12,536.575,-5562.97
24444.pdb,44.1,7.0,32.82900296134874,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,325.442,96.1197,1956.27,-5496.22,-9940.59,8064.99,-1290.65,533.545,-5751.09
24317.pdb,44.1,7.0,33.72078300518915,-17,24146,6997,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,318.791,96.0137,1963.42,-5458.07,-10031.2,8122.52,-1287.39,527.521,-5748.41
24414.pdb,44.1,7.0,33.36982583804057,-15,24269,6862,8248,3075,2035,0,6,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328,342.056,95.9957,1978.35,-4969.78,-10463.7,8114.4,-1299.39,535.084,-5666.95
24362.pdb,44.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,330.325,93.7642,1997.96,-5538.69,-9950.93,8175.14,-1281.51,538.443,-5635.49
24354.pdb,44.1,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349,330.473,91.4598,1984.59,-5526.16,-9910.56,8123.98,-1281.24,543.042,-5644.42
24366.pdb,44.1,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,473.014,96.8821,2001.73,-5472.72,-9958.54,8105.58,-1297.46,536.92,-5514.6
24370.pdb,44.1,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,340.513,96.0218,1999.86,-5547.7,-9908.84,8132.12,-1288.41,534.033,-5642.41
24377.pdb,44.1,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,336.249,97.5762,2016.35,-5480.98,-9963.92,8148.22,-1297.54,535.286,-5608.76
24343.pdb,44.1,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,331.348,93.3708,2003.78,-5418.22,-10022.1,8188.06,-1285.04,537.847,-5570.93
24429.pdb,44.1,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,331.885,90.759,1961.82,-5499.96,-9935.96,8078.83,-1286.34,540.546,-5718.42
24323.pdb,44.1,7.0,33.34581016106531,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,322.451,92.8985,1974.82,-5501.2,-9967.13,8149.16,-1284.3,536.64,-5676.65
24440.pdb,44.4,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328,344.775,103.322,1974.32,-4966.42,-10506.6,8127.68,-1278.35,529.944,-5671.35
24332.pdb,44.9,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,338.251,109.026,1962.29,-5445.92,-10027.3,8130.58,-1277.06,524.18,-5685.97
24382.pdb,45.0,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328,332.365,99.3168,1975.86,-5034.94,-10427.6,8127.94,-1278.46,530.971,-5674.53
24411.pdb,45.2,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328,332.896,95.2793,1989.13,-4931.88,-10419.0,8091.19,-1288.9,541.826,-5589.45
24340.pdb,45.2,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,323.241,93.8432,1989.02,-5505.85,-9945.26,8135.87,-1287.74,541.706,-5655.18
24339.pdb,45.5,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,323.816,93.9434,1996.2,-5500.4,-9964.55,8152.85,-1285.33,543.318,-5640.16
24328.pdb,45.5,7.0,32.6104187314026,-16,24190,7445,8248,3075,2098,0,8,43,103,554,306,969,425,1109,622,1929,689,779,2451,205,1349,327.943,95.06,1961.69,-5052.28,-10341.6,8110.93,-1284.89,535.555,-5647.57
24314.pdb,45.5,7.0,32.922727025989445,-17,24249,7254,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,318.636,94.3362,1957.39,-5586.17,-9869.98,8093.51,-1287.41,535.169,-5744.52
24437.pdb,45.8,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328,335.393,96.2833,2006.11,-4950.92,-10486.9,8158.05,-1282.07,539.74,-5584.33
24310.pdb,45.9,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,319.167,105.354,1958.07,-5499.85,-9954.66,8105.12,-1273.77,537.023,-5703.56
24417.pdb,46.4,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328,336.299,93.9626,2012.59,-4804.7,-10637.9,8140.7,-1285.86,536.777,-5608.13
24305.pdb,47.0,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,321.621,96.6241,1956.51,-5555.35,-9843.94,8076.23,-1293.51,529.092,-5712.72
24352.pdb,47.0,7.0,32.21906849546358,-16,24160,6499,8248,3075,2098,0,7,42,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349,325.977,100.602,1954.69,-5332.22,-10039.4,8091.23,-1291.51,527.72,-5662.91
24319.pdb,48.0,7.0,33.87049790306017,-17,24120,5122,8248,3075,1973,0,8,43,103,554,320,940,455,1145,673,1932,689,817,2377,226,1369,324.708,95.0967,1989.45,-5438.71,-10023.1,8118.27,-1284.09,532.128,-5686.24
24358.pdb,48.0,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392,346.487,102.97,1969.88,-5414.82,-10001.6,8173.42,-1285.49,533.362,-5575.81
24378.pdb,48.1,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,338.656,98.8964,1984.15,-5445.81,-10004.5,8087.65,-1286.35,532.404,-5694.94
24426.pdb,48.8,7.0,33.43054454727098,-15,24239,6316,8376,3075,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,333.688,94.0497,1978.7,-5038.34,-10365.1,8126.98,-1300.55,534.889,-5635.68
24309.pdb,49.1,7.0,32.924167724456645,-17,24250,6632,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,320.61,93.2712,1970.6,-5416.92,-10011.5,8107.15,-1291.34,539.207,-5688.95
24449.pdb,49.2,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328,342.209,97.3871,1997.94,-5053.11,-10351.6,8114.99,-1272.71,538.099,-5586.79
24398.pdb,49.6,7.0,32.92013376874849,-17,24273,5319,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,459.128,94.7066,2027.8,-5454.59,-9979.33,8086.0,-1288.25,545.86,-5508.67
24441.pdb,49.6,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328,335.678,93.3896,2007.39,-4989.11,-10469.8,8150.81,-1282.77,538.619,-5615.78
24388.pdb,49.8,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328,345.347,95.6527,2030.92,-4958.35,-10508.8,8178.31,-1280.76,542.262,-5555.37
24376.pdb,50.2,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,340.53,96.9425,2036.19,-5468.15,-9966.12,8154.83,-1290.56,536.299,-5560.05
24350.pdb,50.4,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349,330.142,95.8221,1962.54,-5505.49,-9939.23,8167.35,-1275.65,535.479,-5629.03
24360.pdb,50.5,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,323.061,94.4454,1985.88,-5540.35,-9955.85,8168.63,-1290.78,532.565,-5682.4
24420.pdb,50.5,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328,343.89,94.5296,2022.49,-4808.06,-10617.1,8147.48,-1277.43,539.734,-5554.46
24363.pdb,51.0,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,470.613,95.9854,2013.29,-5471.5,-9960.96,8116.15,-1294.51,539.47,-5491.48
24333.pdb,51.0,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286,340.728,94.6188,1997.29,-5371.65,-10041.1,8104.73,-1292.06,544.641,-5622.77
24405.pdb,51.5,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367,353.153,95.4441,2028.43,-5431.34,-10014.4,8103.93,-1277.04,539.343,-5602.5
24409.pdb,52.0,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328,333.659,94.9118,1984.58,-4935.63,-10402.0,8079.87,-1291.87,541.605,-5594.83
24326.pdb,52.0,7.0,32.9262500139745,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328,328.367,91.9526,1955.6,-5605.63,-9804.48,8095.55,-1291.34,532.614,-5697.37
