,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
31437.pdb,0,8,66.9374829074,5,30413,-828,4622,13010,2641,2,12,125,348,1502,1078,1957,226,1230,882,1595,1564,2292,4129,807,2963,1735.68,282.192,3862.15,-3909.21,-14982.1,10878.4,-1025.09,688.84,-2469.21
31438.pdb,0,8,66.5733489536,5,30514,-828,5116,13010,2641,2,13,127,375,1557,1090,2031,226,1230,861,1595,1564,2237,4129,768,2889,2127.58,1757.42,4270.96,-3788.89,-15044.1,10976.4,-25.0856,757.728,1031.96
31439.pdb,0,8,66.2969581212,5,30516,-828,6059,13010,2715,2,12,125,348,1502,1051,1984,226,1230,861,1616,1564,2237,4184,768,2928,1566.8,294.847,3908.27,-3882.42,-15015.4,10932.1,-1059.27,694.017,-2561.0
31440.pdb,0,8,67.4069086068,6,30518,-828,4850,13010,2641,2,13,126,375,1557,1090,2031,226,1230,861,1595,1564,2237,4129,768,2889,1484.08,306.876,3909.83,-3934.42,-14993.0,11016.5,-1048.14,685.469,-2572.77
31441.pdb,0,8,66.2750223409,5,30515,-828,5288,13010,2715,2,12,125,348,1502,1051,1984,226,1230,861,1616,1564,2237,4184,768,2928,1468.75,319.837,3813.63,-3671.69,-15213.2,10962.1,-1084.46,697.502,-2707.55
31442.pdb,0,8,66.0951489421,5,30518,-828,5095,13010,2715,2,12,125,348,1502,1051,1984,226,1230,861,1616,1564,2237,4184,768,2928,1831.16,341.479,3975.83,-3854.38,-15019.0,10937.4,-968.07,718.402,-2037.09
31443.pdb,0,8,67.0032902484,5,30482,-828,4664,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2170.96,2919.78,4367.63,-3853.57,-14992.2,11080.5,552.939,826.371,3072.41
31444.pdb,0,8,67.1129691501,5,30476,-828,4450,13010,2641,2,12,125,348,1502,1078,1957,226,1230,882,1595,1564,2292,4129,807,2963,1629.38,374.148,3954.65,-3683.46,-15150.2,10884.6,-911.351,694.879,-2207.33
31445.pdb,0,8,67.2094865837,5,30508,-828,4867,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2113.35,1839.27,4336.02,-3784.2,-15071.6,11035.6,-127.064,817.348,1158.65
31446.pdb,0,8,66.7927067571,5,30347,-828,5114,13010,2641,2,12,125,348,1502,1051,1957,226,1230,861,1595,1564,2237,4129,768,2889,2018.37,435.435,4017.78,-3858.3,-14862.4,10834.7,-769.993,739.043,-1445.39
31447.pdb,0,8,67.6306535663,6,30572,-828,5007,13010,2641,2,13,126,375,1557,1090,2031,226,1230,861,1595,1564,2237,4129,768,2889,2268.77,1601.86,4525.19,-3922.6,-14894.3,10862.7,194.548,854.783,1490.93
31448.pdb,0,8,66.0704732876,5,30377,-828,4911,12921,2715,2,12,127,348,1502,1051,1984,226,1231,861,1615,1564,2236,4184,768,2929,2252.36,3891.22,4263.49,-3697.66,-15157.4,11155.9,852.53,896.902,4457.37
31449.pdb,0,8,66.8307657557,4,30410,-828,4911,13569,2641,2,12,128,348,1502,1051,1957,246,1286,901,1669,1564,2236,4129,768,2889,2179.05,1766.65,4482.11,-3687.7,-15281.7,11082.2,-38.6796,799.099,1301.07
31450.pdb,0,8,66.8866696136,4,30440,-828,4911,12811,2641,2,12,128,348,1502,1051,1957,246,1286,901,1669,1564,2236,4129,768,2889,1658.75,337.783,3988.89,-3886.71,-15107.2,11074.4,-888.176,714.807,-2107.47
31451.pdb,0,8,63.5883419948,5,30488,-828,4911,13006,2715,2,12,127,348,1502,1051,1984,226,1231,861,1615,1564,2236,4184,768,2929,1668.73,331.039,3957.25,-3734.82,-15058.4,10906.4,-994.491,688.978,-2235.4
31452.pdb,0,8,66.3276310341,5,30351,-828,4911,13242,2641,2,12,127,348,1502,1078,1957,226,1231,881,1595,1564,2291,4129,808,2963,2229.33,1853.17,4346.99,-3697.47,-15285.1,11210.1,6.71354,803.948,1467.69
31453.pdb,0,8,65.3996269922,5,30452,-828,4911,13203,2641,2,12,128,375,1557,1091,2031,226,1231,861,1595,1564,2236,4129,768,2889,1632.23,272.888,3946.73,-3673.32,-15271.1,11067.9,-1060.25,684.221,-2400.73
31454.pdb,0,8,67.5239735942,6,30456,-828,4911,13068,2641,2,12,127,375,1557,1091,2031,226,1231,861,1595,1564,2236,4129,768,2889,2079.45,1474.64,4292.34,-3742.55,-15305.8,11234.8,-130.842,823.291,725.282
31455.pdb,0,8,64.6393345242,5,30453,-828,4911,12756,2715,2,12,127,348,1502,1051,1984,226,1231,861,1615,1564,2236,4184,768,2929,1981.82,1467.34,4405.82,-3804.0,-15019.1,11089.6,-176.474,770.914,715.89
31456.pdb,0,8,66.495342608,5,30420,-828,4911,13386,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2503.55,3344.78,4651.37,-3751.29,-15094.6,11181.9,1124.44,924.677,4884.87
31457.pdb,0,8,66.7748618977,5,30414,-828,4911,14329,2641,2,12,127,348,1502,1078,1957,226,1231,881,1595,1564,2291,4129,808,2963,1439.11,284.139,3858.45,-3822.81,-15024.6,10990.5,-1053.81,680.84,-2648.18
31458.pdb,0,8,66.5603111594,5,30439,-828,4911,12428,2715,2,12,128,348,1502,1051,1984,226,1230,861,1616,1564,2237,4184,768,2928,1473.16,325.897,3918.95,-3641.14,-15348.9,11010.4,-1002.01,687.081,-2576.53
31459.pdb,0,8,64.8936394351,5,30453,-828,4911,12746,2641,2,12,128,348,1502,1078,1957,226,1230,882,1595,1564,2292,4129,807,2963,2954.83,2452.75,4712.66,-3537.1,-15193.3,11187.5,1072.0,984.956,4634.32
31460.pdb,0,8,66.4506617038,5,30347,-828,4911,12676,2641,2,12,128,348,1502,1051,1957,226,1230,861,1595,1564,2237,4129,768,2889,1649.18,660.737,3848.13,-3814.78,-14949.7,10794.8,-1004.97,680.674,-2135.91
31461.pdb,0,8,67.3607521849,4,30502,-828,4911,12318,2641,2,12,128,348,1502,1051,1957,247,1285,900,1669,1564,2237,4129,768,2889,1766.0,492.653,4015.65,-3739.85,-15116.1,10941.2,-749.699,710.943,-1679.24
31462.pdb,0,8,64.1260932462,5,30550,-828,4911,12513,2715,2,12,128,348,1502,1051,1984,226,1230,861,1616,1564,2237,4184,768,2928,1682.06,398.231,3905.83,-3759.72,-14972.7,10888.5,-1019.03,713.14,-2163.73
31463.pdb,0,8,66.8125049071,5,30413,-828,4911,12749,2641,2,12,128,348,1502,1078,1957,226,1230,882,1595,1564,2292,4129,807,2963,2529.01,1744.3,4567.79,-3733.2,-15038.2,11071.6,527.857,881.279,2550.41
31464.pdb,0,8,65.9024144261,5,30514,-828,4911,12710,2641,2,12,128,375,1557,1090,2031,226,1230,861,1595,1564,2237,4129,768,2889,1808.89,447.549,3861.98,-3735.05,-15097.1,10898.6,-983.218,694.216,-2104.12
31465.pdb,0,8,66.9769790905,5,30482,-828,4911,12893,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2279.4,1604.57,4305.57,-3703.65,-15064.9,10888.9,38.3448,823.814,1172.07
31466.pdb,0,8,67.4923315315,5,30508,-828,4911,12517,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,1702.58,328.673,4075.85,-3799.19,-15156.8,10948.8,-948.407,722.867,-2125.6
31467.pdb,0,8,68.5449663048,6,30572,-828,4911,12570,2641,2,12,128,375,1557,1090,2031,226,1230,861,1595,1564,2237,4129,768,2889,1810.26,1740.07,4297.76,-3760.98,-15022.9,10800.7,-115.814,789.534,538.663
31468.pdb,0,8,65.7904450815,6,30427,-828,5628,13010,2641,2,12,126,348,1529,1078,1957,205,1195,843,1522,1619,2332,4203,807,2962,2927.24,3749.99,4739.97,-3992.19,-14856.4,11290.8,1396.98,976.397,6232.78
31469.pdb,0,8,67.0015292711,5,30409,-828,4911,11602,2714,2,12,128,348,1529,1025,1983,226,1251,840,1616,1619,2219,4260,729,2855,2214.08,4038.6,4550.69,-3599.7,-15346.6,11332.3,1313.99,861.649,5365.05
31470.pdb,0,8,66.9549410261,5,30423,-828,4911,11920,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,3082.63,1766.51,4734.49,-3535.24,-15290.9,11056.9,607.292,922.076,3343.78
31471.pdb,0,8,66.9334859132,5,30520,-828,4911,11687,2714,2,12,128,348,1529,1025,1983,226,1251,840,1616,1619,2219,4260,729,2855,2306.06,1677.76,4294.58,-3758.11,-15163.0,11144.3,-13.7782,805.33,1293.14
31472.pdb,0,8,66.9831391744,5,30484,-828,4911,11884,2641,2,12,131,374,1586,1064,2030,226,1251,840,1595,1619,2219,4203,729,2816,1770.17,330.065,4131.42,-3668.68,-15169.8,10950.5,-880.923,715.186,-1822.05
31473.pdb,0,8,66.9638295728,5,30486,-828,4911,11524,2714,2,12,128,348,1529,1025,1983,226,1251,840,1616,1619,2219,4260,729,2855,1464.55,364.136,3952.84,-3899.56,-14996.9,10950.9,-1035.3,688.625,-2510.76
31474.pdb,0,8,66.998464255,5,30317,-828,4911,11850,2641,2,12,128,348,1529,1025,1957,226,1251,840,1595,1619,2219,4203,729,2816,1660.59,266.583,3920.94,-3843.26,-14885.7,10902.4,-1036.73,711.685,-2303.56
31475.pdb,0,8,66.9622970648,5,30485,-828,4911,11437,2714,2,12,128,348,1529,1025,1983,226,1251,840,1616,1619,2219,4260,729,2855,1671.58,404.287,3862.73,-3750.28,-15099.2,10935.7,-929.605,682.352,-2222.39
31476.pdb,0,8,66.9497304987,5,30488,-828,4911,11854,2714,2,12,128,348,1529,1025,1983,226,1251,840,1616,1619,2219,4260,729,2855,1626.61,327.386,3937.83,-3921.21,-14915.2,10926.9,-921.939,723.373,-2216.23
31477.pdb,0,8,67.0131763324,5,30452,-828,4911,12067,2641,2,12,131,348,1555,1025,1957,226,1272,840,1595,1676,2258,4276,729,2816,2056.54,1442.12,4397.11,-3623.77,-15332.0,11084.8,61.9673,782.765,869.578
31478.pdb,0,8,67.1653728991,5,30369,-828,3609,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2367.52,2735.82,4455.95,-3725.59,-15088.1,11049.5,585.101,845.607,3225.78
31479.pdb,0,8,65.8646744232,4,30367,-828,4818,13010,2713,2,12,125,322,1471,1012,1911,226,1251,861,1616,1619,2276,4261,768,2928,1571.16,273.59,3935.85,-3888.94,-14958.2,10908.0,-1051.57,696.921,-2513.22
31480.pdb,0,8,65.7757386963,4,30275,-828,5175,13010,2641,2,12,125,322,1471,1012,1885,226,1251,861,1595,1619,2276,4203,768,2889,1170.76,223.818,3730.9,-3827.78,-15001.3,10873.0,-1121.88,679.264,-3273.25
31481.pdb,0,8,64.5128513746,4,30381,-828,5269,13010,2641,2,12,125,322,1471,1038,1885,226,1251,882,1595,1619,2334,4203,807,2961,1539.79,337.417,3937.76,-3797.78,-14938.5,10893.6,-925.707,711.154,-2242.26
31482.pdb,0,8,66.5139052294,3,30430,-828,4783,13010,2641,2,12,128,322,1471,1012,1885,247,1309,900,1667,1619,2276,4203,768,2889,1959.54,1363.82,4382.38,-3728.37,-15036.5,10936.0,-360.427,744.016,260.432
31483.pdb,0,8,65.3310600619,4,30442,-828,5177,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,1475.79,321.53,3956.98,-3944.14,-14833.5,10897.6,-1029.33,689.41,-2465.67
31484.pdb,0,8,66.6940277927,6,30413,-828,5177,13010,2713,2,11,126,348,1529,1051,1983,206,1193,821,1543,1619,2276,4261,768,2929,1609.99,302.162,4036.63,-3885.73,-14747.5,10818.7,-963.192,677.578,-2151.35
31485.pdb,0,8,65.963508908,6,30427,-828,5628,13010,2641,2,11,126,348,1529,1077,1957,206,1193,841,1523,1619,2334,4203,808,2961,3189.85,3321.28,4641.09,-3674.82,-14774.7,11000.6,785.237,969.369,5457.95
31486.pdb,0,8,67.0083620384,5,30481,-828,5195,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,1532.19,325.764,3852.21,-3850.16,-15168.7,11008.0,-1010.7,674.535,-2636.84
31487.pdb,0,8,67.0215025341,5,30447,-828,5682,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2216.77,1617.58,4360.71,-3866.58,-14863.9,10949.7,-171.252,802.32,1045.28
31488.pdb,0,8,66.3560142367,6,30383,-828,4946,13010,2713,2,12,127,348,1529,1051,1983,206,1193,821,1543,1619,2276,4261,768,2929,2232.71,2945.93,4368.13,-3694.37,-15070.6,11101.5,809.014,910.63,3602.92
31489.pdb,0,8,66.9753029387,5,30416,-828,4680,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,1417.67,285.923,3928.31,-3757.63,-15207.9,10930.8,-1000.75,684.344,-2719.24
31490.pdb,0,8,67.0376585472,5,30396,-828,3274,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2204.02,2737.5,4357.77,-4013.72,-14865.2,11104.5,727.463,846.919,3099.22
31491.pdb,0,8,67.0372902332,5,30426,-828,3912,13010,2569,2,12,130,348,1555,1051,1931,226,1272,861,1574,1677,2315,4217,768,2850,2121.32,3015.23,4312.94,-3577.4,-15098.1,10981.2,386.937,871.138,3013.21
31492.pdb,0,8,66.2539139574,3,30400,-828,4911,13511,2641,2,12,128,322,1472,1012,1884,247,1308,900,1668,1619,2276,4203,768,2889,1997.0,1628.64,4296.23,-3878.86,-15116.2,11077.2,-12.9982,798.699,789.739
31493.pdb,0,8,66.3157627409,3,30430,-828,4911,12753,2641,2,12,128,322,1472,1012,1884,247,1308,900,1668,1619,2276,4203,768,2889,2207.09,1880.27,4533.56,-3734.62,-15323.9,11124.8,219.781,866.595,1773.54
31494.pdb,0,8,65.6972749059,4,30341,-828,4911,13184,2641,2,12,127,322,1472,1038,1884,226,1251,882,1595,1619,2333,4203,807,2962,1356.38,246.769,3819.89,-3583.16,-15364.5,10937.1,-1056.71,691.857,-2952.29
31495.pdb,0,8,65.2890729349,4,30275,-828,4911,13111,2641,2,12,127,322,1472,1012,1884,226,1251,861,1595,1619,2276,4203,768,2889,1708.98,1511.52,4271.29,-3826.84,-14815.1,10891.9,-115.099,773.415,400.072
31496.pdb,0,8,64.6705850999,4,30442,-828,4911,13145,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,2020.2,1672.08,4404.87,-3664.16,-15242.7,11095.2,67.4234,812.926,1165.84
31497.pdb,0,8,63.8912904279,4,30444,-828,4911,12785,2714,2,12,127,322,1472,1012,1910,226,1251,861,1616,1619,2276,4260,768,2928,1456.77,275.847,3834.7,-3854.43,-14815.3,10770.3,-1057.82,671.672,-2718.25
31498.pdb,0,8,66.8936210357,5,30472,1047,4911,13010,2714,2,12,128,348,1529,1025,1983,226,1251,839,1617,1619,2220,4259,729,2855,1774.98,324.75,4182.08,-3977.71,-14957.5,11037.5,-867.624,735.157,-1748.39
31499.pdb,0,8,66.0528770696,5,30486,180,4911,13010,2641,2,12,128,348,1529,1051,1957,226,1251,861,1595,1619,2276,4203,768,2889,1418.6,286.002,3819.5,-3970.41,-14880.6,10926.8,-1060.24,700.071,-2760.31
