,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
14642.pdb,31.9,7.0,16.28906494737602,7,14070,5279,5699,5185,633,3,2,9,57,202,243,397,14,105,120,221,150,378,659,203,750,435.404,96.5577,1455.19,-2338.69,-5303.82,3539.82,-451.993,279.768,-2287.76
14619.pdb,32.0,7.8,15.873158974656828,7,14007,5279,5699,4098,625,3,2,9,57,202,244,396,14,105,120,221,150,381,656,206,755,402.356,91.3537,1445.8,-2351.82,-5310.61,3564.46,-459.793,279.23,-2339.01
14652.pdb,32.0,7.8,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,408.673,87.8153,1449.92,-2286.27,-5364.03,3554.08,-440.586,268.374,-2322.02
14610.pdb,33.7,7.0,16.03141217113472,7,14007,5279,5699,4098,630,3,2,9,57,202,243,397,14,105,121,220,150,381,656,204,752,397.499,91.8046,1452.95,-2255.6,-5383.2,3545.68,-447.829,279.798,-2318.9
14607.pdb,34.6,7.0,17.664002933511505,7,13968,5338,5699,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,386.87,93.6829,1506.98,-2250.76,-5427.2,3593.13,-447.375,284.481,-2260.19
14603.pdb,35.3,7.0,15.089555878648529,6,13911,5279,5699,5364,634,3,2,8,46,184,232,360,14,105,126,220,150,397,658,224,787,395.1,87.0755,1457.83,-2224.31,-5495.74,3818.95,-444.99,280.748,-2125.35
14670.pdb,35.6,7.0,13.536325945863505,6,13911,5279,5699,5364,631,3,2,9,48,187,232,361,14,105,126,221,150,397,655,224,787,415.846,93.9425,1429.62,-2129.16,-5621.79,3856.17,-447.314,286.185,-2116.49
14669.pdb,36.2,7.0,15.144499318609007,6,13965,5279,5699,5359,630,3,1,8,49,186,232,361,14,105,126,221,150,397,656,224,787,444.8,91.6254,1499.74,-2099.04,-5490.1,3474.03,-438.103,274.996,-2242.05
14621.pdb,36.6,7.0,13.798970537194982,6,13965,5279,5699,5359,623,3,2,9,48,186,235,369,14,105,126,221,150,397,656,224,784,409.077,93.6388,1456.83,-2169.97,-5446.37,3519.94,-443.549,276.818,-2303.6
14680.pdb,36.6,7.0,16.000211482057342,8,14011,6408,5699,5506,630,3,1,8,57,202,254,397,10,88,105,186,150,397,657,224,786,413.25,95.4074,1438.65,-2285.03,-5314.08,3566.6,-463.549,283.556,-2265.2
14609.pdb,36.7,7.0,15.768719334611664,7,14007,5279,5699,4098,631,3,2,9,57,202,243,397,14,105,121,220,150,379,658,204,751,455.385,96.5943,1466.17,-2304.12,-5356.03,3549.35,-435.913,274.707,-2253.85
14624.pdb,37.3,7.0,12.791125192651528,6,13911,5279,5699,5364,622,3,2,9,48,186,233,370,14,105,126,221,150,397,656,224,786,404.949,89.9785,1508.7,-2179.02,-5622.87,3877.83,-433.659,288.867,-2065.21
14685.pdb,37.7,7.0,16.317665025005113,7,14070,5279,5699,5185,633,3,2,9,57,202,242,398,14,105,120,221,150,378,659,204,749,417.959,87.3726,1444.52,-2296.82,-5361.41,3568.59,-465.419,283.54,-2321.67
14684.pdb,37.8,7.0,16.30750568003393,7,14070,5279,5699,5185,634,3,2,9,57,202,242,398,14,105,120,221,150,379,658,204,748,427.903,93.3866,1424.61,-2279.25,-5340.58,3529.85,-447.657,285.244,-2306.49
14679.pdb,37.9,7.0,15.328996211299668,8,13981,5462,5699,5506,631,3,2,9,57,202,254,397,10,89,105,185,150,397,656,224,786,417.901,96.3226,1420.79,-2257.03,-5305.12,3543.72,-451.778,283.622,-2251.57
14682.pdb,38.3,7.0,13.495442502507942,6,13911,5807,5699,5506,633,3,1,9,47,185,233,360,14,105,126,221,150,397,657,224,786,403.873,89.7727,1459.1,-2207.74,-5565.63,3844.21,-423.118,274.712,-2124.82
14683.pdb,38.5,7.0,16.39199584753252,7,14014,6495,5699,5506,633,3,2,9,57,192,254,396,14,99,126,221,133,376,621,224,786,409.669,94.7444,1443.1,-2331.6,-5320.44,3582.31,-430.763,275.6,-2277.38
14646.pdb,38.8,7.0,16.40685329974628,7,14014,5279,5061,5506,627,3,2,8,57,191,254,397,14,99,126,221,135,376,625,224,786,414.917,94.3913,1412.2,-2322.22,-5363.11,3618.63,-459.461,278.149,-2326.51
14613.pdb,39.0,7.0,16.40138075114227,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784,482.693,92.7439,1455.21,-2359.58,-5292.49,3554.01,-444.781,277.293,-2234.91
14668.pdb,39.0,7.0,13.22593797565438,6,13911,5279,5699,5364,625,3,2,9,48,185,234,367,14,105,126,221,150,397,657,224,785,397.418,87.2624,1443.24,-2162.57,-5605.56,3848.92,-458.314,282.888,-2166.72
14641.pdb,39.0,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787,392.179,95.372,1403.02,-2218.0,-5340.38,3497.81,-461.514,271.109,-2360.4
14614.pdb,39.0,7.0,16.40138075114227,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784,505.85,94.2078,1467.88,-2350.46,-5293.97,3553.34,-446.902,271.339,-2198.72
14644.pdb,39.0,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,406.175,92.4563,1461.67,-2253.79,-5455.59,3616.67,-438.067,284.139,-2286.34
14639.pdb,39.1,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787,404.906,98.4693,1384.95,-2235.7,-5323.24,3490.44,-457.51,271.942,-2365.76
14643.pdb,39.5,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,421.865,100.186,1483.08,-2265.74,-5443.76,3618.13,-431.562,284.439,-2233.38
14677.pdb,39.8,7.0,14.173997848043218,6,13965,5279,5699,5359,626,3,2,9,47,187,232,367,14,105,126,221,150,397,655,224,787,436.202,97.8461,1439.07,-2181.4,-5408.75,3503.92,-453.956,274.468,-2292.6
14605.pdb,40.6,7.0,15.599387750634918,8,14011,6408,5699,5506,634,3,2,9,57,202,254,397,9,86,105,183,150,397,659,224,786,438.232,94.217,1466.0,-2382.99,-5193.45,3545.61,-436.643,278.804,-2190.22
14676.pdb,49.0,2.0,16.89562129796482,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,395.829,90.0638,1469.28,-2317.77,-5375.13,3604.28,-451.896,282.322,-2303.01
14637.pdb,54.0,2.0,16.416028660992154,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,416.966,111.01,1485.26,-2328.03,-5348.75,3609.46,-463.67,272.775,-2244.99
14672.pdb,55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799,411.326,95.3895,1410.71,-2306.73,-5385.98,3633.77,-433.11,275.522,-2299.1
14671.pdb,55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799,428.029,96.4352,1433.17,-2314.15,-5355.85,3617.66,-433.487,280.103,-2248.08
14663.pdb,66.0,2.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,443.173,109.361,1428.89,-2406.67,-5261.36,3577.58,-459.804,277.628,-2291.2
14675.pdb,66.0,2.0,16.344005240807302,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798,436.719,90.7362,1397.28,-2266.49,-5410.36,3633.84,-444.519,268.998,-2293.79
14687.pdb,67.9,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739,415.974,90.6042,1452.19,-2348.18,-5352.55,3577.77,-452.959,283.78,-2333.38
14658.pdb,69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771,421.37,86.4655,1445.37,-2284.0,-5380.47,3560.06,-423.827,280.541,-2294.49
14657.pdb,69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771,408.948,83.8096,1415.55,-2294.58,-5352.53,3537.6,-436.514,273.545,-2364.17
14686.pdb,73.0,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739,432.981,100.142,1460.58,-2336.63,-5346.84,3570.78,-442.283,287.432,-2273.84
14647.pdb,77.7,3.0,16.83139055938459,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,389.182,99.7267,1507.43,-2288.69,-5390.06,3569.4,-416.951,278.69,-2251.27
14634.pdb,78.0,2.0,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,411.923,97.7238,1449.7,-2301.09,-5344.59,3558.05,-450.901,266.989,-2312.2
14653.pdb,78.0,3.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,417.647,89.7016,1474.72,-2289.22,-5381.72,3576.12,-432.151,267.173,-2277.74
14616.pdb,78.1,3.0,16.330474641332394,7,14070,5279,5699,5185,625,3,2,9,57,202,243,397,14,105,120,221,150,381,656,205,756,443.874,96.8907,1495.64,-2363.29,-5281.32,3551.75,-435.364,275.149,-2216.66
14661.pdb,82.5,3.0,16.37837305922992,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757,417.986,102.806,1413.03,-2341.98,-5323.26,3560.11,-460.538,278.819,-2353.03
14628.pdb,89.4,3.0,17.504861261257894,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,426.58,92.101,1470.39,-2417.13,-5238.71,3560.36,-447.442,267.775,-2286.07
14623.pdb,89.5,3.0,12.791125192651528,6,13911,5279,5699,5364,622,3,2,9,48,186,233,370,14,105,126,221,150,397,656,224,786,408.852,89.5503,1500.85,-2172.98,-5624.42,3874.33,-443.463,286.881,-2080.4
14622.pdb,90.0,3.0,13.798970537194982,6,13965,5279,5699,5359,623,3,2,9,48,186,235,369,14,105,126,221,150,397,656,224,784,421.847,98.2131,1468.36,-2178.77,-5444.41,3536.52,-446.31,276.163,-2268.38
14666.pdb,90.0,3.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,435.317,101.73,1497.26,-2401.43,-5248.06,3569.6,-449.062,277.777,-2216.86
14615.pdb,93.9,3.0,16.40138075114227,7,14014,5279,5699,4971,626,3,2,9,57,191,254,397,14,99,126,221,134,378,627,224,784,494.664,95.5039,1500.9,-2348.75,-5305.77,3561.41,-438.113,275.909,-2164.26
14625.pdb,94.4,3.0,17.099710474619634,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,432.296,92.3084,1417.14,-2409.89,-5213.08,3511.69,-445.347,276.297,-2338.58
