tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
20.0,7.0,38.3754675612936,9,32926,13581,4430,4475,4468,0,17,32,617,1832,844,3397,248,1169,535,2178,1297,1211,4911,271,2272
20.0,7.0,38.55266928653811,8,32959,13581,3757,4475,4466,0,19,33,617,1796,844,3399,271,1197,558,2273,1246,1188,4818,271,2272
50.1,7.0,37.23543342571352,8,32973,13581,4208,4475,4374,0,19,33,617,1796,880,3363,271,1197,582,2249,1246,1239,4767,294,2341
48.9,7.0,37.23543342571352,8,32973,13581,4208,4475,4374,0,19,33,617,1796,880,3363,271,1197,582,2249,1246,1239,4767,294,2341
20.0,7.0,37.23543342571352,8,32973,13581,4208,4475,4374,0,19,33,617,1796,880,3363,271,1197,582,2249,1246,1239,4767,294,2341
20.0,7.0,38.751987870741836,8,32933,13581,3622,4475,4374,0,19,33,617,1796,880,3363,271,1197,582,2249,1246,1239,4767,294,2341
20.0,7.0,37.486748162318214,8,33036,13581,5059,4475,4466,0,19,33,617,1796,844,3399,271,1197,558,2273,1246,1188,4818,271,2272
51.1,7.0,38.916642353344905,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.916642353344905,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
52.5,7.0,38.916642353344905,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.12555426697826,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.23316606621837,8,32887,13581,3729,4475,4282,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1262,4808,295,2317
20.0,7.0,38.55006507973766,8,32990,13581,5166,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.454825163889886,8,32912,13581,3093,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.628382407237055,8,32886,13581,2958,4475,4282,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1262,4808,295,2317
20.0,7.0,37.183646932650554,7,32910,13581,4302,4475,4465,0,19,33,582,1780,820,3307,271,1221,558,2273,1297,1211,4911,271,2273
20.0,7.0,34.890174704600334,7,33021,13581,5117,4475,4465,0,19,33,582,1780,820,3307,271,1221,558,2273,1297,1211,4911,271,2273
20.0,7.0,37.42125892024134,7,32884,13581,4167,4475,4374,0,19,33,582,1780,855,3272,271,1221,582,2249,1297,1263,4859,295,2340
20.0,7.0,39.2071506200323,8,32912,13581,4395,4553,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.334394737292286,8,32886,13581,4395,4874,4281,0,19,33,617,1832,879,3328,271,1221,581,2226,1297,1263,4807,294,2319
20.0,7.0,38.27620843033885,9,32956,13581,4395,3827,4467,0,19,31,617,1832,844,3399,249,1169,535,2178,1297,1211,4911,271,2272
20.0,7.0,38.524285838023026,8,33015,13581,4395,4154,4468,0,19,33,617,1832,808,3399,271,1221,536,2271,1297,1160,4910,248,2178
20.0,7.0,38.49783110495304,9,32956,13581,4395,3827,4468,0,18,32,617,1832,844,3399,249,1170,535,2177,1297,1211,4910,271,2272
20.0,7.0,38.52962533320879,8,32959,13581,3757,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272
51.2,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343
20.0,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343
48.9,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343
20.0,7.0,38.55227360855435,8,32933,13581,3622,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343
20.0,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272
49.4,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272
49.7,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272
20.0,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
49.9,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
51.5,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.545628458397665,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
22.5,6.2,38.545628458397665,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
41.6,7.0,38.545628458397665,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,6.4,38.55572976575811,7,33002,13581,2723,4475,4281,0,19,34,617,1832,844,3328,294,1272,582,2319,1297,1211,4808,271,2225
30.0,6.2,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
29.2,6.2,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
37.6,5.35,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.52860844736566,8,33016,13581,4060,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.5279165769985,8,33015,13581,3289,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.55144016948176,8,32946,13581,2912,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
38.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
20.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
39.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
20.0,7.0,37.757920989800446,7,32910,13581,4302,4475,4466,0,19,33,582,1781,820,3306,271,1221,558,2273,1297,1211,4910,271,2273
20.0,7.0,36.445132151652324,7,33021,13581,5117,4475,4466,0,19,33,582,1781,820,3306,271,1221,558,2273,1297,1211,4910,271,2273
20.0,7.0,37.893930644203174,7,32884,13581,4167,4475,4374,0,19,33,582,1781,855,3271,271,1221,582,2249,1297,1262,4859,295,2341
47.9,7.0,37.893930644203174,7,32884,13581,4167,4475,4374,0,19,33,582,1781,855,3271,271,1221,582,2249,1297,1262,4859,295,2341
40.2,6.4,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
25.0,7.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
31.2,5.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
39.9,7.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,6.4,38.549427455175866,7,32976,13581,3829,4475,4283,0,19,33,617,1832,844,3328,295,1273,582,2316,1297,1211,4807,271,2225
20.0,7.0,38.54376669775342,8,32887,13581,3729,4475,4283,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,295,2316
20.0,7.0,38.527237286079874,8,32990,13581,5166,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.81530968825912,8,32910,13581,4057,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
22.5,6.2,39.99068652253246,8,32884,13581,3922,4475,4282,0,19,33,617,1832,878,3329,271,1221,582,2225,1297,1263,4807,295,2317
20.0,7.0,38.877424878884305,8,32987,13581,5359,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.839299480129235,8,32986,13581,4588,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.596451529968725,8,32878,13581,3568,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.25430286597108,8,32892,13581,4019,4475,4282,0,19,31,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,294,2318
20.0,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
51.0,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
48.8,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.6482240251789,8,32852,13581,3433,4475,4282,0,19,31,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,294,2318
20.0,7.0,38.461392846811755,8,32953,13581,3927,4475,4282,0,20,32,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226
20.0,7.0,38.31958122949694,8,32955,13581,4870,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.88907867680883,9,32957,13581,3661,4475,4282,0,20,31,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226
20.0,7.0,38.308326339233865,8,32954,13581,4099,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.21603623907661,8,32957,13581,3906,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.68198869596814,8,32921,13581,3475,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226
20.0,7.0,38.7877846644411,8,32947,13581,3678,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226
20.0,7.0,39.00387855749225,9,33011,13581,3818,4475,4282,0,20,31,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226
20.0,7.0,38.69099260817861,8,32885,13581,3722,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226
20.0,7.0,38.58969859581088,8,32908,13581,4206,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226
20.0,7.0,38.288067536760316,8,32928,13581,5205,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.45914186875914,8,33026,13581,4082,4475,4374,0,19,32,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,36.63023777346705,7,32910,13581,4395,4328,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272
20.0,7.0,37.69515808801745,6,32973,13581,4395,4218,4374,0,18,33,582,1781,821,3270,295,1272,581,2342,1297,1211,4859,271,2249
48.8,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272
20.0,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272
48.5,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272
20.0,7.0,36.965760612298,7,32884,13581,4395,4649,4374,0,18,33,582,1781,856,3270,271,1221,582,2249,1297,1262,4859,294,2342
20.0,7.0,38.397389404583926,8,33015,13581,4395,4154,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
25.0,7.0,37.543005296994195,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,37.543005296994195,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
48.4,7.0,37.543005296994195,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
46.3,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
47.3,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
25.0,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
47.3,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177
20.0,7.0,37.51858449320888,8,32920,13581,4285,4475,4468,0,19,33,617,1797,844,3398,271,1197,558,2273,1246,1189,4816,271,2271
20.0,7.0,37.791360899020184,8,32894,13581,4150,4475,4374,0,19,33,617,1797,879,3363,271,1197,582,2249,1246,1240,4765,293,2343
20.0,7.0,39.24683463196849,8,32910,13581,4057,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,39.34484503846264,8,32884,13581,3922,4475,4281,0,19,33,617,1832,880,3327,271,1221,582,2225,1297,1261,4809,294,2319
51.2,7.0,38.72269202332591,8,32987,13581,5359,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
25.0,7.0,38.72269202332591,8,32987,13581,5359,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
50.3,7.0,38.701385413218496,8,32986,13581,4588,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
25.0,7.0,38.701385413218496,8,32986,13581,4588,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.53878928403949,8,32959,13581,3757,4475,4467,0,19,32,617,1797,844,3398,271,1197,558,2273,1246,1188,4817,271,2272
20.0,7.0,37.92480688314533,8,32973,13581,4208,4475,4374,0,19,32,617,1797,879,3363,271,1197,582,2249,1246,1239,4766,294,2342
50.7,7.0,37.92480688314533,8,32973,13581,4208,4475,4374,0,19,32,617,1797,879,3363,271,1197,582,2249,1246,1239,4766,294,2342
49.1,7.0,37.92480688314533,8,32973,13581,4208,4475,4374,0,19,32,617,1797,879,3363,271,1197,582,2249,1246,1239,4766,294,2342
20.0,7.0,38.63169451575373,8,32933,13581,3622,4475,4374,0,19,32,617,1797,879,3363,271,1197,582,2249,1246,1239,4766,294,2342
53.8,7.0,38.0419482622633,8,33036,13581,5059,4475,4467,0,19,32,617,1797,844,3398,271,1197,558,2273,1246,1188,4817,271,2272
20.0,7.0,38.0419482622633,8,33036,13581,5059,4475,4467,0,19,32,617,1797,844,3398,271,1197,558,2273,1246,1188,4817,271,2272
55.2,7.0,38.0419482622633,8,33036,13581,5059,4475,4467,0,19,32,617,1797,844,3398,271,1197,558,2273,1246,1188,4817,271,2272
20.0,7.0,38.708442315865504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
48.9,7.0,38.708442315865504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
47.2,7.0,38.708442315865504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.53504913132284,8,32878,13581,3580,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
40.0,7.6,38.529312897134766,8,32892,13581,4031,4475,4282,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1262,4808,295,2317
20.0,7.6,38.529312897134766,8,32892,13581,4031,4475,4282,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1262,4808,295,2317
20.0,7.0,38.004392277110576,7,32856,13581,4145,4475,4466,0,17,31,582,1781,820,3306,271,1221,558,2273,1297,1211,4910,271,2273
20.0,7.0,38.070759213376995,7,32830,13581,4010,4475,4374,0,17,31,582,1781,855,3271,271,1221,582,2249,1297,1262,4859,295,2341
20.0,7.0,38.581684700060826,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.6,38.51635618101452,8,32927,13581,4315,4475,4283,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,295,2316
39.0,7.6,38.51635618101452,8,32927,13581,4315,4475,4283,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,295,2316
20.0,6.6,38.613059580918595,7,32976,13581,3829,4475,4283,0,19,34,617,1832,844,3328,295,1273,582,2316,1297,1211,4807,271,2225
20.0,7.0,38.528820174779945,8,32990,13581,5166,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.66997643570995,8,32913,13581,4395,4640,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,5.7,38.751705197055095,7,32976,13581,4395,4530,4283,0,19,34,617,1832,844,3328,295,1273,582,2316,1297,1211,4807,271,2225
20.0,7.0,38.695726593394035,8,32887,13581,4395,4961,4283,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,295,2316
20.0,7.0,38.53226907070373,8,32990,13581,4395,4562,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.55583357195949,8,32913,13581,4395,4640,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,6.0,38.57246523132195,7,32976,13581,4395,4530,4283,0,19,34,617,1832,844,3327,294,1273,582,2317,1297,1211,4807,271,2225
20.0,7.0,38.56107368381341,8,32887,13581,4395,4961,4283,0,19,33,617,1832,880,3327,271,1221,581,2226,1297,1263,4807,295,2316
20.0,7.0,38.52781036508848,8,32990,13581,4395,4562,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.52972933295063,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,6.4,38.53135884354004,7,33002,13581,2723,4475,4282,0,19,34,617,1832,844,3327,294,1272,582,2318,1297,1211,4808,271,2225
20.0,7.0,38.53024274039661,8,32913,13581,2623,4475,4282,0,19,33,617,1832,880,3327,271,1221,581,2226,1297,1262,4808,295,2317
20.0,7.0,38.52698371921779,8,33016,13581,4060,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.52687210890344,8,33015,13581,3289,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
41.7,7.0,38.530666859591115,8,32946,13581,2912,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
42.4,7.0,38.530666859591115,8,32946,13581,2912,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
20.0,7.0,38.530666859591115,8,32946,13581,2912,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
45.2,7.0,38.52966236676202,8,32969,13581,3396,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
47.0,7.0,38.52966236676202,8,32969,13581,3396,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
20.0,7.0,38.52966236676202,8,32969,13581,3396,4475,4282,0,19,35,617,1868,844,3327,271,1244,558,2226,1348,1235,4900,271,2225
20.0,7.0,38.36880958299731,9,32956,13581,4661,4475,4467,0,17,32,617,1832,844,3399,248,1170,535,2179,1297,1211,4910,271,2272
20.0,7.0,38.52991167824363,8,32959,13581,4395,3940,4468,0,19,32,617,1796,844,3399,271,1199,558,2271,1246,1188,4816,271,2272
55.9,7.0,38.365727971006386,8,32973,13581,4395,4258,4374,0,19,32,617,1796,880,3363,271,1199,580,2249,1246,1239,4765,294,2343
54.0,7.0,38.365727971006386,8,32973,13581,4395,4258,4374,0,19,32,617,1796,880,3363,271,1199,580,2249,1246,1239,4765,294,2343
20.0,7.0,38.365727971006386,8,32973,13581,4395,4258,4374,0,19,32,617,1796,880,3363,271,1199,580,2249,1246,1239,4765,294,2343
20.0,6.4,38.60876306395625,7,33022,13581,4395,3830,4374,0,19,32,617,1796,844,3363,293,1250,581,2343,1246,1188,4765,271,2249
20.0,7.0,38.55475526552295,8,32933,13581,4395,4261,4374,0,19,32,617,1796,880,3363,271,1199,580,2249,1246,1239,4765,294,2343
57.2,7.0,38.3970524940977,8,33036,13581,4395,3862,4468,0,19,32,617,1796,844,3399,271,1199,558,2271,1246,1188,4816,271,2272
20.0,7.0,38.3970524940977,8,33036,13581,4395,3862,4468,0,19,32,617,1796,844,3399,271,1199,558,2271,1246,1188,4816,271,2272
56.7,7.0,38.3970524940977,8,33036,13581,4395,3862,4468,0,19,32,617,1796,844,3399,271,1199,558,2271,1246,1188,4816,271,2272
49.6,7.0,38.57527822892761,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
50.6,7.0,38.57527822892761,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.57527822892761,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,37.92785091738795,9,32926,13581,4395,4585,4469,0,19,33,617,1832,844,3398,248,1171,535,2177,1297,1211,4909,271,2272
20.0,7.0,38.485656121779435,8,32959,13581,4395,5233,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,38.53611512701605,8,32959,13581,4395,3940,4469,0,19,32,617,1798,844,3397,271,1198,558,2272,1246,1188,4815,271,2272
53.5,7.0,38.057623348642345,8,32973,13581,4395,4258,4374,0,19,32,617,1798,878,3363,271,1198,581,2249,1246,1239,4764,294,2344
20.0,7.0,38.057623348642345,8,32973,13581,4395,4258,4374,0,19,32,617,1798,878,3363,271,1198,581,2249,1246,1239,4764,294,2344
52.4,7.0,38.057623348642345,8,32973,13581,4395,4258,4374,0,19,32,617,1798,878,3363,271,1198,581,2249,1246,1239,4764,294,2344
20.0,7.0,38.60851848821735,8,32933,13581,4395,4261,4374,0,19,32,617,1798,878,3363,271,1198,581,2249,1246,1239,4764,294,2344
20.0,7.0,38.14891454320048,8,33036,13581,4395,3862,4469,0,19,32,617,1798,844,3397,271,1198,558,2272,1246,1188,4815,271,2272
49.7,7.0,38.14891454320048,8,33036,13581,4395,3862,4469,0,19,32,617,1798,844,3397,271,1198,558,2272,1246,1188,4815,271,2272
48.5,7.0,38.14891454320048,8,33036,13581,4395,3862,4469,0,19,32,617,1798,844,3397,271,1198,558,2272,1246,1188,4815,271,2272
20.0,7.0,38.668329960514065,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
53.3,7.0,38.668329960514065,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
52.2,7.0,38.668329960514065,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
20.0,7.0,36.72371429543589,7,32910,13581,4395,4328,4469,0,19,33,583,1781,821,3302,271,1221,558,2272,1297,1211,4910,271,2272
20.0,7.0,37.73614394764994,6,32973,13581,4395,4218,4374,0,19,33,583,1781,821,3268,294,1272,581,2344,1297,1211,4859,271,2249
20.0,7.0,33.644818640757556,7,33021,13581,4395,4413,4469,0,19,33,583,1781,821,3302,271,1221,558,2272,1297,1211,4910,271,2272
20.0,7.0,37.042698980380045,7,32884,13581,4395,4649,4374,0,19,33,583,1781,855,3268,271,1221,581,2249,1297,1262,4859,294,2344
20.0,7.0,38.95472812991236,8,32914,13581,4036,4475,4469,0,19,32,584,1781,821,3301,271,1221,558,2273,1297,1211,4910,271,2272
20.0,7.0,39.118816615749346,8,32888,13581,3901,4475,4374,0,19,32,584,1781,854,3268,271,1221,582,2249,1297,1262,4859,294,2344
