tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
28.0,3.7,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
54.0,2.0,16.416028660992154,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
23.4,7.0,16.250956177124745,7,14001,5279,5792,5506,630,3,2,8,57,192,254,396,14,99,126,221,133,374,624,224,788
39.1,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787
0.0,39.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787
39.0,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787
31.9,7.0,16.28906494737602,7,14070,5279,5699,5185,633,3,2,9,57,202,243,397,14,105,120,221,150,378,659,203,750
39.5,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
39.0,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
31.7,7.0,15.784566770801312,7,13975,5279,5589,5506,630,3,2,8,57,191,254,397,14,99,126,221,135,376,622,224,786
38.8,7.0,16.40685329974628,7,14014,5279,5061,5506,627,3,2,8,57,191,254,397,14,99,126,221,135,376,625,224,786
77.7,3.0,16.83139055938459,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
30.2,7.0,17.17895387710071,7,13994,5279,4062,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,3.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,8.7,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
30.9,7.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
32.0,7.8,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
78.0,3.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,8.7,16.502287963489064,6,13966,5279,4606,5506,571,3,3,8,57,202,254,375,20,122,146,235,150,397,623,224,745
25.0,8.7,16.14927152589894,7,14044,5279,5687,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,5.4,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771
69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771
69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771
25.0,8.7,16.465769021669395,7,13976,5279,4779,5506,571,3,2,9,57,213,254,375,14,111,126,209,167,417,649,224,745
23.8,7.0,16.37837305922992,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757
82.5,3.0,16.37837305922992,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757
25.0,8.7,16.388432317720717,6,14103,5279,5699,5833,597,3,2,9,57,202,243,386,20,122,138,241,150,380,640,206,739
66.0,2.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
23.9,5.5,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
22.0,7.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
90.0,3.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756
25.0,8.7,16.559038169989353,6,14103,5279,5699,5833,597,3,2,9,57,202,244,386,20,122,138,242,150,380,640,206,738
39.0,7.0,13.225937975654379,6,13911,5279,5699,5364,625,3,2,9,48,185,234,367,14,105,126,221,150,397,657,224,785
36.2,7.0,15.144499318609007,6,13965,5279,5699,5359,630,3,1,8,49,186,232,361,14,105,126,221,150,397,656,224,787
35.6,7.0,13.536325945863503,6,13911,5279,5699,5364,631,3,2,9,48,187,232,361,14,105,126,221,150,397,655,224,787
55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799
55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799
15.0,7.0,16.28609091163612,7,14001,5279,5699,5041,630,3,2,7,57,193,254,395,14,99,126,221,135,375,622,224,787
25.0,2.0,16.344005240807302,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798
66.0,2.0,16.344005240807302,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798
49.0,2.0,16.89562129796482,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
39.8,7.0,14.173997848043218,6,13965,5279,5699,5359,626,3,2,9,47,187,232,367,14,105,126,221,150,397,655,224,787
27.3,7.0,16.23146108807064,7,14037,5279,5699,4924,627,3,2,8,57,192,254,396,14,100,126,220,134,375,626,224,787
37.9,7.0,15.328996211299668,8,13981,5462,5699,5506,631,3,2,9,57,202,254,397,10,89,105,185,150,397,656,224,786
36.6,7.0,16.000211482057342,8,14011,6408,5699,5506,630,3,1,8,57,202,254,397,10,88,105,186,150,397,657,224,786
27.1,7.0,17.697226032027967,7,13965,5839,5699,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
38.3,7.0,13.495442502507942,6,13911,5807,5699,5506,633,3,1,9,47,185,233,360,14,105,126,221,150,397,657,224,786
38.5,7.0,16.39199584753252,7,14014,6495,5699,5506,633,3,2,9,57,192,254,396,14,99,126,221,133,376,621,224,786
37.8,7.0,16.30750568003393,7,14070,5279,5699,5185,634,3,2,9,57,202,242,398,14,105,120,221,150,379,658,204,748
37.7,7.0,16.317665025005113,7,14070,5279,5699,5185,633,3,2,9,57,202,242,398,14,105,120,221,150,378,659,204,749
73.0,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739
67.9,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739
25.0,8.7,16.58227948830462,7,14010,5279,6186,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,8.7,16.57215302200056,7,14009,5279,5415,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,8.7,16.36749311626888,7,14074,5279,5699,6041,572,3,2,9,57,211,254,377,14,111,126,209,166,417,649,224,745
25.0,8.7,15.72954863131977,7,14094,5279,5699,5473,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
25.0,8.7,16.024900226602323,7,14120,5279,5699,5152,625,3,2,9,57,202,243,397,14,105,120,221,150,381,656,205,756
25.0,8.7,16.640177943715816,7,14009,5954,5699,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765
