tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
64.7,2.7,31.716750966474645,9,21461,13523,-658,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.9,2.7,31.716750966474645,9,21461,13523,-658,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.350074190065502,9,21464,13523,-851,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.9,2.7,31.350074190065502,9,21464,13523,-851,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,33.2013447441312,9,21428,13523,-1282,-2622,1838,4,4,41,205,629,470,1258,55,331,243,664,454,692,1863,248,1386
60.8,2.7,33.2013447441312,9,21428,13523,-1282,-2622,1838,4,4,41,205,629,470,1258,55,331,243,664,454,692,1863,248,1386
25.0,2.7,34.480241793558235,10,21518,13523,-939,-2622,1838,4,4,41,225,639,492,1319,55,321,243,664,424,670,1802,248,1386
63.6,2.7,34.480241793558235,10,21518,13523,-939,-2622,1838,4,4,41,225,639,492,1319,55,321,243,664,424,670,1802,248,1386
25.0,2.7,33.237118088171115,9,21392,13523,-1035,-2622,1838,4,4,41,205,629,470,1258,55,331,243,664,454,692,1863,248,1386
60.5,2.7,33.237118088171115,9,21392,13523,-1035,-2622,1838,4,4,41,205,629,470,1258,55,331,243,664,454,692,1863,248,1386
25.0,2.7,31.64240710364305,9,21405,14739,448,-2622,1960,4,4,40,205,590,470,1297,55,310,243,685,395,647,1800,248,1431
25.0,2.7,31.56170867101871,9,21461,13523,448,-2943,1960,4,4,40,205,609,450,1298,55,321,233,684,424,640,1862,226,1369
60.3,2.7,31.56170867101871,9,21461,13523,448,-2943,1960,4,4,40,205,609,450,1298,55,321,233,684,424,640,1862,226,1369
59.4,2.7,31.53045277671539,9,21461,13523,448,-2943,1960,4,4,40,205,609,450,1298,55,321,233,684,424,640,1862,226,1369
25.0,2.7,31.53045277671539,9,21461,13523,448,-2943,1960,4,4,40,205,609,450,1298,55,321,233,684,424,640,1862,226,1369
25.0,2.7,31.78058966653072,9,21324,14401,448,-2622,1899,4,4,38,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,30.747009771034357,9,21435,13667,448,-2622,1899,4,4,38,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.4,2.7,30.747009771034357,9,21435,13667,448,-2622,1899,4,4,38,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.887672268316376,9,21298,12526,448,-2622,1837,4,4,38,205,609,490,1258,55,321,253,664,424,700,1802,269,1449
25.0,2.7,28.698153183624385,8,21302,14051,448,-2622,1960,4,4,40,185,579,449,1237,55,321,243,685,424,670,1862,248,1429
69.4,2.7,28.698153183624385,8,21302,14051,448,-2622,1960,4,4,40,185,579,449,1237,55,321,243,685,424,670,1862,248,1429
25.0,2.7,29.07150389330112,8,21276,12176,448,-2622,1899,4,4,40,185,579,469,1217,55,321,254,674,424,700,1832,269,1469
68.6,2.7,29.07150389330112,8,21276,12176,448,-2622,1899,4,4,40,185,579,469,1217,55,321,254,674,424,700,1832,269,1469
25.0,2.7,31.46616323725902,9,21461,15398,448,-2622,1959,4,4,40,205,609,450,1298,55,321,232,685,424,641,1861,226,1370
57.7,2.7,31.46616323725902,9,21461,15398,448,-2622,1959,4,4,40,205,609,450,1298,55,321,232,685,424,641,1861,226,1370
56.8,2.7,31.84514289127313,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.84514289127313,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.3,2.7,31.44902257399284,9,21428,13523,448,-3204,1958,4,4,39,205,588,470,1299,55,310,243,685,395,648,1802,248,1430
25.0,2.7,31.44902257399284,9,21428,13523,448,-3204,1958,4,4,39,205,588,470,1299,55,310,243,685,395,648,1802,248,1430
65.3,2.7,31.151138693854442,9,21468,14668,448,-2622,1958,4,4,38,205,588,470,1299,55,310,243,685,395,647,1802,248,1431
61.4,2.7,31.557632619902723,9,21428,14721,448,-2622,1960,4,4,40,205,588,470,1299,55,311,243,684,395,648,1800,248,1430
25.0,2.7,31.557632619902723,9,21428,14721,448,-2622,1960,4,4,40,205,588,470,1299,55,311,243,684,395,648,1800,248,1430
64.0,2.7,31.569735638961422,9,21461,13523,448,-2943,1961,4,4,40,205,609,449,1299,55,321,233,684,424,642,1860,226,1368
56.0,2.7,31.674427595749723,9,21324,13523,448,-2686,1899,4,4,37,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.3,2.7,31.401105110362405,9,21435,13523,448,-2601,1899,4,4,37,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
56.7,2.7,31.702744790181743,9,21298,13523,448,-2365,1837,4,4,37,205,609,491,1257,55,321,254,663,424,697,1805,270,1448
25.0,2.7,31.636411895920748,9,21405,13523,448,-3157,1960,4,4,38,205,589,470,1298,55,310,243,685,396,647,1799,248,1431
25.0,2.7,31.65739601807319,9,21405,13523,-190,-2622,1960,4,4,39,205,589,470,1298,55,310,243,685,396,647,1799,248,1431
65.1,2.7,28.939890470668907,9,21435,13523,436,-2622,1899,4,4,38,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,28.939890470668907,9,21435,13523,436,-2622,1899,4,4,38,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
66.4,2.7,31.434124541446803,9,21461,13523,448,-2943,1961,4,4,40,205,609,450,1298,55,321,233,684,424,641,1861,226,1368
25.0,2.7,31.434124541446803,9,21461,13523,448,-2943,1961,4,4,40,205,609,450,1298,55,321,233,684,424,641,1861,226,1368
66.3,2.7,29.138869401380653,8,21302,13523,448,-2764,1962,4,4,39,185,581,448,1235,55,321,243,684,424,670,1860,248,1430
25.0,2.7,29.138869401380653,8,21302,13523,448,-2764,1962,4,4,39,185,581,448,1235,55,321,243,684,424,670,1860,248,1430
65.8,2.7,29.456217497751346,8,21276,13523,448,-2443,1899,4,4,39,185,581,468,1215,55,321,253,674,424,698,1832,270,1471
65.8,2.7,29.456217497751346,8,21276,13523,448,-2443,1899,4,4,39,185,581,468,1215,55,321,253,674,424,698,1832,270,1471
25.0,2.7,29.456217497751346,8,21276,13523,448,-2443,1899,4,4,39,185,581,468,1215,55,321,253,674,424,698,1832,270,1471
25.0,2.7,31.633448362365595,9,21428,13523,294,-2622,1962,4,4,35,205,589,470,1298,55,312,243,683,396,647,1797,248,1431
64.2,2.7,31.633448362365595,9,21428,13523,294,-2622,1962,4,4,35,205,589,470,1298,55,312,243,683,396,647,1797,248,1431
25.0,2.7,31.63858370097004,9,21405,13523,-190,-2622,1961,4,4,38,205,589,470,1298,55,311,243,684,396,647,1798,248,1431
61.9,2.7,31.22304999516928,9,21435,13523,436,-2622,1899,4,4,36,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.649455839075376,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
52.4,2.7,31.649455839075376,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
52.4,2.7,31.649455839075376,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.625640659682684,9,21469,13523,448,-2459,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
49.9,2.7,31.625640659682684,9,21469,13523,448,-2459,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
62.2,2.7,31.651923177480928,9,21332,13523,448,-2223,1839,4,4,40,205,609,491,1257,55,321,254,663,424,699,1803,270,1446
68.0,2.7,31.53744517380022,9,21366,13523,448,-2711,1959,4,4,37,205,588,470,1299,55,310,243,685,396,647,1800,248,1431
25.0,2.7,31.53744517380022,9,21366,13523,448,-2711,1959,4,4,37,205,588,470,1299,55,310,243,685,396,647,1800,248,1431
70.6,2.7,31.56418355824076,9,21340,13523,448,-2390,1899,4,4,37,205,588,491,1278,55,310,254,674,396,675,1772,271,1468
70.6,2.7,31.56418355824076,9,21340,13523,448,-2390,1899,4,4,37,205,588,491,1278,55,310,254,674,396,675,1772,271,1468
25.0,2.7,31.56418355824076,9,21340,13523,448,-2390,1899,4,4,37,205,588,491,1278,55,310,254,674,396,675,1772,271,1468
25.0,2.7,31.67184823890798,9,21358,13523,-854,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
59.7,2.7,31.67184823890798,9,21358,13523,-854,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
59.7,2.7,31.67184823890798,9,21358,13523,-854,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
43.4,2.7,31.67184823890798,9,21358,13523,-854,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
59.7,2.7,31.67184823890798,9,21358,13523,-854,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
62.3,2.7,31.6076175085979,9,21469,13523,-39,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.6076175085979,9,21469,13523,-39,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.678502774030196,9,21332,13523,-989,-2622,1838,4,4,40,205,609,491,1257,55,321,254,663,424,697,1805,271,1446
52.2,2.7,31.678502774030196,9,21332,13523,-989,-2622,1838,4,4,40,205,609,491,1257,55,321,254,663,424,697,1805,271,1446
52.2,2.7,31.678502774030196,9,21332,13523,-989,-2622,1838,4,4,40,205,609,491,1257,55,321,254,663,424,697,1805,271,1446
60.6,2.7,31.636260942384826,9,21428,13523,448,-3204,1960,4,4,36,205,589,470,1298,55,310,243,685,396,647,1799,248,1431
25.0,2.7,31.636260942384826,9,21428,13523,448,-3204,1960,4,4,36,205,589,470,1298,55,310,243,685,396,647,1799,248,1431
64.2,2.7,29.384729287788502,9,21435,13523,448,-2601,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.5,2.7,31.46449803786003,9,21461,13523,448,-2943,1962,4,4,40,205,609,450,1298,55,321,233,684,424,642,1860,226,1367
25.0,2.7,31.46449803786003,9,21461,13523,448,-2943,1962,4,4,40,205,609,450,1298,55,321,233,684,424,642,1860,226,1367
64.1,2.8,31.446804503366582,9,21372,13523,448,-3709,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
46.9,2.9,31.446804503366582,9,21372,13523,448,-3709,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.8,31.446804503366582,9,21372,13523,448,-3709,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.8,2.7,31.492605068847762,9,21461,13523,448,-2943,1960,4,4,40,205,609,449,1299,55,321,232,685,424,641,1861,227,1368
25.0,2.7,31.492605068847762,9,21461,13523,448,-2943,1960,4,4,40,205,609,449,1299,55,321,232,685,424,641,1861,227,1368
25.0,2.7,32.97894319848739,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
47.3,2.7,32.97894319848739,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.8,2.7,32.97894319848739,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,33.64538402633392,8,21418,13523,448,-1941,1839,4,4,40,205,609,470,1257,66,350,265,723,424,670,1803,248,1386
63.5,2.7,33.64538402633392,8,21418,13523,448,-1941,1839,4,4,40,205,609,470,1257,66,350,265,723,424,670,1803,248,1386
25.0,2.7,30.803209907576672,9,21496,13523,448,-2504,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.0,2.7,30.803209907576672,9,21496,13523,448,-2504,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.2,2.7,33.20435700790607,9,21359,13523,448,-2268,1839,4,4,40,205,609,491,1257,55,321,254,663,424,699,1803,270,1446
25.0,2.7,31.77346934811794,9,21462,13523,448,-2667,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
66.6,2.7,31.77346934811794,9,21462,13523,448,-2667,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.724466346070397,9,21461,13523,448,-2754,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
65.5,2.7,31.724466346070397,9,21461,13523,448,-2754,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.322641729280587,9,21464,13523,448,-2337,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
66.9,2.7,31.322641729280587,9,21464,13523,448,-2337,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.9,2.7,31.322641729280587,9,21464,13523,448,-2337,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.9,2.7,33.351366014048686,9,21428,13523,448,-2124,1839,4,4,40,205,630,470,1257,55,332,243,663,453,692,1863,248,1386
25.0,2.7,33.351366014048686,9,21428,13523,448,-2124,1839,4,4,40,205,630,470,1257,55,332,243,663,453,692,1863,248,1386
64.6,2.7,34.752851872608296,10,21518,13523,448,-2447,1839,4,4,40,226,638,492,1317,55,321,243,663,424,670,1803,248,1386
25.0,2.7,34.752851872608296,10,21518,13523,448,-2447,1839,4,4,40,226,638,492,1317,55,321,243,663,424,670,1803,248,1386
25.0,2.7,33.390568415686715,9,21392,13523,448,-2007,1839,4,4,40,205,630,470,1257,55,332,243,663,453,692,1863,248,1386
63.7,2.7,33.390568415686715,9,21392,13523,448,-2007,1839,4,4,40,205,630,470,1257,55,332,243,663,453,692,1863,248,1386
64.4,2.7,32.59597492592059,9,21360,13523,448,-2904,1960,4,4,40,185,580,448,1237,55,321,243,685,424,670,1861,248,1430
25.0,2.7,32.59597492592059,9,21360,13523,448,-2904,1960,4,4,40,185,580,448,1237,55,321,243,685,424,670,1861,248,1430
64.4,2.7,32.963865286275976,9,21334,13523,448,-2583,1899,4,4,40,185,580,468,1217,55,321,254,674,424,699,1832,270,1469
46.6,3.1,32.963865286275976,9,21334,13523,448,-2583,1899,4,4,40,185,580,468,1217,55,321,254,674,424,699,1832,270,1469
25.0,2.7,32.963865286275976,9,21334,13523,448,-2583,1899,4,4,40,185,580,468,1217,55,321,254,674,424,699,1832,270,1469
64.4,2.7,32.963865286275976,9,21334,13523,448,-2583,1899,4,4,40,185,580,468,1217,55,321,254,674,424,699,1832,270,1469
66.3,2.7,31.393640352651712,9,21428,13523,294,-2622,1961,4,4,40,205,589,470,1298,55,310,243,685,396,648,1798,248,1430
25.0,2.7,31.393640352651712,9,21428,13523,294,-2622,1961,4,4,40,205,589,470,1298,55,310,243,685,396,648,1798,248,1430
66.0,2.7,31.357548905775186,9,21428,14721,448,-2622,1960,4,4,40,205,588,470,1299,55,310,243,685,396,648,1799,248,1430
25.0,2.7,31.357548905775186,9,21428,14721,448,-2622,1960,4,4,40,205,588,470,1299,55,310,243,685,396,648,1799,248,1430
25.0,2.7,31.69359621120267,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
56.2,2.7,31.69359621120267,9,21358,13523,448,-2544,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
62.6,2.7,31.710366545073914,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
44.8,2.7,31.710366545073914,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.710366545073914,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
57.0,2.7,31.710366545073914,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
45.2,2.7,31.710366545073914,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
62.6,2.7,31.708743794650065,9,21415,13304,448,-2622,1839,4,4,40,205,630,470,1257,55,331,243,664,454,692,1862,248,1386
25.0,2.7,31.708743794650065,9,21415,13304,448,-2622,1839,4,4,40,205,630,470,1257,55,331,243,664,454,692,1862,248,1386
44.8,2.7,31.667645004835205,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.667645004835205,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
61.9,2.7,31.667645004835205,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.3,2.7,31.666957762591768,9,21415,13304,448,-2622,1838,4,4,42,205,627,470,1260,55,332,243,663,454,693,1863,248,1385
25.0,2.7,31.666957762591768,9,21415,13304,448,-2622,1838,4,4,42,205,627,470,1260,55,332,243,663,454,693,1863,248,1385
57.0,2.7,31.71788416711264,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.71788416711264,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
46.6,2.7,31.71788416711264,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.1,2.7,31.71788416711264,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
58.4,2.7,31.585618795655893,9,21496,13523,448,-2504,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.585618795655893,9,21496,13523,448,-2504,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.0,2.7,31.716096797228087,9,21415,13523,448,-2054,1838,4,4,43,205,628,470,1259,55,331,243,664,454,693,1863,248,1385
25.0,2.7,31.716096797228087,9,21415,13523,448,-2054,1838,4,4,43,205,628,470,1259,55,331,243,664,454,693,1863,248,1385
25.0,3.0,31.069218543932074,9,21372,13523,448,-3709,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
68.7,2.8,31.069218543932074,9,21372,13523,448,-3709,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
62.8,2.7,31.60423284710966,9,21461,15398,448,-2622,1961,4,4,40,205,609,450,1298,55,321,232,685,424,641,1861,227,1367
25.0,2.7,31.60423284710966,9,21461,15398,448,-2622,1961,4,4,40,205,609,450,1298,55,321,232,685,424,641,1861,227,1367
61.9,2.7,31.86469917760812,9,21358,14204,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.86469917760812,9,21358,14204,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
57.0,2.7,32.68927901761256,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,32.68927901761256,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
49.5,2.7,32.68927901761256,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
66.4,2.7,32.68927901761256,9,21385,14520,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
65.4,2.7,33.211944923565014,8,21418,13391,448,-2622,1841,4,5,41,205,609,470,1257,66,351,266,721,424,670,1802,248,1385
25.0,2.7,33.211944923565014,8,21418,13391,448,-2622,1841,4,5,41,205,609,470,1257,66,351,266,721,424,670,1802,248,1385
64.9,2.7,30.982928559944263,9,21496,13786,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,30.982928559944263,9,21496,13786,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.7,2.7,30.982928559944263,9,21496,13786,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,32.866063074037655,9,21359,12645,448,-2622,1841,4,4,40,205,609,491,1257,55,321,254,663,424,700,1802,271,1443
66.5,2.7,32.866063074037655,9,21359,12645,448,-2622,1841,4,4,40,205,609,491,1257,55,321,254,663,424,700,1802,271,1443
67.6,2.7,31.743868628904448,9,21462,13839,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.743868628904448,9,21462,13839,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
65.1,2.7,31.705437312290297,9,21461,14461,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
66.5,2.7,31.39030051605427,9,21464,13960,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.39030051605427,9,21464,13960,448,-2622,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
65.1,2.7,32.98135702388011,9,21428,13316,448,-2622,1841,4,4,42,205,630,470,1257,55,332,243,663,454,693,1860,248,1385
25.0,2.7,32.98135702388011,9,21428,13316,448,-2622,1841,4,4,42,205,630,470,1257,55,332,243,663,454,693,1860,248,1385
46.9,2.9,33.17351360695086,9,21422,12800,448,-2622,1841,4,4,40,205,609,491,1257,55,321,254,663,424,700,1802,271,1443
70.0,2.8,33.17351360695086,9,21422,12800,448,-2622,1841,4,4,40,205,609,491,1257,55,321,254,663,424,700,1802,271,1443
25.0,2.7,33.17351360695086,9,21422,12800,448,-2622,1841,4,4,40,205,609,491,1257,55,321,254,663,424,700,1802,271,1443
67.8,2.7,34.08049267904483,10,21518,13992,448,-2622,1841,4,4,41,226,639,493,1315,55,321,243,663,424,670,1802,248,1385
25.0,2.7,34.08049267904483,10,21518,13992,448,-2622,1841,4,4,41,226,639,493,1315,55,321,243,663,424,670,1802,248,1385
25.0,2.7,31.063854268953435,9,21392,13523,448,-3087,1960,4,4,40,205,590,470,1297,55,311,243,684,396,648,1799,248,1430
0.2,64.9,31.063854268953435,9,21392,13523,448,-3087,1960,4,4,40,205,590,470,1297,55,311,243,684,396,648,1799,248,1430
65.5,2.7,31.063854268953435,9,21392,13523,448,-3087,1960,4,4,40,205,590,470,1297,55,311,243,684,396,648,1799,248,1430
0.1,64.9,31.410310939714545,9,21366,13523,448,-2766,1899,4,4,40,205,590,489,1278,55,311,253,674,396,676,1771,270,1469
65.1,2.7,31.410310939714545,9,21366,13523,448,-2766,1899,4,4,40,205,590,489,1278,55,311,253,674,396,676,1771,270,1469
64.9,2.7,31.410310939714545,9,21366,13523,448,-2766,1899,4,4,40,205,590,489,1278,55,311,253,674,396,676,1771,270,1469
25.0,2.7,31.410310939714545,9,21366,13523,448,-2766,1899,4,4,40,205,590,489,1278,55,311,253,674,396,676,1771,270,1469
57.0,2.7,31.85178014592849,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
39.9,2.7,31.85178014592849,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
50.1,3.14,31.85178014592849,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.85178014592849,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
60.4,2.7,31.85178014592849,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
63.8,2.7,31.071859395072092,9,21435,13667,448,-2622,1899,4,4,37,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,31.071859395072092,9,21435,13667,448,-2622,1899,4,4,37,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
42.2,2.7,32.08744054810725,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
57.0,2.7,32.08744054810725,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
38.7,2.53,32.08744054810725,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
60.9,2.7,32.08744054810725,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
25.0,2.7,32.08744054810725,9,21385,13523,448,-2589,1899,4,4,40,205,609,470,1278,55,321,243,674,424,670,1832,248,1408
64.9,2.7,31.460238808557623,9,21461,13523,448,-2943,1960,4,4,40,205,609,449,1299,55,321,232,685,424,641,1861,228,1367
63.2,2.7,31.460238808557623,9,21461,13523,448,-2943,1960,4,4,40,205,609,449,1299,55,321,232,685,424,641,1861,228,1367
25.0,2.7,31.44501723246299,9,21461,13523,448,-2943,1961,4,4,40,205,609,449,1299,55,321,232,685,424,640,1862,228,1366
