,tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
24401.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,2.1242576600978014,-0.15597069818213807,1.8024434995405605,0.2092196895815091,1.855265016050314,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-2.0130599059241097,-0.21949265610926702,0.7043438279892364,0.9104827629052412,-1.7005094133218202,1.4026309963565144,0.37662695869973123,-2.554985640858391,2.3347365251919934,-2.8862747605419496,-2.934448520189884,0.14821431198262852,0.015924863057158026,2.8780989106441837,-0.6334570788898138,0.5825582973018673,-1.0746826108061482,1.6848981361247777,0.6146964338914351,0.9650428434154396
24355.pdb,-0.8386878593168753,32.746835693549365,-0.6939085415668812,0.037096318736192596,2.1302509636580713,0.1602276871750335,0.2092196895815091,1.8895198393143207,,-0.1056310919687594,-3.305088669175313,-0.6610177338350646,-1.1935706932661896,-0.6104117134092457,-0.28957456848118346,0.7043438279892364,-0.8474735751609228,0.4535978571289803,1.4026309963565144,-2.622503846061237,-1.3846375761930214,-1.485314006880803,-0.054706397539586206,1.0798918776098214,-0.6286662705546643,-0.31937251323375215,-1.340237525513501,-0.7215141082524472,0.7753322518764102,-0.4050049340640349,-1.1484035235171204,-0.0874602972665663,-1.1840678582796333
24336.pdb,-0.8386878593168753,32.58014925999567,-0.6939085415668812,0.037096318736192596,-0.15597069818213807,0.1602276871750335,-3.389771226766405,1.8210101927863074,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-1.299994334028005,-0.6104117134092457,-0.21949265610926702,0.7043438279892364,-0.7907653061910466,0.4535978571289803,1.3732736034095177,-2.7058130350823753,-1.3846375761930214,-1.309003982323597,-0.054706397539586206,1.0798918776098214,-0.21688891275441602,-0.4892142657250517,-0.1871810985161794,-0.5697765220378473,0.6565387236071236,0.12082789564519404,0.4073878975460781,1.2917162892323002,0.1735503051451005
24364.pdb,-0.8386878593168753,33.082592781614515,-0.6939085415668812,-0.3042917559089295,-0.15597069818213807,0.1602276871750335,0.49985984949276674,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,3.6058364244707914,-0.2438689132967288,-0.1405929600516428,-0.584545329487307,0.5960798440202744,-0.5977570290881308,-1.2587766507472706,0.24036645818160832,1.4128221143406918
24367.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,0.1602276871750335,0.41328618483834956,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,1.749729624456462,3.70961416122925,-0.44296789720129,-0.7680437919372981,0.6160149340462111,-0.38870251806696443,-1.1472293413125454,0.3038370696198144,0.6887919222397878
24371.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,-1.4351397531708965,-0.15597069818213807,-1.1491065416028867,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.11662271696198312,-0.299102380034152,0.7297988960694927,-0.1372330888070646,0.013918024431007132,0.5117662243590759,2.670037005764026,-0.24226155750692802,0.2168837829765659
24374.pdb,-0.8386878593168753,32.94253778953105,-0.6939085415668812,-0.880384131872573,1.746669532915265,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.218114874973713,-0.321972435670907,0.9416853335091722,-0.7445804446184007,0.7171201549769144,1.0305666393244655,-1.3057439389302945,-0.03718654563234129,0.2721996239962879
24379.pdb,-0.8386878593168753,32.91907709402964,-0.6939085415668812,-0.38963877457021,-0.7590141415389879,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.027477749873165876,0.7294282592201151,-0.6906913642290738,-0.7425159876631019,0.7090317373024599,-1.2901302261398826,0.6927141732580533,-2.1767536255988076,-1.0616179550134193
24407.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,-0.36830201990488987,-0.15597069818213807,-0.17265389641257334,0.2092196895815091,-2.3580782454225044,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,0.7922364791056181,-1.2707213416880139,0.7043438279892364,0.9104827629052412,2.607705127579781,-0.4175273663572861,0.37662695869973123,2.9310209122605286,-2.073014088738156,3.0749217931472366,2.191555372385124,0.2620828504939186,-0.2627762372799066,1.5504668736371248,-0.45218187777629837,0.41221131900650493,-0.5200808116903483,0.3839042534545528,0.5061889199475641,0.24544448427457993
24393.pdb,-0.8386878593168753,32.869532527159905,-0.6939085415668812,-0.38963877457021,-0.7590141415389879,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.28910392538628893,-0.4286420269601885,0.5779394831898875,-0.47358076813989697,0.4575554786966326,-0.8061722296780257,0.14554526592562825,0.574058484653756,-0.5422727888816605
24361.pdb,-0.8386878593168753,33.08557883901522,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,-3.8762697375132062,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.4485665826247335,1.144555823931253,0.3839715605442653,-0.8531629402481582,0.6934268102739647,1.2904463296305702,-0.33821780235967047,-0.248545776461224,0.01022905346964307
24399.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,1.25329133465944,-2.058610929279541,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,3.1858276060552697,-0.3029063377984367,0.6917220521321236,-0.6470348534804454,0.6712449375606819,-1.5142085322956058,-1.3386210406584194,0.998033790102371,1.0883134564890709
24324.pdb,-0.8386878593168753,33.34581016106531,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,0.1602276871750335,0.41328618483834956,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.5124917554880312,-0.445551446169776,-0.3901082785588303,-0.7340993554607227,0.6758610547183229,0.8349376473596776,0.178422367653753,0.3417518573106089,-0.3974995788537681
24307.pdb,-0.8386878593168753,32.92013376874849,-0.6939085415668812,-1.4351397531708965,-0.15597069818213807,-1.1491065416028867,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,3.2655735294628183,-0.38025568419847866,-0.10072426463487001,-0.7684011017949468,0.9038482215927672,-0.8889629305258628,-1.1648420743811694,0.5801332296428905,1.5690852616723665
24380.pdb,-0.7034156239431857,32.91907709402964,-0.6939085415668812,-0.38963877457021,-0.7590141415389879,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,0.03811122885917706,-0.3282109264043352,0.8207353586493112,-0.8848047131976714,1.0136954697069789,-1.3486271305999318,0.0222561344451537,0.19491060774566815,-0.03540241182258777
24375.pdb,-0.6763611768684479,32.94253778953105,-0.6939085415668812,-0.880384131872573,1.746669532915265,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.38548790748428297,-0.2815644808461163,0.43324747622790744,-0.7623665353102237,0.7143423145634635,0.7681297072933044,-1.76250081651037,-1.225741823851428,-0.37435556228468725
24450.pdb,-0.6695975650997633,33.3634843008034,1.4783268929033542,0.5278416760385556,-0.9193168290135937,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.5202321461600958,1.3532957561115637,1.3923913284448115,-1.4445017489270824,-1.2444314579500566,-1.0056361002731748,-1.2982491547671897,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.3446225001744129,-0.3136434220618022,0.2186732615691224,1.2885523464951043,-1.240195221052868,-0.1876393874365155,0.12206162183410292,-0.0009475496626717567,0.055860518761888835
24359.pdb,-0.6695975650997633,33.08557883901522,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,-3.8762697375132062,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.36569737451564566,-0.3275229062174033,1.4913357748167522,-0.8279527447363122,0.6851341396279286,2.0273091395935343,1.5146417164612525,0.9529968875967062,0.946987227652334
24439.pdb,-0.6222522827189723,33.577625213097775,1.4783268929033542,0.5278416760385556,-0.15597069818213807,0.1602276871750335,1.7984648193090242,-0.3027888495821053,,3.697088218906471,0.3004626062886741,1.5023130314433306,1.4138085053982807,1.3532957561115637,1.462473240816728,-1.4445017489270824,-1.1310149200103041,-1.0056361002731748,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.1300791117975909,-0.09992053591745173,0.22136103878822794,1.3920134008319047,-1.44853325206159,0.6444231388449733,0.14554526592562825,-0.273473178313175,0.23083584970261498
24392.pdb,-0.6222522827189723,33.59278161210939,1.4783268929033542,1.1679443159981595,-0.15597069818213807,0.1602276871750335,-2.888880738408705,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4670203257791883,1.2597858766105727,1.462473240816728,-1.4445017489270824,-1.1877231889801803,-0.9361487689683103,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.08787098396182533,0.6663156382265817,0.7996811037662975,1.4143254163872692,-1.6344034561968221,1.4684942847357738,-0.45915856943099514,-0.39035965086274227,0.3306341622841925
24422.pdb,-0.6222522827189723,33.236152831744405,1.4783268929033542,1.1679443159981595,0.8859967704027988,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4138085053982807,1.3532957561115637,1.4975141970026862,-1.3728735630298716,-1.1310149200103041,-1.0056361002731748,-1.3863213336081799,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.276669165733427,0.6486520430428571,-0.8143291163080403,1.1631365864605885,-1.287581910458775,0.620448997672821,-1.3503628627041953,-1.2848134820216484,-0.6461746505003096
24427.pdb,-0.6222522827189723,33.43054454727098,1.4783268929033542,0.5278416760385556,-0.15597069818213807,0.4758487442062459,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4670203257791883,1.2597858766105727,1.462473240816728,-1.4445017489270824,-1.1877231889801803,-0.9361487689683103,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.19420861169743814,-0.37774837986341103,0.03187274484111487,1.1044583676156976,-0.9554665786742857,0.44815483644897225,-1.5253160111860202,0.14652212179772955,0.5476298353645374
24312.pdb,-0.6222522827189723,32.924167724456645,-0.6939085415668812,0.7625459773570771,0.44707274517471185,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.173396443546055,-0.3316510273389927,0.03456052206023058,-0.685346410439389,0.7575213927548778,-0.3548190652103098,0.3979944399094787,1.8987529875586626,0.055860518761888835
24315.pdb,-0.6222522827189723,32.922727025989445,-0.6939085415668812,0.7412092226917569,1.6340759786176253,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.3984772690934917,-0.4229923227328843,0.16088605135830256,-1.0340808315040249,1.1381672305861086,-0.7933860210528895,1.2856761865689275,1.8457749270344634,-0.07217021119474477
24419.pdb,-0.5681433885694962,33.31897724075243,1.4783268929033542,0.5278416760385556,-0.9193168290135937,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4670203257791883,1.3532957561115637,1.462473240816728,-1.3728735630298716,-1.1877231889801803,-1.0056361002731748,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.3614940754780588,0.8553888780583637,-0.1195387051686291,2.007062769130326,-2.1292553005557178,0.382305862029448,0.9017186056725779,-2.131507249128005,-0.38912833881815356
24368.pdb,-0.5546161650321275,32.92013376874849,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,0.1602276871750335,0.41328618483834956,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.17538133475824821,-0.3215358074753548,0.10623458123643918,-0.8740457163729313,0.7935107663467821,0.3966903467327335,-0.4838163957270954,-0.5770009538048115,-0.49089635493752365
24442.pdb,-0.547852553263443,32.92013376874849,-0.6939085415668812,-0.38963877457021,-0.7590141415389879,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.374279110050718,0.2959755414532036,-1.044134068541777,-0.6962245105500146,0.6783529409715668,-1.5385023286833939,0.6340050630292534,-0.39119754672331664,-1.4212529926223776
24390.pdb,-0.4531619885018603,33.59278161210939,1.4783268929033542,1.1679443159981595,-0.15597069818213807,0.1602276871750335,-2.888880738408705,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4670203257791883,1.2597858766105727,1.462473240816728,-1.4445017489270824,-1.1877231889801803,-0.9361487689683103,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,0.047014049737399095,-0.30214554624557977,1.6660412940587646,1.4767355381898173,-1.6213312660158872,1.7328491480606907,1.060233203290327,1.4460986015423867,1.2877459396907396
24385.pdb,-0.4531619885018603,33.68077864570543,1.4783268929033542,1.1679443159981595,0.8859967704027988,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.3605966850173732,1.3532957561115637,1.4975141970026862,-1.4445017489270824,-1.0743066510404278,-1.0056361002731748,-1.3863213336081799,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.11063885374875251,-0.257576392405597,0.291243246485043,1.1648834346535373,-1.268790637073673,0.30207240290666726,0.9310731607869779,-0.43728181905469354,-0.06708181038878448
24325.pdb,-0.43963476496449116,32.9262500139745,-0.6939085415668812,-0.880384131872573,-0.15597069818213807,-3.8762697375132062,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.4463481747993415,-0.03443953774198003,-1.776553360748696,-1.144171968754964,1.2253995896872873,-0.9151746582074357,-0.4990807643865962,-2.0248850008704204,-1.2405326930297456
24416.pdb,-0.43287115319580655,33.31897724075243,1.4783268929033542,0.5278416760385556,-0.9193168290135937,0.1602276871750335,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,1.5023130314433306,1.4670203257791883,1.3532957561115637,1.462473240816728,-1.3728735630298716,-1.1877231889801803,-1.0056361002731748,-1.356963940661183,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.013408373927909573,-0.3814861818404914,1.169698434263495,2.053363774506282,-2.096423677904401,0.9845362882739168,0.7631651055326025,1.434787007424692,1.151179827737005
24408.pdb,-0.4125803178897533,32.92013376874849,-0.6939085415668812,-0.36830201990488987,-0.15597069818213807,-0.17265389641257334,0.2092196895815091,-2.3580782454225044,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,0.7922364791056181,-1.2707213416880139,0.7043438279892364,0.9104827629052412,2.607705127579781,-0.4175273663572861,0.37662695869973123,2.9310209122605286,-2.073014088738156,3.0749217931472366,2.191555372385124,0.1531765400131133,-0.1717524896645991,0.9291423731533361,-0.5872847050626082,0.6206310512038521,-0.8585956850411425,-0.2489799548118956,-0.24749840663551195,-0.06248583546725366
24432.pdb,-0.40581670612106874,32.92013376874849,-0.6939085415668812,-0.38963877457021,-0.15597069818213807,0.9862671723739097,0.2092196895815091,-0.3027888495821053,,-0.1056310919687594,0.3004626062886741,-0.6610177338350646,-0.5018170283143915,-0.6104117134092457,-0.7451069988986404,0.7043438279892364,0.9104827629052412,0.4535978571289803,0.4925518149996142,0.37662695869973123,0.15144425868027606,0.16024622231978627,-0.054706397539586206,-0.21704886629469866,-0.3246860193225262,-0.28665186088217753,-0.14641647735970478,-0.856418430062285,0.9540536020064413,-1.0826739911968657,0.5013224739121527,0.27618650622097873,-0.4958206137820124
