,tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
22138.pdb,-0.07762635846127294,24.88224359061569,-0.07689464481087917,0.3332445840106313,0.25128050089156195,0.780490433973652,-2.1279728988368776,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.3896549154535343,-0.33455423862832645,-0.42739045296890416,0.4081631469079117,-0.8594438431710204,0.509964570148822,-0.19321737830303326,2.021249199399424,-0.3974334015416568
22193.pdb,-0.05175090564084883,24.60951234843582,-0.07689464481087917,-0.18134973895900472,0.25128050089156195,0.780490433973652,-1.795929919274836,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.1302527093707209,-0.2457403284233592,-0.23532786758531962,0.3863302011551171,0.6301997507493082,-1.5885662567432663,-0.18400643050601484,-1.0313592086938006,-0.1859166282686949
22164.pdb,-0.030188028290495203,24.31367907550186,-0.07689464481087917,-1.6298374628735357,-2.8994549583527114,0.780490433973652,0.3070089512847606,-1.5301678044279436,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,-1.0820155453581337,-0.016309455718165524,-0.053004987703418986,0.6611044878868408,-0.34691628010352293,-0.17407765595569946,1.5573221829020703,-1.3039978025466759,1.723049713314383,1.3068989699748272,-0.7337519956477168,-0.6631848267118353,-1.005678297031409,0.929540041610355,-1.3866750145567681,0.8257594993875204,-0.7987314165211318,-1.148163191333054,-0.9009414385433481
22165.pdb,-0.02587545282042472,24.31367907550186,-0.07689464481087917,-1.6298374628735357,-2.8994549583527114,0.780490433973652,0.3070089512847606,-1.5301678044279436,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,-1.0820155453581337,-0.016309455718165524,-0.053004987703418986,0.6611044878868408,-0.34691628010352293,-0.17407765595569946,1.5573221829020703,-1.3039978025466759,1.723049713314383,1.3068989699748272,-0.0046333605058137385,-0.5479848678345621,-1.136647415891387,1.1212702060733246,-1.4750111051587558,0.8448985860080399,-0.547041454279647,0.34390762116620655,-0.42068892545413816
22148.pdb,-0.017250301880283148,24.78483957555145,-0.07689464481087917,0.3141855350117559,0.25128050089156195,0.780490433973652,-2.640056960650335,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.24833651206362634,-0.5247058719950463,1.2022777665482816,1.0376284984006237,-0.8457822555854428,-0.6523848368050723,-0.2226403352235427,-0.8243141428939953,-0.05643100323874852
22133.pdb,-0.008625150940141574,27.726440830491484,-0.07689464481087917,-1.6298374628735357,0.25128050089156195,0.780490433973652,0.8161415199465577,-1.4932288596246357,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,-1.0820155453581337,-0.016309455718165524,-0.053004987703418986,0.7502239654206065,-0.3987182585805192,-0.17407765595569946,1.6372967114357904,-1.3694834482187603,1.6539602351377432,1.3068989699748272,-0.5197148540269417,-0.4293432504348135,-1.3751028524163358,0.6249550730448793,-0.48355122940819856,-0.5004391613177398,-1.0902595416726848,-0.8363220289597186,-0.9196685034383906
22114.pdb,0.0,23.782445965074004,-0.07689464481087917,0.9240751029757689,0.25128050089156195,-1.0552920939026895,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.3893319634747348,-0.22662000329850024,-0.39397996346380726,-0.41779871636000016,-0.0755605166578902,0.7961172554752317,0.2173370227979718,0.9011826972161036,-0.2669100046535468
22097.pdb,0.0,23.44509982731193,-0.07689464481087917,1.533964670939782,0.25128050089156195,-0.38118257442846715,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,2.813221334295638,2.9633309111023687,0.9609585737800413,-1.1285994784388482,1.878842328717962,-0.7961613899544093,2.7667073517860037,1.6294791808686462,2.6352661681487874
22098.pdb,0.0,23.44509982731193,-0.07689464481087917,1.533964670939782,0.25128050089156195,-0.38118257442846715,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,3.1011258466852127,2.861981715745543,1.8903429332703905,-1.2722049103622,2.466736254454658,-1.5544893464189138,2.4413089767563965,1.8419823766983183,2.9683758397558804
22100.pdb,0.0,25.004530086778104,-0.07689464481087917,-1.0771250419061489,0.25128050089156195,-1.7237487033603567,0.3070089512847606,-1.4562899148213275,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,-1.0820155453581337,-0.016309455718165524,-0.053004987703418986,0.7502239654206065,-0.3987182585805192,-0.17407765595569946,1.5573221829020703,-1.3039978025466759,1.7921391914910227,1.1302813577280366,0.09877406892829223,-0.4193050797442637,0.216572867606478,-0.3416909125034099,-0.226633800735459,0.9758379469118764,0.21235725243421233,0.21946225648512738,0.1091407795864281
22101.pdb,0.0,25.004530086778104,-0.07689464481087917,-1.0771250419061489,0.25128050089156195,-1.7237487033603567,0.3070089512847606,-1.4562899148213275,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,-1.0820155453581337,-0.016309455718165524,-0.053004987703418986,0.7502239654206065,-0.3987182585805192,-0.17407765595569946,1.5573221829020703,-1.3039978025466759,1.7921391914910227,1.1302813577280366,-0.3603380524891325,-0.57221987993032,-0.2364733700826362,-0.3998095990848043,-0.6302474999874956,1.7939825511704008,-0.6239837885275293,0.4063122411744094,-0.3671965033106198
22105.pdb,0.0,24.07523695256561,-0.07689464481087917,0.8859570049780181,0.25128050089156195,0.3070592200871436,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.32658957070453115,-0.5162451281272966,0.952367305050154,0.22304436742642128,-0.4421685563334062,0.560146321653873,0.08877432386432786,0.03406777313716179,0.04762921126619155
22107.pdb,0.0,24.043411845229567,-0.07689464481087917,0.8668979559791428,0.25128050089156195,-0.7825391856038952,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.22348715147262516,0.0357108574145605,0.2601019625045509,-0.002511487639482895,0.020866417077320287,-0.06654206342068399,0.29619966065017833,-1.1470715653270744,-0.04652499913809734
22110.pdb,0.0,24.043411845229567,-0.07689464481087917,0.8668979559791428,0.25128050089156195,-0.7825391856038952,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.263093623317128,-0.07313159335869678,0.3654881922577705,0.23119328379894846,-0.19506624883863846,0.19370283391941132,0.3167371449608428,-0.07946133148417359,0.02607185948525
22113.pdb,0.0,23.782445965074004,-0.07689464481087917,0.9240751029757689,0.25128050089156195,-1.0552920939026895,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.3232793129218307,-0.41562441715772847,-0.9211020293127912,-0.29310492054646897,-0.09028319842487202,0.6432379660063898,0.29753410891758886,1.1706323830241014,-0.36030947188826185
22093.pdb,0.0,24.8581345930323,-0.07689464481087917,-0.5815897679353883,0.25128050089156195,-1.5329629903016146,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.09174068589881876,0.865246162956554,0.05085683966120055,-0.37966793786215125,0.5563210683689696,-0.16760577691687578,0.09580458790728175,-1.2960785151425744,0.07423390799365637
22172.pdb,0.012937726410212055,24.056072742454703,-0.07689464481087917,0.3141855350117559,1.4516747709154256,0.780490433973652,0.3070089512847606,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.35926154589313236,0.09063399133571703,-0.4132625888353158,0.873112639559102,-0.5343511133429752,-0.9525417318538268,0.8005560106946645,0.42541569627895326,-0.27290077856203604
22146.pdb,0.030188028290495203,29.455556905911862,2.460628633948136,0.37136268200838213,0.25128050089156195,0.780490433973652,-0.46775800102666976,-1.4932288596246357,,0.25012215979228875,0.0,5.570484990582334,5.0687355538023136,3.7331367891764966,4.502365741996394,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,-0.3987182585805192,-0.17407765595569946,-0.6019900875083731,-1.3694834482187603,-0.5569030665147287,-2.107708200129792,-0.6561530941816486,-0.7330103420353064,-1.293963092189672,-0.31709041024672774,-0.792992820060512,1.74700309562186,-0.939108864749182,0.45961997779949065,-0.8924034064375486
22180.pdb,0.038813179230636166,23.80997325446457,2.460628633948136,0.5619531719971362,0.25128050089156195,1.0249787921896698,0.3070089512847606,0.6492299389672292,,-3.876893476780479,4.0,-0.1740776559556957,2.1509330442654404,-0.5451775898708235,0.22764235505334143,-2.7073696492154,-2.009307494388665,-2.8858507179570383,-2.88521322547634,5.5704849905823295,1.909210108450437,3.091398734963625,-0.5569030665147287,-0.22378700283069164,0.8560336629962331,-0.29583558025048895,0.28320292953379006,1.4038684757468982,0.6576555626931659,-2.876057281775983,-1.461370255790472,-1.3211859132799801,0.19098324203705044
22120.pdb,0.05175090564084883,27.27838236119598,-0.07689464481087917,-1.1343021889027751,0.25128050089156195,0.780490433973652,-1.5524317342626721,0.6492299389672292,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,0.22764235505334143,-0.016309455718165524,-0.053004987703418986,-0.23009028745081697,0.1711035046664397,-0.17407765595569946,-0.6019900875083731,0.46411463059960417,-0.5569030665147287,-0.22378700283069164,-0.6879638640934508,-0.6341697333348624,0.06422103546323583,0.5845179974604656,-0.008313672911310396,-0.7578832167133491,-1.2913055647899283,-0.26285450048785886,-0.5824398209833495
22129.pdb,0.08625150940141452,28.70048098113388,-2.6144179235698943,0.0664178980263756,0.25128050089156195,0.780490433973652,-2.364092350969885,-1.4932288596246357,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,-1.0820155453581337,2.943856757128793,3.1691403174252213,2.621732993629688,2.605796493085264,-0.17407765595569946,-0.6019900875083731,-1.3694834482187603,-0.5569030665147287,-2.107708200129792,-0.25833905251812694,-0.4015231773781444,2.0199756325501657,-1.5312789497528234,0.4580372198163076,-0.10645406112934323,-0.46954581221357133,-0.4193208946775163,-0.08685658726217871
22126.pdb,0.13368983957219224,28.60307696606964,-2.6144179235698943,-0.5053535719398866,0.25128050089156195,0.780490433973652,2.4568765629557965,-1.4932288596246357,,0.25012215979228875,0.0,-0.1740776559556957,-0.2328925354215457,-0.5451775898708235,-1.0820155453581337,2.943856757128793,3.1691403174252213,2.621732993629688,2.605796493085264,-0.17407765595569946,-0.6019900875083731,-1.3694834482187603,-0.5569030665147287,-2.107708200129792,-0.4523434828939382,-0.607783684662557,-0.8842550323157402,-1.8635456334826255,0.9717394403891323,-0.22152198434787979,-1.2563169821687457,-1.1490728796713652,-1.0084885664917174
22151.pdb,0.4269449715370015,22.934579792283476,2.460628633948136,0.00924075102974937,0.25128050089156195,1.5477599105207063,0.3070089512847606,0.6492299389672292,,-3.876893476780479,-4.0,-0.1740776559556957,-0.2328925354215457,1.1688906709654439,0.22764235505334143,-2.7073696492154,-2.7918284970627645,-2.2798382707274296,-2.88521322547634,-0.17407765595569946,1.5573221829020703,0.46411463059960417,1.723049713314383,2.6279987095808246,0.042158792866988856,-0.38493629533232915,0.9899779703787537,3.0903989588323055,-1.6413270071522332,-0.34592604738129873,-0.9843499157663368,0.6743064256411012,0.6105732728717931
