cluster,pdb,tm,ph,sasa,charge,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
cluster972,1095.pdb,0.20895522388059676,7.0,-0.8193371148430713,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-0.9634156085680358,-0.5943238846550157,0.0,0.7259535323226992
cluster972,1090.pdb,0.20895522388059676,7.0,-1.4011920782332001,-0.5583894701598232,0.9241806046456353,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.4517706851894606,-0.25036146149007404,-0.1497336631222312,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-1.049635682486576,-0.7159652581550416,0.0,0.8174435665332314
cluster972,1113.pdb,0.20895522388059676,7.0,0.04863580931526894,-0.5583894701598232,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.14503339340030685,-0.25036146149007404,-0.40365987523735203,0.5977751568935106,0.775590136846638,0.6040550117649596,0.33200101224243594,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1116.pdb,0.20895522388059676,7.0,1.4524834890953602,1.887888208635594,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,1.9367059156686595,1.8487590032291925,1.6244383199007197,1.6912313747123948,-1.3536714843201432,-1.1429327249291228,-1.051312765156889,-1.4148881960210498,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1087.pdb,0.20895522388059676,7.0,-0.346130000397722,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-1.6874699430614117,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.049635682486576,-0.5943238846550157,0.0,0.8174435665332314
cluster972,1085.pdb,0.20895522388059676,7.0,1.3672622652149415,1.887888208635594,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,1.9367059156686595,1.772074680281904,1.7583525900000623,1.6912313747123948,-1.3536714843201432,-1.0691433840915936,-1.169553320651307,-1.4148881960210498,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1118.pdb,0.20895522388059676,7.0,-0.1810366019898349,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.0043792077723497,-1.1358557564051162,-0.7767859449050545,0.0,0.9089336007437636
cluster972,1124.pdb,0.20895522388059676,7.0,-1.102955799536841,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,0.03769672847134538,0.6040550117649596,0.8613613783828862,-1.0560297874901006,-1.1358557564051162,-0.7159652581550416,0.0,0.9089336007437636
cluster972,1099.pdb,0.20895522388059676,7.0,-0.08345627613940355,-0.5583894701598232,0.7932392048087793,0.0,0.26871668740508386,-2.399613221784576,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.1358557564051162,-0.5335031979050029,0.0,0.9089336007437636
cluster972,1127.pdb,0.20895522388059676,7.0,-2.1741204459369547,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.0560297874901006,-0.9634156085680358,-0.7159652581550416,0.0,0.7259535323226992
cluster972,1011.pdb,0.20895522388059676,7.0,0.03543238162441056,-0.5583894701598232,-1.9128830584862444,0.0,0.26871668740508386,2.5853897292775754,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.6610622268969892,0.6040550117649596,-0.3032314271261043,1.526499198397437,1.6231866089881715,0.1355243563451393,0.0,-2.018747493993268
cluster972,996.pdb,0.20895522388059676,7.0,-0.09000018143875627,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.02277055706467077,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.0560297874901006,-1.1358557564051162,-0.7159652581550416,0.0,0.9089336007437636
cluster972,1043.pdb,0.20895522388059676,7.0,0.020953890363746782,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.049635682486576,-0.5943238846550157,0.0,0.8174435665332314
cluster972,998.pdb,0.20895522388059676,7.0,0.1344580893058545,-1.7815283095575318,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.40365987523735203,2.5492217981071645,1.8086409085720478,2.4959038996756435,2.0788902205059214,-1.0560297874901006,-1.1358557564051162,-2.2364824269053645,0.0,-0.5549069466247522
cluster972,1005.pdb,0.20895522388059676,7.0,0.6803912862041197,-0.5583894701598232,-1.9565301917651965,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.58727288605946,0.6040550117649596,-0.25029539051205923,1.5781497781151879,1.5369665350696313,0.1355243563451393,0.0,-1.9272574597827357
cluster972,974.pdb,0.20895522388059676,7.0,1.8352956267416878,-0.5583894701598232,-2.0001773250441484,0.0,-1.6329706388462795,-0.26318338561508275,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.58727288605946,0.6040550117649596,-0.25029539051205923,1.5781497781151879,1.5369665350696313,0.19634504309515222,0.0,-1.9272574597827357
cluster972,987.pdb,0.20895522388059676,7.0,1.0109043232735033,-0.5583894701598232,-1.9128830584862444,0.0,0.26871668740508386,1.8732464505544106,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.6610622268969892,0.6040550117649596,-0.3032314271261043,1.5781497781151879,1.5369665350696313,0.07470366959512637,0.0,-1.9272574597827357
cluster972,1091.pdb,0.23134328358208908,7.0,-1.4011920782332001,-0.5583894701598232,0.9241806046456353,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.4517706851894606,-0.25036146149007404,-0.1497336631222312,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-1.049635682486576,-0.7159652581550416,0.0,0.8174435665332314
cluster972,1003.pdb,0.23880597014925337,7.0,0.6803912862041197,-0.5583894701598232,-1.9565301917651965,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.58727288605946,0.6040550117649596,-0.25029539051205923,1.5781497781151879,1.5369665350696313,0.1355243563451393,0.0,-1.9272574597827357
cluster972,995.pdb,0.23880597014925337,7.0,-0.09000018143875627,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.02277055706467077,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.0560297874901006,-1.1358557564051162,-0.7159652581550416,0.0,0.9089336007437636
cluster972,1096.pdb,0.23880597014925337,7.0,-0.8193371148430713,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-0.9634156085680358,-0.5943238846550157,0.0,0.7259535323226992
cluster972,1088.pdb,0.23880597014925337,7.0,-0.346130000397722,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-1.6874699430614117,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.049635682486576,-0.5943238846550157,0.0,0.8174435665332314
cluster972,1115.pdb,0.23880597014925337,7.0,0.04863580931526894,-0.5583894701598232,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.14503339340030685,-0.25036146149007404,-0.40365987523735203,0.5977751568935106,0.775590136846638,0.6040550117649596,0.33200101224243594,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1093.pdb,0.23880597014925337,7.0,-1.4011920782332001,-0.5583894701598232,0.9241806046456353,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.4517706851894606,-0.25036146149007404,-0.1497336631222312,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-1.049635682486576,-0.7159652581550416,0.0,0.8174435665332314
cluster972,986.pdb,0.23880597014925337,7.0,1.0109043232735033,-0.5583894701598232,-1.9128830584862444,0.0,0.26871668740508386,1.8732464505544106,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.6610622268969892,0.6040550117649596,-0.3032314271261043,1.5781497781151879,1.5369665350696313,0.07470366959512637,0.0,-1.9272574597827357
cluster972,1098.pdb,0.23880597014925337,7.0,-0.08345627613940355,-0.5583894701598232,0.7932392048087793,0.0,0.26871668740508386,-2.399613221784576,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.1358557564051162,-0.5335031979050029,0.0,0.9089336007437636
cluster972,1092.pdb,0.23880597014925337,7.0,-1.4011920782332001,-0.5583894701598232,0.9241806046456353,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.4517706851894606,-0.25036146149007404,-0.1497336631222312,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.1076803672078512,-1.049635682486576,-0.7159652581550416,0.0,0.8174435665332314
cluster972,1120.pdb,0.23880597014925337,7.0,-0.1810366019898349,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.0043792077723497,-1.1358557564051162,-0.7767859449050545,0.0,0.9089336007437636
cluster972,1122.pdb,0.23880597014925337,7.0,-1.102955799536841,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,0.03769672847134538,0.6040550117649596,0.8613613783828862,-1.0560297874901006,-1.1358557564051162,-0.7159652581550416,0.0,0.9089336007437636
cluster972,973.pdb,0.23880597014925337,7.0,1.8352956267416878,-0.5583894701598232,-2.0001773250441484,0.0,-1.6329706388462795,-0.26318338561508275,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.58727288605946,0.6040550117649596,-0.25029539051205923,1.5781497781151879,1.5369665350696313,0.19634504309515222,0.0,-1.9272574597827357
cluster972,1126.pdb,0.23880597014925337,7.0,-2.1741204459369547,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.0560297874901006,-0.9634156085680358,-0.7159652581550416,0.0,0.7259535323226992
cluster972,1125.pdb,0.23880597014925337,7.0,-2.1741204459369547,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.0560297874901006,-0.9634156085680358,-0.7159652581550416,0.0,0.7259535323226992
cluster972,1012.pdb,0.23880597014925337,7.0,0.03543238162441056,-0.5583894701598232,-1.9128830584862444,0.0,0.26871668740508386,2.5853897292775754,-0.28653581283511304,0.3917568672307122,-0.25036146149007404,-0.8480307464388135,0.5977751568935106,1.6610622268969892,0.6040550117649596,-0.3032314271261043,1.526499198397437,1.6231866089881715,0.1355243563451393,0.0,-2.018747493993268
cluster972,1042.pdb,0.23880597014925337,7.0,0.020953890363746782,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.9142974149969312,-1.1076803672078512,-1.049635682486576,-0.5943238846550157,0.0,0.8174435665332314
cluster972,1000.pdb,0.23880597014925337,7.0,0.1344580893058545,-1.7815283095575318,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.40365987523735203,2.5492217981071645,1.8086409085720478,2.4959038996756435,2.0788902205059214,-1.0560297874901006,-1.1358557564051162,-2.2364824269053645,0.0,-0.5549069466247522
cluster972,1032.pdb,0.25373134328358193,7.0,0.5979468466556234,0.6647493692378853,-0.5598219268387326,0.0,2.170404013656447,-0.26318338561508275,1.9367059156686595,1.235284419650885,1.7583525900000623,1.6912313747123948,0.5977751568935106,-0.036092612366183885,0.6040550117649596,0.33200101224243594,-1.0560297874901006,-1.049635682486576,-2.2364824269053645,0.0,-0.5549069466247522
cluster972,1081.pdb,0.28358208955223857,7.0,1.3672622652149415,1.887888208635594,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,1.9367059156686595,1.772074680281904,1.7583525900000623,1.6912313747123948,-1.3536714843201432,-1.0691433840915936,-1.169553320651307,-1.4148881960210498,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1016.pdb,0.28358208955223857,7.0,-1.1473702320453802,-1.7815283095575318,0.9241806046456353,0.0,-3.534657965097643,-1.6874699430614117,-1.8745656189092363,-2.062141467082518,-2.2590755129802105,-2.244624913071978,0.5977751568935106,0.775590136846638,0.6040550117649596,0.9672334516109762,0.23523470545366829,0.24366542629152763,1.2911174045953848,0.0,0.8174435665332314
cluster972,994.pdb,0.28358208955223857,7.0,-1.3493585611413341,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.02277055706467077,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.0560297874901006,-1.1358557564051162,-0.6551445714050287,0.0,0.9089336007437636
cluster972,1018.pdb,0.28358208955223857,7.0,-1.1473702320453802,-1.7815283095575318,0.9241806046456353,0.0,-3.534657965097643,-1.6874699430614117,-1.8745656189092363,-2.062141467082518,-2.2590755129802105,-2.244624913071978,0.5977751568935106,0.775590136846638,0.6040550117649596,0.9672334516109762,0.23523470545366829,0.24366542629152763,1.2911174045953848,0.0,0.8174435665332314
cluster972,1108.pdb,0.28358208955223857,7.0,1.3339420696502478,1.887888208635594,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,1.619099954453835,1.772074680281904,1.8922668600994046,1.6912313747123948,-1.3536714843201432,-1.0691433840915936,-1.2877938761457246,-1.4148881960210498,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,1102.pdb,0.28358208955223857,7.0,0.07705849430418711,0.6647493692378853,-0.5598219268387326,0.0,-3.534657965097643,1.8732464505544106,-0.28653581283511304,0.31507254428342374,-0.25036146149007404,-0.40365987523735203,-1.3536714843201432,-0.33124997571630094,-1.2877938761457246,-1.3619521594070045,1.5781497781151879,1.6231866089881715,1.7168622118454753,0.0,-0.5549069466247522
cluster972,1112.pdb,0.28358208955223857,7.0,1.3339420696502478,1.887888208635594,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,1.619099954453835,1.772074680281904,1.8922668600994046,1.6912313747123948,-1.3536714843201432,-1.0691433840915936,-1.2877938761457246,-1.4148881960210498,0.23523470545366829,0.24366542629152763,-0.22939976415493823,0.0,-0.5549069466247522
cluster972,988.pdb,0.28358208955223857,7.0,-1.3493585611413341,-0.5583894701598232,0.8368863380877313,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6051393310840375,-0.25036146149007404,-0.02277055706467077,0.5977751568935106,-0.10988195320371315,0.6040550117649596,0.9672334516109762,-1.0560297874901006,-1.1358557564051162,-0.6551445714050287,0.0,0.9089336007437636
cluster972,1037.pdb,0.28358208955223857,7.0,2.4373616976661916,-0.5583894701598232,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-2.192171580124061,-1.755404175293364,-2.2590755129802105,-2.4350695721583184,0.5977751568935106,1.58727288605946,0.6040550117649596,0.33200101224243594,1.6298003578329385,1.5369665350696313,1.7168622118454753,0.0,-0.5549069466247522
cluster972,1038.pdb,0.28358208955223857,7.0,2.4373616976661916,-0.5583894701598232,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-2.192171580124061,-1.755404175293364,-2.2590755129802105,-2.4350695721583184,0.5977751568935106,1.58727288605946,0.6040550117649596,0.33200101224243594,1.6298003578329385,1.5369665350696313,1.7168622118454753,0.0,-0.5549069466247522
cluster972,1039.pdb,0.2910447761194028,7.0,2.4373616976661916,-0.5583894701598232,-0.5598219268387326,0.0,0.26871668740508386,0.44895989310808176,-2.192171580124061,-1.755404175293364,-2.2590755129802105,-2.4350695721583184,0.5977751568935106,1.58727288605946,0.6040550117649596,0.33200101224243594,1.6298003578329385,1.5369665350696313,1.7168622118454753,0.0,-0.5549069466247522
cluster972,1123.pdb,0.31343283582089515,7.0,-1.102955799536841,-0.5583894701598232,0.8805334713666833,0.0,0.26871668740508386,-0.26318338561508275,-0.28653581283511304,-0.6818236540313259,-0.25036146149007404,0.04071099596410944,0.5977751568935106,0.03769672847134538,0.6040550117649596,0.8613613783828862,-1.0560297874901006,-1.1358557564051162,-0.7159652581550416,0.0,0.9089336007437636
cluster972,1021.pdb,0.38805970149253693,8.5,-0.15377940176616814,0.6647493692378853,0.8368863380877313,0.0,0.26871668740508386,-0.9753266643382472,-0.28653581283511304,-0.14503339340030685,-0.25036146149007404,0.04071099596410944,-1.176267244209811,-1.1429327249291228,-1.2877938761457246,-0.8325917932665544,0.23523470545366829,0.24366542629152763,1.3519380913453978,0.0,0.9089336007437636
