tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
33.3,2.1,32.965642433324824,8,15599,5623,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
58.1,6.0,33.89411084310151,8,15585,5479,176,600,612,0,6,31,243,469,395,797,53,220,196,379,205,363,723,147,624
57.8,6.0,33.91386630558408,8,15592,5479,176,1182,578,0,6,31,243,491,395,775,53,230,196,369,226,381,736,147,606
45.7,5.9,33.89269973863847,8,15615,5479,176,1135,578,0,6,31,243,491,395,775,53,230,196,369,226,381,736,147,606
59.6,6.0,33.89269973863847,8,15615,5479,176,1135,578,0,6,31,243,491,395,775,53,230,196,369,226,381,736,147,606
25.0,4.6,33.8336219127383,8,15553,4322,176,918,545,0,6,31,243,492,417,752,53,230,206,359,224,403,716,165,621
38.9,4.6,33.8336219127383,8,15553,4322,176,918,545,0,6,31,243,492,417,752,53,230,206,359,224,403,716,165,621
10.0,2.1,33.8336219127383,8,15553,4322,176,918,545,0,6,31,243,492,417,752,53,230,206,359,224,403,716,165,621
48.8,4.6,33.82182237754576,8,15573,4541,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,4.6,33.82182237754576,8,15573,4541,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
48.6,4.6,34.921058289268984,9,15695,5479,176,-348,578,0,6,31,266,489,411,808,53,220,195,369,205,364,702,148,607
47.8,4.6,33.62712919280864,8,15569,5479,176,92,578,0,6,31,243,492,394,775,53,231,195,369,225,381,735,148,607
48.3,4.6,31.960846399525174,8,15612,5479,176,-523,611,0,6,31,243,469,394,798,53,220,195,380,205,364,722,148,624
47.0,4.6,32.668318423489104,8,15710,5479,176,-331,611,0,6,31,243,469,394,798,53,220,195,380,205,364,722,148,624
46.7,4.6,32.94758369610644,8,15673,5479,176,-426,611,0,6,31,243,469,394,798,53,220,195,380,205,364,722,148,624
38.9,4.0,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
36.6,3.75,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
28.7,3.25,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
25.0,6.5,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
49.5,5.0,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
46.7,4.5,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
22.7,3.0,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
47.9,4.75,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
42.9,4.25,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
31.4,3.5,29.498215889194974,7,15570,5065,176,918,611,0,6,30,222,448,399,763,53,220,206,380,205,384,723,165,658
25.0,6.0,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
22.8,3.0,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
36.1,4.5,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
22.8,3.25,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
29.2,3.75,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
30.4,4.0,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
39.0,4.75,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
27.5,3.5,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
47.6,5.0,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
31.5,4.25,30.729130958775052,7,15668,5324,176,918,611,0,6,31,222,448,399,763,53,220,206,380,205,384,723,165,658
24.4,5.8,33.91145463050343,8,15625,6271,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
51.2,4.6,33.91145463050343,8,15625,6271,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
52.6,5.0,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
51.0,4.6,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
46.7,4.0,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.6,5.2,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.9,4.8,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
45.4,3.5,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
49.2,4.0,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
54.5,4.6,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
55.3,5.0,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
26.9,4.6,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659
54.3,4.0,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659
58.0,4.6,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659
25.0,7.0,33.94420088724233,8,15635,5479,176,700,611,0,5,32,221,449,399,764,53,220,206,380,205,384,722,165,658
25.0,7.0,34.02024563656188,8,15635,5479,176,700,612,0,6,31,222,448,400,762,53,220,206,380,205,384,723,165,657
48.5,4.6,33.904809088790785,8,15565,5532,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,4.6,33.904809088790785,8,15565,5532,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
37.6,4.6,33.866617841953406,8,15567,5653,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,4.6,33.866617841953406,8,15567,5653,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
23.1,2.1,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,4.6,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
47.6,4.6,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
28.4,2.1,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,4.6,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
50.9,4.6,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,2.1,33.35456137106753,8,15675,5420,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
33.7,2.1,33.35456137106753,8,15675,5420,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640
25.0,2.1,33.70925817356444,8,15710,4601,176,918,578,0,6,32,243,469,417,775,53,220,206,369,205,384,702,165,640
36.0,2.1,33.70925817356444,8,15710,4601,176,918,578,0,6,32,243,469,417,775,53,220,206,369,205,384,702,165,640
