pdb,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
24331,43.2,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24332,44.9,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24333,51.0,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286
24334,43.2,7.0,32.81604480935261,-17,24249,8191,8248,3075,2097,0,8,43,103,554,291,969,455,1145,613,1992,689,741,2453,185,1286
24335,57.1,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349
24336,34.6,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349
24337,44.1,7.0,32.58014925999567,-17,24216,6316,8248,2493,2097,0,8,43,103,539,306,969,455,1115,643,1992,652,758,2390,205,1349
24338,56.8,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24339,45.5,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24340,45.2,7.0,32.92048599366564,-17,24250,6316,7913,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24341,57.1,7.0,32.92013376874849,-17,24249,6316,8383,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284
24342,42.8,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24343,44.1,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24344,56.1,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24345,34.6,7.0,32.80328018827364,-17,24180,6316,8248,2610,2098,0,8,42,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24346,59.1,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24347,52.8,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24348,34.4,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24349,34.6,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24350,50.4,7.0,32.910369574399674,-17,24154,6316,8248,2986,2098,0,8,43,103,539,306,969,455,1115,643,1992,653,758,2388,205,1349
24351,43.2,7.0,32.84680579511449,-16,24160,6499,8248,3075,2098,0,7,39,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349
24352,47.0,7.0,32.21906849546358,-16,24160,6499,8248,3075,2098,0,7,42,103,554,306,968,426,1107,622,1928,689,779,2453,205,1349
24353,56.5,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349
24354,44.1,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349
24355,34.6,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349
24356,43.5,7.0,32.746835693549365,-17,24216,7514,8248,3075,2099,0,8,42,103,541,306,967,455,1114,643,1993,653,758,2387,205,1349
24357,43.2,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392
24358,48.0,7.0,32.0824942128174,-17,24128,4853,8248,3075,2035,0,8,42,103,540,320,954,455,1114,674,1962,653,795,2351,225,1392
24359,37.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24360,50.5,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24361,34.6,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24362,44.1,7.0,33.08557883901522,-17,24173,6316,6611,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24363,51.0,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24364,34.6,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24365,58.1,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24366,44.1,7.0,33.082592781614515,-17,24200,6316,8248,3122,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24367,34.6,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24368,38.8,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24369,55.4,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24370,44.1,7.0,32.92013376874849,-17,24173,6316,8248,3108,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24371,34.6,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24372,43.6,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24373,56.8,7.0,32.92013376874849,-17,24147,6316,7717,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24374,34.6,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24375,37.0,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24376,50.2,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24377,44.1,7.0,32.94253778953105,-17,24173,7313,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24378,48.1,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24379,34.6,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24380,36.6,7.0,32.91907709402964,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24381,44.1,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24382,45.0,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24383,54.8,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24384,33.6,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24385,40.3,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24386,57.5,7.0,33.68077864570543,-15,24269,6862,8248,3075,2035,0,8,43,118,589,327,1018,425,1110,622,1898,689,779,2415,205,1328
24387,58.6,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24388,49.8,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24389,55.4,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24390,40.3,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24391,44.1,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24392,37.8,7.0,33.59278161210939,-15,24269,6316,8248,2574,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24393,34.6,7.0,32.869532527159905,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24394,55.8,7.0,32.869532527159905,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24395,41.1,7.0,32.869532527159905,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24396,34.6,7.0,32.92013376874849,-17,24299,6257,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24397,57.4,7.0,32.92013376874849,-17,24299,6257,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24398,49.6,7.0,32.92013376874849,-17,24273,5319,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24399,34.6,7.0,32.92013376874849,-17,24273,5319,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24400,54.0,7.0,32.92013376874849,-17,24273,5319,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24401,34.6,7.0,32.92013376874849,-17,24325,6316,8914,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284
24402,58.5,7.0,32.92013376874849,-17,24325,6316,8914,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284
24403,59.9,7.0,32.92013376874849,-17,24299,6316,10020,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284
24404,34.6,7.0,32.92013376874849,-17,24299,6316,10020,3075,2098,0,8,43,103,554,291,969,455,1145,612,1993,689,742,2452,186,1284
24405,51.5,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367
24406,44.1,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367
24407,34.6,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367
24408,40.9,7.0,32.92013376874849,-17,24197,6316,8113,3075,1975,0,8,43,103,554,321,939,455,1145,674,1931,689,817,2377,226,1367
24409,52.0,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24410,62.0,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24411,45.2,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24412,42.6,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24413,57.9,7.0,33.731381701659416,-15,24269,6862,8248,3075,2035,0,8,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24414,44.1,7.0,33.36982583804057,-15,24269,6862,8248,3075,2035,0,6,43,118,592,327,1017,427,1107,622,1899,689,779,2415,205,1328
24415,64.0,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24416,40.6,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24417,46.4,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24418,61.5,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24419,38.6,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24420,50.5,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24421,43.2,7.0,33.31897724075243,-15,24239,5916,8248,3075,2035,0,8,43,118,591,327,1017,426,1108,622,1899,689,779,2415,205,1328
24422,37.8,7.0,33.236152831744405,-15,24269,6862,8248,3075,2035,0,8,43,118,590,327,1018,426,1109,622,1898,689,779,2415,205,1328
24423,57.0,7.0,33.236152831744405,-15,24269,6862,8248,3075,2035,0,8,43,118,590,327,1018,426,1109,622,1898,689,779,2415,205,1328
24424,43.0,7.0,33.236152831744405,-15,24269,6862,8248,3075,2035,0,8,43,118,590,327,1018,426,1109,622,1898,689,779,2415,205,1328
24425,59.5,7.0,33.43054454727098,-15,24239,6316,8376,3075,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24426,48.8,7.0,33.43054454727098,-15,24239,6316,8376,3075,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24427,37.8,7.0,33.43054454727098,-15,24239,6316,8376,3075,2035,0,8,43,118,591,326,1017,425,1108,623,1899,689,779,2415,205,1328
24428,43.8,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24429,44.1,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24430,34.6,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24431,52.8,7.0,32.91942931891419,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24432,41.0,7.0,32.92013376874849,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24433,34.6,7.0,32.92013376874849,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24434,52.1,7.0,32.92013376874849,-17,24196,6316,8583,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24435,61.4,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24436,43.2,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24437,45.8,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24438,60.4,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24439,37.8,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24440,44.4,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24441,49.6,7.0,33.577625213097775,-15,24239,6316,8248,3332,2035,0,9,43,118,590,327,1017,425,1109,622,1899,689,779,2415,205,1328
24442,38.9,7.0,32.92013376874849,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24443,52.5,7.0,32.92013376874849,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24444,44.1,7.0,32.82900296134874,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24445,25.0,7.0,32.82900296134874,-17,24196,6000,8248,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
24446,43.6,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24447,59.0,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24448,43.2,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24449,49.2,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24450,37.1,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24451,60.6,7.0,33.3634843008034,-15,24239,5916,8248,3075,2035,0,8,43,118,592,327,1015,425,1107,622,1901,689,779,2415,205,1328
24452,25.0,7.2,32.95324290877209,-17,24188,6316,7964,3075,2035,0,8,43,103,554,306,954,455,1145,643,1962,689,779,2415,205,1328
