tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
48.0,7.5,129.29117925471743,-6,63105,-521,11813,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
55.5,7.5,129.53343237205524,-6,63050,-521,11857,60558,7050,5,15,103,369,4082,4030,3344,362,4001,3934,3228,10490,20685,17405,10176,17330
53.0,7.5,129.98049842163107,-5,63146,-521,11857,59292,7050,5,15,104,395,4217,4138,3465,362,4001,3908,3228,10490,20550,17405,10042,17209
54.5,7.5,129.5088389973261,-6,63073,-1043,11857,59685,7050,5,15,104,369,4081,4031,3344,362,4001,3934,3228,10489,20684,17406,10178,17329
54.5,7.5,128.80018725737114,-6,62989,-521,11857,59690,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
53.0,7.5,128.31397238775273,-7,63039,-521,12123,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
55.0,7.5,129.24603486343403,-6,63079,-521,11857,59568,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
54.0,7.5,130.21444915517347,-7,62928,-912,11857,59685,6934,5,15,104,369,4108,4004,3316,389,4175,4043,3317,10625,20684,17378,10042,17074
53.5,7.5,130.25053716584225,-7,62958,34,11857,59685,6934,5,15,104,369,4108,4004,3316,389,4175,4043,3317,10625,20684,17378,10042,17074
53.5,7.5,130.02679149969597,-6,62902,-981,11857,59685,6934,5,15,104,369,4136,4004,3316,362,4054,3908,3201,10773,20819,17494,10042,17074
54.5,7.5,129.6186358503916,-7,63046,-521,10953,59685,7050,5,15,104,369,4082,4004,3344,388,4135,4035,3340,10491,20557,17414,10042,17209
54.0,7.5,129.4061487845995,-6,62987,-521,11084,59685,7050,5,15,103,369,4082,4030,3344,362,4001,3934,3228,10491,20691,17414,10169,17321
55.0,7.5,129.08216295226592,-6,62989,-521,11700,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
54.0,7.5,129.30595897204358,-6,63105,265,11857,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
55.0,7.5,129.72637282534617,-6,63050,-521,11857,60558,7050,5,15,103,369,4081,4031,3344,362,4000,3935,3228,10482,20694,17409,10175,17326
55.0,7.5,130.51839301868458,-5,63146,-521,11857,59292,7050,5,16,103,396,4224,4137,3461,362,4000,3908,3228,10482,20551,17409,10042,17209
55.0,7.5,129.34539600863238,-6,63041,-521,11857,59355,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
52.5,7.5,129.33865497290273,-6,63040,-521,11857,59268,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
59.0,7.5,129.2790711896226,-6,63069,-521,11992,59685,7167,5,15,104,369,4108,3975,3373,362,4027,3881,3255,10625,20529,17681,9891,17243
55.5,7.5,129.03383106275578,-6,63075,-521,11857,59502,7050,5,15,104,397,4231,4150,3461,362,3999,3908,3228,10474,20538,17409,10042,17209
52.0,7.5,129.41896489664097,-7,63102,-521,11857,60012,7050,5,15,104,369,4108,3976,3344,390,4178,4029,3344,10625,20533,17526,9893,17093
54.0,7.5,129.14693670674342,-6,63080,-521,11544,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
45.0,7.5,129.10227152510663,-6,63056,-521,13801,59685,7168,5,15,104,369,4108,3975,3373,362,4027,3881,3255,10625,20529,17681,9891,17242
49.5,7.5,129.29443256064434,-6,63073,-521,12088,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
52.0,7.5,129.0003940133669,-5,63085,-521,12482,59685,7050,5,14,105,398,4262,4155,3462,335,3873,3757,3110,10625,20684,17526,10042,17209
47.5,7.5,129.21705399557132,-5,63053,-521,12030,59685,7050,5,14,105,369,4137,4004,3344,335,3900,3757,3110,10779,20835,17644,10042,17209
56.0,7.5,129.12641053362864,-5,63040,-521,12761,59685,7050,5,14,105,369,4137,4004,3344,335,3900,3757,3110,10779,20835,17644,10042,17209
47.0,7.5,129.25824471696396,-6,63154,-521,12672,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
54.0,7.5,129.2678680045821,-6,63093,-521,13494,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
52.5,7.5,129.60577284856817,-5,63148,-521,11857,59511,7050,5,15,104,397,4259,4125,3460,362,4027,3880,3228,10625,20533,17526,9893,17093
50.5,7.5,129.2050396613695,-6,63099,-521,11857,59899,7050,5,15,104,369,4136,3976,3344,362,4055,3880,3228,10776,20682,17642,9893,17093
63.5,7.5,129.25510018275236,-6,63145,-521,12523,59685,7167,5,15,104,369,4108,3975,3373,362,4027,3881,3255,10625,20529,17681,9891,17243
60.0,7.5,129.2474219696142,-6,63148,-521,12330,59685,7167,5,15,104,369,4108,3975,3373,362,4027,3881,3255,10625,20529,17681,9891,17243
55.0,7.5,129.28337847991963,-6,63093,-521,13494,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
54.5,7.5,129.42475313766977,-6,63079,-521,11857,59467,7168,5,15,104,344,3961,3861,3251,362,4027,3908,3254,10625,20684,17673,10042,17352
56.0,7.5,129.32652110858936,-6,63014,-521,11857,59400,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
56.0,7.5,129.19293029829043,-5,63017,-521,11857,59619,7050,5,14,106,369,4137,4004,3344,335,3901,3756,3109,10778,20836,17645,10042,17209
56.5,7.5,129.62401104255696,-6,63080,-521,11857,61093,6930,5,15,104,369,4108,4032,3316,362,4027,3935,3201,10625,20837,17373,10194,17177
56.0,7.5,129.0314458112337,-5,63053,-521,11857,59502,7050,5,14,105,369,4134,4004,3344,337,3909,3774,3114,10768,20818,17640,10042,17209
54.0,7.5,128.6871378306963,-5,63040,-521,11857,59572,7050,5,14,105,369,4134,4004,3344,337,3909,3774,3114,10768,20818,17640,10042,17209
55.0,7.5,129.70937821223518,-6,63003,-521,11857,61171,6934,5,15,104,369,4108,4030,3318,362,4027,3934,3202,10625,20830,17380,10181,17186
55.0,7.5,128.63483127876302,-6,63154,-521,11857,58436,7165,5,15,105,369,4108,3978,3370,362,4027,3881,3255,10625,20540,17670,9907,17229
56.0,7.5,129.42430801882526,-4,63059,-521,11985,59685,7050,5,12,105,396,4252,4141,3461,335,3883,3771,3111,10625,20684,17526,10042,17209
54.5,7.5,129.55040286942503,-4,63113,-521,12142,59685,7050,5,12,105,396,4252,4141,3461,335,3883,3771,3111,10625,20684,17526,10042,17209
52.0,7.5,128.6383405952074,-6,63004,-521,12385,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
56.0,7.5,129.12053536578196,-5,63053,-521,11857,59502,7050,5,14,106,369,4137,4004,3344,335,3900,3757,3109,10779,20835,17645,10042,17209
56.0,7.5,129.01946037813207,-6,63066,-521,12341,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
55.5,7.5,129.00393028780002,-6,63044,-521,12029,59685,7168,5,14,104,345,3964,3870,3250,362,4027,3908,3256,10625,20684,17670,10042,17343
55.0,7.5,129.40255491479417,-6,63079,-521,12325,59685,7168,5,14,105,345,3964,3870,3250,362,4027,3908,3256,10625,20684,17670,10042,17343
53.0,7.5,129.24126065774936,-5,63047,-1112,11857,59685,7050,5,14,103,369,4108,4032,3344,335,3878,3798,3111,10625,20833,17526,10179,17326
53.0,7.5,128.94927065237542,-6,63144,-521,11857,59646,7050,5,15,104,397,4260,4124,3461,362,4027,3880,3228,10625,20532,17526,9894,17092
54.5,7.5,128.6755437575199,-6,63145,-521,11857,59199,7167,5,15,104,369,4108,3976,3372,362,4027,3880,3256,10625,20532,17678,9894,17240
52.5,7.5,129.53295300169964,-6,63138,-521,11857,59453,7050,5,15,104,369,4136,3976,3344,362,4055,3880,3228,10777,20680,17643,9894,17092
54.5,7.5,128.46193437024135,-7,63075,-521,12591,59685,7169,5,15,104,342,3953,3852,3252,362,4027,3908,3255,10625,20684,17681,10042,17361
57.0,7.5,128.4996347765543,-6,63147,-201,11857,59685,7170,5,15,104,369,4081,4004,3371,362,4001,3908,3254,10489,20548,17542,10042,17345
53.5,7.5,129.27521487838703,-6,63066,-521,12341,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
56.0,7.5,129.30281374802928,-5,63100,-521,11576,59685,6933,5,16,104,396,4263,4155,3434,362,4027,3908,3201,10625,20684,17371,10042,17058
52.0,7.5,129.2071595240303,-6,63144,-521,11857,59646,7050,5,15,104,397,4259,4123,3460,362,4027,3881,3228,10625,20533,17526,9895,17093
55.0,7.5,129.14930658160824,-6,63146,-521,11857,59286,7166,5,15,104,369,4108,3976,3372,362,4027,3881,3255,10625,20533,17677,9895,17240
55.5,7.5,129.38163665196976,-5,63148,-521,11857,59511,7050,5,15,104,397,4259,4123,3460,362,4027,3881,3228,10625,20533,17526,9895,17093
52.0,7.5,129.14471507824143,-6,63145,-521,11857,59199,7166,5,15,104,369,4108,3976,3372,362,4027,3881,3255,10625,20533,17677,9895,17240
49.5,7.5,129.3403131216683,-6,63138,-521,11857,59453,7050,5,15,104,369,4136,3976,3344,362,4054,3881,3228,10776,20680,17642,9895,17093
53.5,7.5,129.13645037218112,-6,63119,-521,11857,59331,7166,5,15,104,369,4108,3976,3372,362,4027,3881,3255,10625,20533,17677,9895,17240
58.0,7.5,129.23379024355788,-6,63180,-521,11857,59428,7166,5,15,104,369,4108,3976,3372,362,4027,3881,3255,10625,20533,17677,9895,17240
60.5,7.5,129.37237133889576,-6,63080,-521,11556,59685,7050,5,15,106,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
52.5,7.5,129.28765549677075,-6,62982,-521,12679,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
53.5,7.5,129.23707460685748,-6,63154,-521,12684,59685,7050,5,15,105,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
55.0,7.5,129.33770299806378,-6,63112,-521,11857,59829,7050,5,15,104,369,4137,3975,3344,362,4054,3881,3228,10772,20681,17644,9898,17091
46.5,7.5,129.18921598180313,-6,63099,-521,11857,59899,7050,5,15,104,369,4137,3975,3344,362,4054,3881,3228,10772,20681,17644,9898,17091
58.0,7.5,128.68923538371106,-6,63111,-521,11857,59284,7167,5,15,104,369,4081,4004,3371,362,3999,3908,3256,10473,20533,17561,10042,17360
52.0,7.5,128.77345826729317,-6,63146,-521,11857,59286,7167,5,15,104,369,4108,3977,3371,362,4027,3881,3255,10625,20532,17678,9891,17243
57.5,7.5,128.94799755915184,-6,63066,-539,11857,59685,7050,5,15,104,369,4108,4004,3344,362,4027,3908,3228,10625,20684,17526,10042,17209
