pdb,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
18174,52.2,3.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18175,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18176,37.9,2.0,44.26348608140951,8,24472,15767,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18214,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
18215,34.7,2.0,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
18216,53.3,4.2,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
18217,58.9,6.5,44.72054257770186,8,24335,14626,4069,1131,2299,0,11,28,344,901,422,1806,146,602,284,1208,546,526,2287,118,1076
18297,60.8,5.4,44.44817421664601,8,24359,16380,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18298,46.0,3.0,44.44817421664601,8,24359,16380,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18299,25.0,5.4,44.44817421664601,8,24359,16380,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18300,43.8,6.5,44.44817421664601,8,24436,15699,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18301,62.1,6.0,44.44817421664601,8,24436,15699,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18302,41.1,3.0,44.44817421664601,8,24435,16321,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18303,25.0,3.0,44.44817421664601,8,24435,16321,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18304,33.9,5.0,44.44817421664601,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18305,43.6,3.0,44.44817421664601,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18306,59.0,5.4,44.44817421664601,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18307,69.1,5.4,44.205750503438765,9,24375,16003,4069,1131,2434,0,10,28,344,901,395,1859,130,568,252,1173,546,493,2354,103,1039
18308,65.0,6.8,43.85466904630071,8,24384,15820,3912,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18309,65.1,5.4,43.85466904630071,8,24384,15820,3912,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18310,61.7,6.78,43.85466904630071,8,24384,15820,3912,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18311,49.4,2.8,43.84565443148023,6,24422,15820,3941,1131,2366,0,11,28,319,867,380,1766,164,636,282,1292,546,493,2320,103,1024
18312,67.8,5.3,43.84565443148023,6,24422,15820,3941,1131,2366,0,11,28,319,867,380,1766,164,636,282,1292,546,493,2320,103,1024
18313,58.8,4.0,43.84565443148023,6,24422,15820,3941,1131,2366,0,11,28,319,867,380,1766,164,636,282,1292,546,493,2320,103,1024
18314,25.0,5.4,44.77277178098565,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18315,58.9,5.4,44.77277178098565,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18316,43.3,3.0,44.77277178098565,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18317,64.3,5.4,44.1177443121851,9,24405,15820,4069,483,2435,0,11,26,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18318,25.0,5.4,44.1177443121851,9,24405,15820,4069,483,2435,0,11,26,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18319,64.4,5.31,44.482973868745624,8,24477,15820,3541,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18320,65.0,6.8,44.46596949328786,8,24415,15820,3585,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18321,66.5,5.4,44.46596949328786,8,24415,15820,3585,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18322,63.5,6.78,44.46596949328786,8,24415,15820,3585,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18323,66.5,5.4,44.46596949328786,8,24415,15820,3585,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18324,44.0,3.0,44.44817421664601,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18325,41.6,3.0,44.44817421664601,8,24361,15820,2767,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18326,46.5,3.02,44.44563551589964,8,24464,15820,4204,1131,2434,0,11,28,344,901,368,1860,146,602,249,1243,546,460,2353,90,969
18327,52.0,3.0,44.44563551589964,8,24464,15820,4204,1131,2434,0,11,28,344,901,368,1860,146,602,249,1243,546,460,2353,90,969
18328,44.0,3.0,44.539556011828836,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18329,43.5,3.0,44.539556011828836,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18330,66.6,5.4,44.405011081445274,8,24464,15820,4069,810,2434,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,90,969
18331,61.6,5.4,43.988392993855534,8,24575,15820,4069,895,2434,0,11,28,344,901,369,1859,146,602,249,1243,546,459,2354,90,969
18332,39.4,3.0,44.7160986207903,8,24362,15820,3538,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18333,25.0,5.4,44.7160986207903,8,24362,15820,3538,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18334,56.5,5.4,44.7160986207903,8,24362,15820,3538,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18335,12.0,2.0,43.69201256741887,8,24401,15820,4069,-277,2435,0,11,28,344,901,369,1859,146,602,249,1243,546,461,2352,89,969
18336,22.0,7.0,43.69201256741887,8,24401,15820,4069,-277,2435,0,11,28,344,901,369,1859,146,602,249,1243,546,461,2352,89,969
18337,41.1,2.0,43.69201256741887,8,24401,15820,4069,-277,2435,0,11,28,344,901,369,1859,146,602,249,1243,546,461,2352,89,969
18338,51.5,3.0,44.255406086343584,8,24431,15820,4069,549,2435,0,11,28,344,874,395,1860,146,584,267,1243,515,479,2282,103,1038
18339,67.9,5.4,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18340,67.6,6.9,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18341,40.6,2.0,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18342,50.1,5.7,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18343,53.9,3.0,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18344,49.8,4.9,44.56750686873799,7,24464,15820,4069,1197,2366,0,11,28,344,874,395,1833,164,615,281,1294,515,479,2251,103,1024
18345,62.4,6.7,44.4298153470934,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18346,51.0,4.3,44.4298153470934,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18347,62.3,6.7,44.4298153470934,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18348,62.0,6.7,44.4298153470934,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18349,39.2,2.0,44.4298153470934,8,24474,15820,4069,1014,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18350,53.0,5.5,45.36195595492726,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18351,62.7,5.45,45.36195595492726,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18352,52.8,3.0,44.02438986529714,8,24395,17024,4069,1131,2433,0,11,28,344,874,395,1860,146,584,267,1243,514,478,2285,103,1039
18353,25.0,6.7,44.02438986529714,8,24395,17024,4069,1131,2433,0,11,28,344,874,395,1860,146,584,267,1243,514,478,2285,103,1039
18354,63.1,6.7,44.02438986529714,8,24395,17024,4069,1131,2433,0,11,28,344,874,395,1860,146,584,267,1243,514,478,2285,103,1039
18355,66.1,5.45,44.02438986529714,8,24395,17024,4069,1131,2433,0,11,28,344,874,395,1860,146,584,267,1243,514,478,2285,103,1039
18356,63.5,6.78,44.782740809816175,7,24428,15895,4069,1131,2366,0,11,28,344,874,395,1833,164,616,282,1292,514,478,2253,103,1024
18357,65.0,6.8,44.782740809816175,7,24428,15895,4069,1131,2366,0,11,28,344,874,395,1833,164,616,282,1292,514,478,2253,103,1024
18358,66.3,5.4,44.782740809816175,7,24428,15895,4069,1131,2366,0,11,28,344,874,395,1833,164,616,282,1292,514,478,2253,103,1024
18359,25.0,6.7,43.6942330502451,7,24359,16403,4069,1131,2434,0,11,28,318,868,380,1791,146,602,267,1242,546,493,2353,103,1039
18360,62.1,5.45,43.6942330502451,7,24359,16403,4069,1131,2434,0,11,28,318,868,380,1791,146,602,267,1242,546,493,2353,103,1039
18361,48.7,3.0,43.6942330502451,7,24359,16403,4069,1131,2434,0,11,28,318,868,380,1791,146,602,267,1242,546,493,2353,103,1039
18362,59.1,6.7,43.6942330502451,7,24359,16403,4069,1131,2434,0,11,28,318,868,380,1791,146,602,267,1242,546,493,2353,103,1039
18363,52.0,6.7,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18364,49.4,2.5,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18365,38.4,3.0,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18366,52.9,3.01,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18367,45.1,3.3,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18368,50.9,3.7,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18369,53.3,3.8,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18370,63.2,6.7,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18371,52.8,3.0,44.169633262056166,8,24431,17018,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18372,52.0,3.0,43.16158028354054,8,24445,16151,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18373,51.3,3.01,43.16158028354054,8,24445,16151,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18374,52.0,3.0,44.62060433139211,7,24464,15889,4069,1131,2366,0,11,28,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18375,51.4,3.01,44.62060433139211,7,24464,15889,4069,1131,2366,0,11,28,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18376,51.7,3.0,44.65376396884328,7,24494,16835,4069,1131,2366,0,11,28,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18377,52.0,3.0,44.65376396884328,7,24494,16835,4069,1131,2366,0,11,28,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18378,51.9,3.01,42.69734535922414,8,24542,16284,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18379,52.0,3.0,42.69734535922414,8,24542,16284,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18380,52.0,3.0,44.32216759433156,8,24405,15143,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18381,50.1,3.01,44.32216759433156,8,24405,15143,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18382,51.8,3.01,43.77171761264211,8,24506,16075,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18383,52.0,3.0,43.77171761264211,8,24506,16075,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18384,52.0,3.0,43.353906180757335,8,24508,16337,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18385,52.6,3.01,43.353906180757335,8,24508,16337,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18386,52.2,3.01,45.031783835786634,9,24510,16435,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18387,52.0,3.0,45.031783835786634,9,24510,16435,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18388,52.8,3.01,43.320746543306164,8,24507,16959,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18389,52.0,3.0,43.320746543306164,8,24507,16959,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18390,52.0,3.0,43.048837516206554,8,24510,16458,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18391,52.6,3.01,43.048837516206554,8,24510,16458,4069,1131,2434,0,11,28,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18392,51.3,3.01,44.42164650668507,8,24474,15814,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18393,52.0,3.0,44.42164650668507,8,24474,15814,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18394,41.4,3.01,44.58744469394093,8,24468,15298,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18395,52.0,3.0,44.58744469394093,8,24468,15298,4069,1131,2366,0,11,28,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18396,52.4,3.01,44.73334709872609,8,24500,16606,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18397,52.0,3.0,44.73334709872609,8,24500,16606,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18398,52.0,3.0,45.370012137788585,9,24564,16490,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18399,52.4,3.01,45.370012137788585,9,24564,16490,4069,1131,2366,0,11,28,370,908,410,1901,146,585,267,1225,513,478,2252,103,1024
18400,25.0,6.7,44.02187201907044,9,24375,16003,4069,1131,2435,0,10,28,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18401,56.9,4.8,44.02187201907044,9,24375,16003,4069,1131,2435,0,10,28,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18402,62.2,6.7,44.02187201907044,9,24375,16003,4069,1131,2435,0,10,28,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18403,53.1,3.0,44.02187201907044,9,24375,16003,4069,1131,2435,0,10,28,344,901,395,1859,130,569,252,1172,546,493,2353,103,1039
18404,55.8,6.7,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18405,58.9,5.45,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18406,43.2,3.01,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18407,43.3,3.0,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18408,25.0,6.7,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18409,54.7,4.5,44.44978438769584,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18410,59.5,6.7,44.1749803065241,9,24405,16949,4069,1131,2434,0,11,28,344,901,395,1859,130,568,252,1173,546,493,2354,103,1039
18411,50.8,3.0,44.1749803065241,9,24405,16949,4069,1131,2434,0,11,28,344,901,395,1859,130,568,252,1173,546,493,2354,103,1039
18412,25.0,6.7,44.1749803065241,9,24405,16949,4069,1131,2434,0,11,28,344,901,395,1859,130,568,252,1173,546,493,2354,103,1039
18413,56.9,4.8,44.1749803065241,9,24405,16949,4069,1131,2434,0,11,28,344,901,395,1859,130,568,252,1173,546,493,2354,103,1039
18414,49.9,3.5,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18415,25.0,6.7,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18416,41.6,3.0,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18417,56.9,4.8,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18418,50.7,3.0,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18419,60.5,6.7,42.56943890084629,7,24359,16403,4069,1131,2433,0,10,28,318,867,380,1792,146,602,267,1242,546,493,2354,103,1039
18420,45.9,3.0,44.9707679997862,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18421,38.3,4.5,44.9707679997862,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18422,61.1,5.4,44.9707679997862,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18423,25.0,5.4,44.9707679997862,8,24361,16501,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18424,32.8,2.4,42.17630992164021,8,24409,15820,4069,984,2366,0,11,28,344,874,422,1833,146,584,285,1225,514,512,2251,116,1093
18425,40.2,2.0,44.26881650914555,8,24369,15820,4069,987,2366,0,11,28,344,874,422,1833,146,584,285,1225,514,512,2251,116,1093
18426,63.1,6.5,44.26881650914555,8,24369,15820,4069,987,2366,0,11,28,344,874,422,1833,146,584,285,1225,514,512,2251,116,1093
18427,41.3,3.0,44.531263424429355,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18428,44.0,3.0,44.531263424429355,8,24361,15820,4069,1209,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18429,63.0,6.5,44.467794260877426,8,24408,15820,4069,596,2434,0,11,27,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18430,52.0,4.2,44.467794260877426,8,24408,15820,4069,596,2434,0,11,27,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18431,59.0,6.5,44.467794260877426,8,24408,15820,4069,596,2434,0,11,27,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18432,30.9,2.0,44.467794260877426,8,24408,15820,4069,596,2434,0,11,27,344,875,395,1859,146,585,267,1242,513,478,2285,103,1039
18433,37.9,2.0,44.912515263456164,7,24441,15820,4069,1244,2366,0,11,27,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18434,52.0,4.2,44.912515263456164,7,24441,15820,4069,1244,2366,0,11,27,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18435,63.0,6.5,44.912515263456164,7,24441,15820,4069,1244,2366,0,11,27,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18436,59.9,6.5,44.912515263456164,7,24441,15820,4069,1244,2366,0,11,27,344,875,395,1833,163,618,282,1293,513,478,2252,103,1024
18437,33.7,2.0,44.61821459998494,8,24382,15820,4069,917,2366,0,11,27,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18438,63.0,6.5,44.61821459998494,8,24382,15820,4069,917,2366,0,11,27,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18439,58.9,6.5,44.61821459998494,8,24382,15820,4069,917,2366,0,11,27,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18440,52.0,4.2,44.61821459998494,8,24382,15820,4069,917,2366,0,11,27,344,875,421,1833,146,585,284,1225,513,511,2252,118,1092
18441,63.0,6.5,44.716314821142014,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18442,38.9,2.0,44.716314821142014,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18443,52.0,4.2,44.716314821142014,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18444,60.2,6.5,44.716314821142014,8,24451,15820,4069,1061,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18445,63.0,6.5,44.742474880117236,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18446,52.0,4.2,44.742474880117236,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18447,38.4,2.0,44.742474880117236,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18448,62.6,6.5,44.742474880117236,8,24415,15820,4069,1178,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18449,45.8,4.2,42.334445371526535,7,24434,15460,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18450,35.1,2.0,42.334445371526535,7,24434,15460,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18451,63.0,6.5,42.334445371526535,7,24434,15460,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18452,62.6,6.5,42.334445371526535,7,24434,15460,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18453,38.3,3.0,44.5270725988329,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18454,25.0,5.4,44.5270725988329,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18455,55.2,5.4,44.5270725988329,8,24362,15879,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18456,46.0,3.0,44.73196865667706,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18457,44.0,3.0,44.73196865667706,8,24327,16554,4069,1131,2366,0,11,28,344,901,395,1833,146,602,267,1225,546,493,2320,103,1024
18458,48.0,2.5,44.11823404778844,8,24395,17024,4069,1131,2434,0,11,28,344,874,395,1860,146,585,267,1242,514,478,2284,103,1039
18459,50.9,4.2,44.24120130886441,8,24406,14512,4069,1131,2366,0,11,27,344,874,422,1833,146,585,284,1225,514,510,2252,118,1092
