,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
988.pdb,49.0,7.0,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,482.759,106.691,1354.19,-2318.44,-5044.45,3244.7,-478.03,277.85,-2374.73
989.pdb,55.6,5.5,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,493.935,107.263,1370.16,-2320.49,-5034.58,3244.74,-477.527,278.757,-2337.74
990.pdb,52.3,6.2,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,470.759,105.905,1345.04,-2320.44,-5044.74,3244.36,-486.081,274.382,-2410.82
991.pdb,56.9,5.5,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,489.109,107.469,1367.05,-2320.41,-5036.97,3244.4,-479.18,278.622,-2349.91
992.pdb,51.9,6.3,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,488.532,110.004,1360.95,-2305.13,-5061.86,3244.28,-475.327,277.994,-2360.55
993.pdb,52.5,7.0,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,473.248,104.039,1350.64,-2318.11,-5044.38,3245.53,-485.48,275.792,-2398.73
994.pdb,49.0,7.0,17.33907436450012,-7,13398,2826,8060,5924,571,1,4,29,19,175,108,235,65,294,185,404,315,398,870,116,535,456.926,102.673,1335.39,-2323.41,-5044.35,3246.83,-494.904,274.105,-2446.74
995.pdb,48.4,7.0,18.0721737964917,-7,13424,2826,8060,5548,572,1,4,30,19,175,108,235,65,295,185,403,315,398,869,116,535,592.819,1152.79,1469.59,-2243.86,-5038.96,3216.34,39.9629,268.504,-542.816
996.pdb,48.0,7.0,18.0721737964917,-7,13424,2826,8060,5548,572,1,4,30,19,175,108,235,65,295,185,403,315,398,869,116,535,732.767,1146.91,1483.04,-2241.68,-5037.87,3215.91,59.6061,277.417,-363.896
997.pdb,40.8,7.0,18.0721737964917,-7,13424,2826,8060,5548,572,1,4,30,19,175,108,235,65,295,185,403,315,398,869,116,535,699.217,1157.62,1460.79,-2250.78,-5046.51,3222.68,32.5543,272.541,-451.895
998.pdb,48.0,7.0,18.202835753755643,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519,613.969,1144.51,1453.38,-2454.47,-4945.9,3223.38,64.7779,284.472,-615.884
999.pdb,43.2,7.0,18.202835753755643,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519,583.926,1141.37,1450.08,-2466.65,-4941.31,3223.29,83.2334,274.404,-651.655
1000.pdb,48.4,7.0,18.202835753755643,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519,583.866,1143.35,1472.67,-2454.54,-4943.99,3227.62,71.2206,282.419,-617.395
1001.pdb,23.3,2.0,18.202835753755643,-8,13457,2826,8060,6196,539,1,4,30,19,175,108,229,76,320,201,425,315,398,844,116,519,600.222,1162.53,1493.23,-2454.8,-4940.58,3227.83,75.2761,285.75,-550.551
1002.pdb,25.0,5.0,16.30749294717796,-9,13397,2826,8060,5761,539,1,4,30,13,157,92,195,76,330,201,426,340,414,877,116,519,476.323,111.57,1392.85,-2415.45,-5132.58,3459.17,-488.897,279.269,-2317.75
1003.pdb,48.4,7.0,18.52063513715752,-7,13447,2826,8060,6581,507,1,4,30,19,188,108,222,65,317,185,381,366,429,883,116,504,591.199,1153.71,1474.57,-2196.14,-5138.56,3143.94,43.7268,279.751,-647.813
1004.pdb,46.8,7.0,18.52063513715752,-7,13447,2826,8060,6581,507,1,4,30,19,188,108,222,65,317,185,381,366,429,883,116,504,576.521,1146.52,1472.81,-2201.99,-5126.39,3141.19,51.4323,278.935,-660.964
1005.pdb,48.0,7.0,18.52063513715752,-7,13447,2826,8060,6581,507,1,4,30,19,188,108,222,65,317,185,381,366,429,883,116,504,581.792,1138.5,1468.63,-2198.67,-5138.26,3142.51,55.7865,276.81,-672.9
1006.pdb,25.0,7.0,14.79824877341278,-7,13467,2826,8060,6034,539,1,4,29,19,181,108,229,65,306,185,392,340,414,877,116,519,662.524,115.459,1375.72,-2237.12,-5103.95,3139.75,-453.124,285.922,-2214.82
1007.pdb,25.0,7.0,17.598662756280973,-7,13467,2826,8060,6034,539,1,4,27,19,181,108,229,65,306,185,392,340,414,877,116,519,620.671,104.658,1394.25,-2297.76,-5065.84,3178.61,-486.222,296.62,-2255.01
1008.pdb,25.0,7.0,18.02691607617773,-7,13467,2826,8060,6034,539,1,4,27,19,181,108,229,65,306,185,392,340,414,877,116,519,463.569,103.319,1406.43,-2320.59,-5015.87,3190.03,-501.765,280.045,-2394.83
1009.pdb,25.0,7.0,17.60182804216631,-7,13467,2826,8048,6013,539,1,4,28,19,181,108,229,65,306,185,392,340,414,877,116,519,498.03,110.303,1397.83,-2137.05,-5172.5,3155.81,-474.707,273.446,-2348.83
1010.pdb,33.4,7.0,18.145190772609787,-7,13447,2826,8060,6581,508,1,4,33,19,188,108,222,65,318,185,380,365,430,883,116,503,593.115,1138.08,1501.58,-2265.38,-5070.89,3144.52,83.9629,279.128,-595.893
1011.pdb,48.0,7.0,18.145190772609787,-7,13447,2826,8060,6581,508,1,4,33,19,188,108,222,65,318,185,380,365,430,883,116,503,580.663,1139.49,1504.28,-2243.08,-5091.51,3142.96,83.8985,280.427,-602.871
1012.pdb,48.4,7.0,18.145190772609787,-7,13447,2826,8060,6581,508,1,4,33,19,188,108,222,65,318,185,380,365,430,883,116,503,579.196,1141.79,1510.21,-2267.75,-5079.81,3151.74,69.8994,279.283,-615.45
1013.pdb,51.9,6.3,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,647.364,111.138,1366.31,-2381.53,-5053.58,3408.07,-461.107,289.002,-2074.34
1014.pdb,55.6,5.5,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,669.028,126.447,1364.27,-2326.0,-5106.74,3417.32,-456.56,286.109,-2026.13
1015.pdb,52.3,6.2,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,677.044,113.344,1380.36,-2318.76,-5112.25,3416.89,-446.501,290.696,-1999.17
1016.pdb,49.0,7.0,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,666.96,111.117,1373.13,-2322.33,-5112.7,3418.9,-453.207,288.73,-2029.4
1017.pdb,45.6,7.0,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,632.458,111.839,1350.65,-2388.39,-5055.43,3409.24,-472.859,287.668,-2124.83
1018.pdb,49.0,7.0,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,661.48,112.42,1366.03,-2325.07,-5111.71,3423.09,-457.369,286.827,-2044.31
1019.pdb,51.1,5.5,17.456656088428574,-8,13334,2826,8060,5871,573,1,2,27,14,156,93,200,65,306,185,404,340,414,902,116,534,649.873,108.939,1357.07,-2324.94,-5113.07,3418.51,-463.45,286.686,-2080.38
1020.pdb,25.0,7.0,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,478.616,103.562,1416.14,-1933.64,-5344.01,3159.06,-492.17,274.037,-2338.41
1021.pdb,50.4,8.5,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,481.736,109.198,1403.41,-1935.96,-5347.21,3161.56,-497.981,274.134,-2351.12
1022.pdb,38.6,3.0,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,468.615,106.022,1414.78,-1943.32,-5324.48,3160.68,-498.988,272.573,-2344.13
1023.pdb,49.1,6.8,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,503.039,110.26,1450.05,-1967.08,-5289.71,3162.45,-488.84,272.9,-2246.93
1024.pdb,47.4,6.4,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,491.092,215.929,1377.27,-1957.08,-5369.92,3182.44,-495.546,269.323,-2286.5
1025.pdb,57.0,7.0,18.035046549038967,-6,13434,2826,8326,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,470.804,124.219,1402.68,-1947.71,-5356.39,3173.26,-500.857,262.838,-2371.16
1026.pdb,25.0,7.0,17.839736472414806,-7,13467,2826,8048,6013,539,1,4,29,19,181,108,229,65,306,185,392,340,414,877,116,519,480.467,110.117,1371.45,-2343.93,-5013.77,3171.47,-470.982,279.861,-2415.31
1027.pdb,25.0,7.0,17.54728023965843,-7,13467,2826,8048,6013,539,1,4,29,19,181,108,229,65,306,185,392,340,414,877,116,519,474.795,99.6025,1357.12,-2340.36,-5026.43,3185.71,-475.242,275.546,-2449.25
1028.pdb,25.0,7.0,17.20712639261969,-7,13467,2826,8060,6034,539,1,4,28,19,181,108,229,65,306,185,392,340,414,877,116,519,490.796,105.697,1384.46,-2314.23,-5044.53,3168.84,-463.77,280.726,-2392.01
1029.pdb,40.8,3.0,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,480.208,117.173,1404.24,-2024.01,-5385.56,3258.77,-461.663,274.222,-2336.63
1030.pdb,45.7,6.2,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,497.206,118.482,1369.05,-2012.21,-5395.96,3238.38,-479.981,269.045,-2395.99
1031.pdb,42.3,8.5,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,463.904,109.672,1387.72,-2040.61,-5380.1,3265.05,-471.473,276.992,-2388.84
1032.pdb,48.6,7.0,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,480.051,112.133,1400.2,-2029.56,-5371.39,3255.78,-466.904,278.469,-2341.23
1033.pdb,47.5,6.8,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,466.406,101.953,1392.55,-2030.35,-5385.99,3260.47,-471.304,275.408,-2390.85
1034.pdb,25.0,7.0,18.47264246662148,-6,13477,2826,8060,6071,539,1,5,29,26,199,123,262,65,295,185,392,315,399,844,116,519,467.878,102.958,1402.56,-2036.94,-5373.61,3266.79,-478.618,279.395,-2369.59
1035.pdb,52.3,6.2,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,596.005,116.182,1428.13,-2310.33,-5051.29,3091.4,-459.489,291.719,-2297.67
1036.pdb,55.5,5.5,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,590.323,123.174,1381.1,-2299.85,-5077.25,3082.45,-472.279,287.783,-2384.55
1037.pdb,49.0,7.0,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,707.27,1133.27,1523.91,-2274.11,-5068.99,3097.09,114.931,301.335,-465.289
1038.pdb,49.0,7.0,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,608.546,108.81,1410.35,-2296.88,-5076.97,3087.96,-457.516,294.577,-2321.13
1039.pdb,49.1,7.0,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,598.816,113.284,1399.74,-2301.8,-5067.12,3080.15,-463.349,291.02,-2349.26
1040.pdb,51.9,6.3,19.54340516944416,-7,13461,2826,8060,5820,539,1,4,30,13,160,93,197,65,317,185,392,367,429,909,116,519,604.789,112.408,1423.75,-2302.13,-5068.01,3088.44,-453.858,294.078,-2300.53
1041.pdb,42.7,7.0,18.13676253336482,-7,13487,2826,9059,6013,571,1,4,29,19,174,108,236,65,295,185,403,314,399,871,116,534,506.524,120.284,1395.02,-2472.75,-4855.53,3123.45,-460.421,273.653,-2369.77
1042.pdb,48.4,7.0,18.13676253336482,-7,13487,2826,9059,6013,571,1,4,29,19,174,108,236,65,295,185,403,314,399,871,116,534,499.587,115.493,1395.12,-2473.0,-4860.33,3131.75,-461.529,274.526,-2378.39
1043.pdb,48.0,7.0,18.13676253336482,-7,13487,2826,9059,6013,571,1,4,29,19,174,108,236,65,295,185,403,314,399,871,116,534,502.111,115.276,1396.93,-2476.01,-4852.7,3126.87,-464.911,274.932,-2377.51
1044.pdb,25.0,7.0,18.15328961257823,-7,13497,2826,8291,6013,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519,460.287,100.553,1399.53,-2233.93,-5167.6,3197.49,-475.415,283.563,-2435.52
1045.pdb,47.0,7.0,18.15328961257823,-7,13497,2826,8291,6013,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519,459.541,105.61,1391.98,-2233.18,-5168.05,3198.88,-478.88,283.719,-2440.39
1046.pdb,52.6,7.0,18.15328961257823,-7,13497,2826,8291,6013,539,1,4,30,19,181,108,229,65,306,185,392,340,414,877,116,519,448.567,99.2394,1376.64,-2233.75,-5175.49,3200.16,-480.535,279.505,-2485.67
1047.pdb,25.0,7.0,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,710.241,1139.01,1480.35,-2021.04,-5245.62,3125.62,63.4495,294.483,-453.507
1048.pdb,47.4,6.4,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,557.662,1131.99,1464.62,-2009.27,-5275.79,3143.63,69.1557,282.366,-635.642
1049.pdb,38.5,3.0,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,689.191,1165.15,1470.61,-2005.6,-5277.42,3133.64,53.8836,289.472,-481.074
1050.pdb,49.1,6.8,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,568.95,1140.52,1446.87,-2013.0,-5269.41,3146.65,55.7431,284.726,-638.947
1051.pdb,57.8,7.0,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,581.556,1167.84,1462.09,-2024.13,-5251.6,3135.77,35.8413,288.649,-603.978
1052.pdb,51.8,8.5,17.6754580544401,-6,13545,2826,9141,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,675.76,1138.43,1442.99,-2014.43,-5268.29,3126.0,44.0036,288.596,-566.934
1053.pdb,53.4,7.0,17.93786046941765,-6,13509,2826,8685,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,551.668,110.049,1420.94,-1945.36,-5391.83,3179.42,-477.342,281.309,-2271.14
1054.pdb,52.6,7.0,17.93786046941765,-6,13509,2826,8685,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,533.001,110.879,1405.22,-1967.87,-5375.86,3181.53,-477.324,278.094,-2312.33
1055.pdb,52.6,7.0,17.83581508581527,-6,13511,2826,9628,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,561.319,1139.47,1462.04,-1940.74,-5370.36,3170.21,78.0718,284.585,-615.411
1056.pdb,57.4,7.0,17.83581508581527,-6,13511,2826,9628,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,552.424,1137.21,1441.53,-1945.13,-5364.07,3161.44,60.8132,281.677,-674.114
1057.pdb,25.0,7.0,17.83581508581527,-6,13511,2826,9628,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,574.32,1138.8,1462.46,-1993.3,-5311.2,3157.81,69.5705,279.096,-622.449
1058.pdb,55.4,7.0,18.24561638821848,-5,13513,2826,8419,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,477.182,113.493,1416.04,-1843.11,-5535.6,3203.94,-448.396,280.914,-2335.53
1059.pdb,25.0,7.0,18.24561638821848,-5,13513,2826,8419,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,480.057,112.028,1418.9,-1833.9,-5524.38,3188.44,-443.455,281.147,-2321.17
1060.pdb,52.6,7.0,18.24561638821848,-5,13513,2826,8419,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,484.264,110.094,1419.18,-1833.07,-5519.04,3185.97,-448.607,282.411,-2318.8
1061.pdb,52.6,7.0,17.827716245846826,-6,13510,2826,8857,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,598.426,1143.96,1439.57,-1944.06,-5321.92,3102.87,68.9512,280.625,-631.579
1062.pdb,56.6,7.0,17.827716245846826,-6,13510,2826,8857,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,597.243,1156.92,1439.19,-1941.83,-5323.16,3103.46,61.3517,279.548,-627.277
1063.pdb,25.0,7.0,17.827716245846826,-6,13510,2826,8857,6013,571,1,4,28,19,181,108,236,55,280,169,370,340,414,903,116,535,587.073,1122.02,1418.81,-1939.55,-5329.79,3098.02,71.1086,278.465,-693.842
1064.pdb,53.4,7.0,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,488.029,121.965,1360.67,-1969.78,-5333.32,3079.31,-463.279,273.898,-2442.52
1065.pdb,46.3,8.5,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,521.812,112.582,1394.94,-1962.36,-5325.29,3070.72,-455.193,280.392,-2362.4
1066.pdb,25.0,7.0,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,516.582,110.754,1401.12,-1960.6,-5332.39,3075.77,-459.446,279.043,-2369.16
1067.pdb,49.1,6.8,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,516.501,112.603,1400.95,-1959.93,-5330.26,3074.71,-455.082,279.199,-2361.31
1068.pdb,35.1,3.0,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,512.467,109.173,1383.83,-1978.76,-5304.41,3071.56,-465.236,279.49,-2391.88
1069.pdb,47.4,6.4,18.096597732799133,-6,13477,2826,8233,6013,539,1,4,30,19,188,108,229,55,290,169,360,366,430,909,116,519,501.422,110.023,1380.7,-1965.32,-5325.86,3074.87,-462.664,277.083,-2409.75
1070.pdb,25.0,7.0,18.3282245558966,-5,13567,2826,8576,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,499.75,112.042,1439.55,-1836.08,-5389.36,2899.17,-448.199,281.879,-2441.25
1071.pdb,56.8,7.0,18.3282245558966,-5,13567,2826,8576,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,491.741,111.285,1425.64,-1827.59,-5382.58,2881.73,-452.782,280.717,-2471.84
1072.pdb,52.6,7.0,18.3282245558966,-5,13567,2826,8576,6013,539,1,4,30,26,207,124,261,55,280,169,360,340,414,877,116,519,474.652,120.372,1391.21,-1846.94,-5391.56,2896.3,-471.202,270.629,-2556.54
1073.pdb,52.6,7.0,17.936240701423962,-6,13582,2826,8840,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,495.512,110.869,1360.56,-1967.23,-5302.9,3158.42,-483.338,278.325,-2349.78
1074.pdb,55.4,7.0,17.936240701423962,-6,13582,2826,8840,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,493.055,107.948,1368.07,-1961.48,-5314.74,3168.03,-485.492,280.638,-2343.95
1075.pdb,25.0,7.0,17.936240701423962,-6,13582,2826,8840,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,605.413,104.95,1355.74,-1957.26,-5329.74,3162.1,-481.193,283.313,-2256.66
1076.pdb,25.0,7.0,17.98483374123462,-6,13545,2826,9153,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,472.207,109.301,1344.17,-1980.7,-5324.63,3139.29,-464.151,271.577,-2432.93
1077.pdb,57.4,7.0,17.98483374123462,-6,13545,2826,9153,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,504.858,112.78,1392.08,-1983.52,-5299.99,3130.21,-454.234,276.629,-2321.18
1078.pdb,52.6,7.0,17.98483374123462,-6,13545,2826,9153,6013,571,1,4,30,19,181,108,236,55,280,169,370,340,414,903,116,535,483.202,109.192,1359.03,-1981.37,-5315.75,3132.26,-461.981,273.237,-2402.19
1079.pdb,55.6,5.5,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,589.563,1148.82,1487.33,-1911.99,-5419.17,3220.96,49.7259,280.427,-554.323
1080.pdb,44.2,6.6,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,562.712,1160.45,1453.97,-1919.05,-5417.07,3217.07,43.4842,274.713,-623.721
1081.pdb,49.0,7.0,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,591.905,1158.69,1498.98,-1908.1,-5421.99,3219.58,62.0665,279.896,-518.971
1082.pdb,43.5,6.7,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,588.384,1125.23,1458.44,-1918.25,-5426.91,3223.15,52.8474,280.462,-616.647
1083.pdb,47.2,7.0,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,578.52,1158.2,1469.77,-1915.18,-5422.54,3219.53,36.3647,278.49,-596.851
1084.pdb,52.1,7.0,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,584.456,1170.85,1467.41,-1915.55,-5424.74,3215.52,32.8031,276.396,-592.852
1085.pdb,48.0,7.0,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,596.085,1135.1,1482.83,-1911.93,-5429.92,3224.6,62.4912,280.765,-559.97
1086.pdb,56.0,5.5,18.920477416114885,-5,13483,2826,8060,6270,539,1,4,30,26,206,123,262,54,281,170,359,340,414,877,116,519,584.785,1162.08,1482.12,-1912.08,-5425.08,3221.79,38.7283,280.01,-567.642
1087.pdb,48.0,7.0,17.92307515402325,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534,484.141,103.757,1391.27,-2223.74,-5124.41,3178.8,-481.307,273.45,-2398.04
1088.pdb,48.4,7.0,17.92307515402325,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534,480.649,107.096,1391.95,-2224.26,-5122.86,3179.37,-480.791,272.729,-2396.12
1089.pdb,47.6,7.0,17.92307515402325,-7,13487,2826,9059,6013,571,1,4,27,19,174,108,236,65,295,185,403,314,399,871,116,534,489.752,110.823,1392.92,-2224.35,-5122.66,3175.39,-472.144,273.528,-2376.75
1090.pdb,48.0,7.0,17.308900966243822,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534,569.391,1157.71,1480.46,-2189.68,-5178.26,3186.5,70.8229,282.828,-620.235
1091.pdb,48.3,7.0,17.308900966243822,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534,565.912,1173.47,1469.9,-2197.83,-5171.49,3185.04,70.1575,282.561,-622.277
1092.pdb,48.4,7.0,17.308900966243822,-7,13487,2826,8060,5445,573,1,4,29,19,177,108,233,65,294,185,404,314,399,869,116,534,574.624,1163.65,1470.19,-2197.45,-5178.26,3183.69,71.5527,279.867,-632.128
