,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
17942.pdb,52.6,7.0,-0.3085663490113806,-9,17596,2396,9740,7345,1006,2,2,27,15,218,132,274,76,452,276,561,607,763,1596,227,967,962.235,1208.97,2072.72,-2930.97,-7577.09,5786.48,16.3242,405.553,-55.7709
17943.pdb,25.0,7.4,-0.055265900355299,-9,17629,3073,9740,7345,1004,2,2,27,15,224,126,274,76,464,263,562,643,749,1638,206,926,881.805,1223.24,2166.83,-2872.13,-7479.66,5668.66,-31.4544,393.281,-49.4368
17944.pdb,58.8,6.0,-0.1483678607759078,-9,17640,1338,9740,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,728.157,1162.14,2147.84,-2845.75,-7624.55,5758.02,-60.7845,374.038,-360.89
17945.pdb,51.7,7.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,995.677,1205.48,2070.98,-2763.72,-7701.01,5796.16,1.83716,394.69,0.103494
17946.pdb,52.1,7.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1029.47,1222.01,2109.99,-2724.86,-7744.51,5798.6,46.8485,401.932,139.49
17947.pdb,44.0,9.7,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1067.04,1225.74,2123.61,-2746.81,-7697.52,5781.36,63.8277,400.06,217.311
17948.pdb,25.0,7.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1026.18,1210.58,2117.15,-2722.38,-7759.42,5816.86,38.1595,397.844,124.975
17949.pdb,46.6,8.6,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,860.873,1226.08,2076.71,-2752.2,-7714.08,5803.83,-8.19777,384.725,-122.251
17950.pdb,54.0,6.5,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1006.14,1155.62,2100.33,-2721.99,-7771.77,5821.28,70.4983,397.606,57.7053
17951.pdb,56.9,6.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1008.46,1193.56,2097.59,-2729.37,-7751.8,5809.91,64.1048,395.185,87.6273
17952.pdb,61.2,5.0,0.3569329233351181,-8,17613,1027,9740,7345,964,2,3,26,20,254,153,309,76,451,276,549,608,764,1561,227,945,1053.68,1194.63,2121.73,-2731.92,-7745.59,5817.36,88.5908,401.729,200.217
17953.pdb,15.0,6.0,-0.1220764143881414,-9,17566,1198,9740,5937,1006,2,2,27,15,224,128,272,76,464,263,562,643,751,1636,206,924,1313.21,1844.97,2236.17,-2957.6,-7433.66,5703.54,375.186,486.82,1568.65
17954.pdb,54.3,7.0,-0.3541747181233958,-9,17603,1198,9728,7345,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,963.748,1186.48,2184.27,-2851.91,-7564.45,5764.07,12.0802,400.713,95.0033
17955.pdb,56.6,6.0,-0.102214929324111,-9,17640,1198,9427,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1072.09,1272.42,2158.47,-2889.31,-7503.88,5739.85,75.6782,396.817,322.138
17956.pdb,45.4,7.0,-0.164753799897154,-9,17560,1198,9740,6880,1005,2,2,27,15,218,132,274,76,452,276,561,610,763,1594,227,967,798.668,1251.58,2241.9,-2964.07,-7404.41,5789.82,-15.5274,396.997,94.9617
17957.pdb,45.6,7.0,-0.164753799897154,-9,17560,1198,9740,6880,1005,2,2,27,15,218,132,274,76,452,276,561,610,763,1594,227,967,812.128,1187.62,2227.47,-2953.46,-7414.07,5788.12,22.8784,395.66,66.3416
17958.pdb,45.3,7.0,0.0311719150724814,-10,17593,1198,9740,7528,964,2,2,27,15,218,132,268,88,485,298,590,610,763,1561,227,945,807.245,1144.0,2108.31,-3222.9,-7183.43,5756.8,15.9656,382.692,-191.318
17959.pdb,56.0,7.0,-0.6372942416486341,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,723.353,1162.23,2108.77,-2895.19,-7542.63,5779.66,-60.5807,374.9,-349.498
17960.pdb,55.9,6.0,-0.6372942416486341,-9,17640,1198,9740,7440,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1132.13,1374.11,2172.34,-2898.59,-7517.35,5772.18,68.1128,443.132,546.058
17961.pdb,25.0,4.8,-1.047951547366102,-8,17570,1198,9740,6697,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,742.666,1171.47,2094.35,-2665.62,-7631.99,5659.0,-49.9762,373.562,-306.533
17962.pdb,25.0,7.0,0.295682356494944,-9,17560,1198,9740,7960,923,2,2,30,15,230,132,262,76,477,276,536,676,807,1610,227,923,807.057,1176.71,2087.69,-2846.54,-7581.08,5760.04,-9.50091,389.65,-215.973
17963.pdb,25.0,7.0,0.2074551410856653,-9,17583,1198,9740,7913,923,2,2,30,15,230,132,262,76,477,276,536,676,807,1610,227,923,1136.64,1831.97,2212.14,-2801.56,-7568.47,5726.9,381.121,486.473,1405.21
17964.pdb,48.8,7.0,-0.6010572265205,-9,17603,1198,9728,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,746.101,1192.12,2112.5,-2883.99,-7553.01,5744.09,-58.1277,381.987,-318.323
17965.pdb,49.6,7.0,-0.7083173106727204,-9,17603,1198,9728,7345,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,899.794,1154.34,2232.5,-2886.87,-7533.27,5780.29,51.9244,410.264,108.968
17966.pdb,29.7,7.0,-0.1492869994160734,-8,17540,1198,9775,7345,1004,2,1,25,15,224,132,274,64,428,255,521,643,785,1638,227,966,939.365,149.433,2109.79,-2744.82,-7576.73,5689.74,-523.087,391.946,-1564.36
17967.pdb,25.0,7.0,-0.1492869994160734,-8,17540,1198,9775,7345,1004,2,1,25,15,224,132,274,64,428,255,521,643,785,1638,227,966,672.916,128.765,2000.25,-2768.11,-7568.53,5709.68,-590.76,365.848,-2049.94
17968.pdb,46.0,7.0,-0.1492869994160734,-8,17540,1198,9775,7345,1004,2,1,25,15,224,132,274,64,428,255,521,643,785,1638,227,966,749.282,143.632,2064.84,-2757.97,-7570.78,5708.3,-550.066,374.935,-1837.84
17969.pdb,31.5,7.0,-0.1492869994160734,-8,17540,1198,9775,7345,1004,2,1,25,15,224,132,274,64,428,255,521,643,785,1638,227,966,720.105,138.869,1995.5,-2745.52,-7598.65,5702.02,-577.016,369.554,-1995.14
17970.pdb,38.0,7.0,-0.3940850286302177,-9,17596,1198,9740,6763,1009,2,2,27,15,217,132,275,76,452,276,561,607,764,1593,227,966,1084.5,1195.01,2065.42,-2881.88,-7449.43,5638.3,68.3154,392.117,112.367
17971.pdb,46.3,7.0,-0.3940850286302177,-9,17596,1198,9740,6763,1009,2,2,27,15,217,132,275,76,452,276,561,607,764,1593,227,966,1133.97,1291.28,2068.24,-2877.45,-7457.3,5654.09,74.1521,413.329,300.301
17972.pdb,46.9,7.0,-0.3131781552848425,-9,17603,1198,9740,7366,964,2,2,25,15,224,132,268,76,464,276,549,643,785,1602,227,945,734.345,1155.52,2146.7,-2872.07,-7565.68,5756.08,-8.64776,395.0,-258.757
17973.pdb,35.6,7.0,-0.0745760385808544,-8,17570,1198,10006,7345,1006,2,2,24,15,224,132,273,64,426,255,519,643,785,1640,227,966,971.055,1190.63,2188.87,-2632.28,-7760.46,5779.16,-29.4915,413.575,121.055
17974.pdb,25.0,7.0,-0.0500957419094638,-9,17553,1198,8103,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1262.39,1322.28,2281.31,-2889.33,-7536.76,5785.74,204.982,410.008,840.607
17975.pdb,43.3,7.0,-0.0500957419094638,-9,17553,1198,8103,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,1319.11,1379.72,2280.61,-2884.89,-7531.1,5756.12,199.303,409.704,928.584
17976.pdb,25.0,7.0,-0.055831976097544,-9,17567,1198,8554,7345,923,2,2,27,15,224,137,263,76,464,288,537,643,822,1565,249,964,204922.0,15064000000000.0,4546.52,-14547.4,-2204.52,1186.12,772464000.0,32461400.0,15064800000000.0
17977.pdb,25.0,7.0,-0.0485107298311788,-9,17560,1198,8257,7345,923,2,2,28,15,229,132,263,76,476,276,537,680,807,1606,227,923,1192.47,1276.96,2193.63,-3012.95,-7379.26,5759.63,193.025,412.105,635.614
17978.pdb,34.6,7.0,-0.0485107298311788,-9,17560,1198,8257,7345,923,2,2,28,15,229,132,263,76,476,276,537,680,807,1606,227,923,1371.57,1375.27,2199.45,-3006.6,-7387.19,5724.13,176.637,419.39,872.67
17979.pdb,40.2,7.0,-0.0502089570579129,-9,17583,1198,8741,7345,923,2,2,28,15,229,132,263,76,476,276,537,680,807,1606,227,923,1177.38,1331.88,2237.47,-2975.54,-7379.3,5716.31,283.344,412.165,803.703
17980.pdb,25.0,7.0,-0.0502089570579129,-9,17583,1198,8741,7345,923,2,2,28,15,229,132,263,76,476,276,537,680,807,1606,227,923,1302.8,1293.2,2218.84,-2985.38,-7368.21,5673.27,117.22,400.537,652.278
17981.pdb,41.4,7.0,-0.0502089570579129,-9,17583,1198,8741,7345,923,2,2,28,15,229,132,263,76,476,276,537,680,807,1606,227,923,1105.37,1323.2,2190.59,-2967.65,-7359.15,5703.54,245.771,410.006,651.669
17982.pdb,42.3,7.0,-0.0576108572469102,-9,17560,1198,9833,7345,1005,2,2,25,15,218,132,274,76,452,276,561,610,763,1594,227,967,839.214,1156.8,2101.87,-2871.4,-7513.24,5786.84,-20.3969,391.052,-129.251
17983.pdb,46.3,7.0,-0.0633917442080575,-9,17567,1198,8554,7345,923,2,2,27,15,224,138,262,76,464,289,536,643,822,1565,248,965,816.855,1173.79,2129.76,-2979.38,-7461.16,5775.38,-8.73903,387.071,-166.415
17984.pdb,25.0,7.0,-0.0633917442080575,-9,17567,1198,8554,7345,923,2,2,27,15,224,138,262,76,464,289,536,643,822,1565,248,965,760.794,1163.77,2104.0,-2991.25,-7437.62,5783.54,-0.748812,384.457,-233.056
17985.pdb,25.0,7.0,0.0417025029542843,-9,17560,1198,8257,7345,923,2,2,28,15,230,132,262,76,477,276,536,680,806,1606,227,924,1687.85,4294.37,2344.35,-2993.05,-7475.33,5834.8,1040.52,567.713,5301.23
17986.pdb,29.6,7.0,0.0417025029542843,-9,17560,1198,8257,7345,923,2,2,28,15,230,132,262,76,477,276,536,680,806,1606,227,924,1276.64,1386.93,2254.74,-2974.56,-7453.05,5763.59,255.05,445.527,954.87
17987.pdb,38.0,7.0,0.0173249713960093,-9,17583,1198,8741,7345,923,2,2,28,15,230,132,262,76,477,276,536,680,806,1606,227,924,1089.04,1231.28,2153.61,-2917.75,-7509.2,5711.66,74.8674,419.834,253.334
17988.pdb,25.0,7.0,0.0173249713960093,-9,17583,1198,8741,7345,923,2,2,28,15,230,132,262,76,477,276,536,680,806,1606,227,924,1058.46,1239.71,2142.51,-2920.73,-7484.51,5698.0,53.8554,416.141,203.434
17989.pdb,25.0,6.0,0.294070652264635,-9,17528,1198,9740,7063,1007,2,2,26,10,189,111,230,76,464,276,562,643,785,1637,227,966,976.218,1258.28,2175.87,-2897.08,-7511.58,5714.23,116.424,396.631,228.987
17990.pdb,55.9,6.0,0.294070652264635,-9,17528,1198,9740,7063,1007,2,2,26,10,189,111,230,76,464,276,562,643,785,1637,227,966,895.634,1205.98,2134.64,-2920.6,-7475.08,5714.66,97.8465,389.242,42.3158
17991.pdb,17.2,7.0,-0.0637850789842206,-8,17613,1198,9913,7345,964,2,2,27,15,229,132,268,64,438,255,507,681,806,1644,227,945,1199.7,1319.93,2176.18,-2654.33,-7715.78,5671.44,105.886,462.478,565.51
17992.pdb,37.0,7.0,-0.0637850789842206,-8,17613,1198,9913,7345,964,2,2,27,15,229,132,268,64,438,255,507,681,806,1644,227,945,1185.31,1246.01,2144.79,-2658.15,-7668.46,5635.07,96.6935,449.62,430.9
17993.pdb,37.2,7.0,-0.0626491885003645,-8,17577,1198,10160,7345,964,2,2,27,15,229,132,268,64,438,255,507,681,806,1644,227,945,843.921,1150.55,2145.99,-2665.09,-7679.49,5710.56,-4.80214,401.208,-97.1491
17994.pdb,15.0,7.0,-0.0626491885003645,-8,17577,1198,10160,7345,964,2,2,27,15,229,132,268,64,438,255,507,681,806,1644,227,945,853.487,1188.21,2080.36,-2666.65,-7689.24,5697.72,-90.7714,390.761,-236.113
17995.pdb,65.0,7.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,773.3,1159.19,2103.21,-2740.74,-7690.29,5726.2,-18.6855,385.511,-302.307
17996.pdb,53.4,7.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,715.23,1189.07,2096.27,-2773.39,-7694.95,5764.14,-58.7837,388.205,-374.204
17997.pdb,54.3,6.0,-0.0482381573435857,-9,17566,1198,10053,7345,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,764.359,1175.44,2119.34,-2741.08,-7684.39,5732.19,-35.1798,388.485,-280.828
17998.pdb,52.0,7.0,-4.288778218489607,-8,17681,1198,9740,6782,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,960.059,1209.92,2097.41,-2732.75,-7536.09,5628.76,-29.7628,398.094,-4.34386
17999.pdb,52.7,7.0,-4.288778218489607,-8,17681,1198,9740,6782,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,1150.35,1228.72,2146.24,-2736.52,-7562.41,5696.52,17.1532,444.593,384.655
18000.pdb,25.0,7.0,-1.9238506476697528,-8,17645,1198,9740,6979,964,2,2,27,21,259,153,309,64,429,255,508,643,785,1602,227,945,845.43,1189.86,2191.31,-2732.28,-7608.25,5726.04,-30.4373,398.82,-19.508
18001.pdb,52.0,7.0,-1.938448966008148,-8,17718,1198,9740,6856,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,858.836,1154.51,2087.71,-2714.04,-7612.89,5712.49,-8.12443,387.986,-133.525
18002.pdb,52.4,7.0,-1.5004994158563214,-8,17681,1198,9740,6761,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,771.522,1196.63,2134.43,-2735.66,-7560.09,5700.56,-46.5057,393.161,-145.949
18003.pdb,52.0,7.0,-1.5004994158563214,-8,17681,1198,9740,6761,1005,2,2,27,15,224,132,274,64,429,255,520,643,785,1637,227,966,17984.8,68871.5,2966.74,-1900.97,-10778.2,7921.71,338724000000000.0,5218740000.0,338729000000000.0
18004.pdb,33.6,7.0,-0.0437408582982614,-9,17567,1198,9740,7462,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,759.988,1179.84,2130.59,-2983.88,-7369.25,5784.04,-56.761,388.603,-166.836
18005.pdb,45.8,7.0,-0.0437408582982614,-9,17567,1198,9740,7462,964,2,2,27,15,224,132,268,76,464,276,549,643,785,1602,227,945,761.136,1187.67,2123.71,-2944.41,-7411.97,5771.67,-71.4764,376.232,-207.433
18006.pdb,56.7,6.0,0.2875190974655544,-9,17558,1198,10019,7345,964,2,1,28,11,193,111,228,76,477,276,549,678,806,1642,227,945,785.713,1189.72,2097.24,-2801.79,-7510.18,5613.73,-63.1185,380.765,-307.917
18007.pdb,0.0,4.8,0.3274308378878023,-10,17636,69,9740,7345,923,2,2,27,15,224,132,262,89,500,297,577,643,785,1566,227,924,752.376,1165.66,2077.76,-3192.19,-7289.01,5706.2,-77.7318,377.899,-479.04
18008.pdb,0.0,4.8,0.3555703039350915,-10,17666,1015,9740,7345,923,2,2,27,15,224,132,262,89,500,297,577,643,785,1566,227,924,746.16,1171.84,2071.4,-3174.2,-7327.07,5715.66,-51.565,367.862,-479.92
18009.pdb,25.0,7.4,0.0741756434622216,-9,17577,-677,9740,7345,923,2,2,27,15,224,138,262,76,464,289,536,643,821,1566,248,965,804.179,1172.52,2063.33,-2833.8,-7562.55,5700.59,-36.9351,382.004,-310.669
18010.pdb,0.0,4.8,-0.3929394929227445,-9,17678,255,9740,7345,923,2,2,27,21,260,153,303,76,464,276,536,643,785,1566,227,924,819.676,1196.57,2105.83,-2915.08,-7538.55,5738.44,-66.2718,390.781,-268.611
