,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
17865.pdb,56.0,7.4,5.867181176581658,-6,20830,2918,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879,42842.9,112215000000000.0,3003.79,-3634.04,-9881.58,8320.49,2492770000.0,646089.0,112218000000000.0
17866.pdb,47.5,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,48303.4,1.15356e+17,3128.05,-3747.69,-10482.9,8875.21,424516000.0,354889000.0,1.15356e+17
17867.pdb,56.0,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,48243.5,1.11606e+17,3124.24,-3804.55,-10335.8,8820.01,412575000.0,215689000.0,1.11606e+17
17868.pdb,56.2,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,48289.2,1.56462e+17,3122.75,-3808.42,-10330.7,8819.33,358667000.0,200497000.0,1.56462e+17
17869.pdb,56.2,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,49106.0,1780730000000000.0,3134.62,-4112.37,-9957.75,8447.14,94445200.0,1996570.0,1780730000000000.0
17870.pdb,55.2,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,61482.2,1.68951e+16,3267.73,-4710.43,-9693.7,7987.91,58968400.0,7594950.0,1.68951e+16
17871.pdb,56.0,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912,49116.2,2826270000000000.0,3116.64,-4128.3,-9844.15,8432.69,172029000.0,429510000.0,2826270000000000.0
17872.pdb,50.1,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878,57508.4,38707500000000.0,3360.38,-4544.27,-10027.1,8275.57,2845230000.0,1145010000.0,38711500000000.0
17873.pdb,56.0,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878,57463.8,42245400000000.0,3373.18,-4583.17,-10016.0,8275.23,3118650000.0,30670900000.0,42279200000000.0
17874.pdb,56.2,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878,46603.2,39749500000000.0,3206.64,-3860.18,-10125.0,8495.06,21922700.0,458535.0,39749600000000.0
17875.pdb,56.2,7.4,2.9676847017195573,-7,20736,3387,2365,-1471,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895,50876.8,1.14098e+17,3252.67,-3990.89,-9944.01,8294.1,184276000.0,1013020.0,1.14098e+17
17876.pdb,43.7,7.4,2.9676847017195573,-7,20736,3387,2365,-1471,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895,46968.8,1.06853e+16,3176.5,-3915.71,-10152.4,8421.34,5866650.0,6413540.0,1.06853e+16
