,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
14624.pdb,37.3,7.0,12.791125192651528,6,13911,5279,5699,5364,622,3,2,9,48,186,233,370,14,105,126,221,150,397,656,224,786,404.949,89.9785,1508.7,-2179.02,-5622.87,3877.83,-433.659,288.867,-2065.21
14625.pdb,94.4,3.0,17.099710474619634,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,432.296,92.3084,1417.14,-2409.89,-5213.08,3511.69,-445.347,276.297,-2338.58
14626.pdb,28.3,7.0,17.099710474619634,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,445.603,96.0575,1421.05,-2408.87,-5234.06,3534.99,-446.9,275.355,-2316.78
14627.pdb,24.1,7.0,17.504861261257894,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,442.994,99.0047,1496.39,-2417.2,-5251.39,3571.72,-446.31,270.007,-2234.78
14628.pdb,89.4,3.0,17.504861261257894,7,13967,5279,4397,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,426.58,92.101,1470.39,-2417.13,-5238.71,3560.36,-447.442,267.775,-2286.07
14629.pdb,26.0,7.0,15.62030033946968,6,13911,5279,5449,5506,624,3,2,7,47,185,232,369,14,105,126,221,150,397,657,224,787,544.741,92.2221,1500.68,-2167.72,-5654.96,3896.73,-428.194,298.03,-1918.47
14630.pdb,20.0,2.0,16.57796896756626,7,13933,5279,4872,5506,597,3,2,8,57,202,254,386,14,105,126,215,150,397,640,224,765,436.413,93.4166,1408.41,-2312.37,-5282.78,3545.38,-451.798,283.381,-2279.94
14631.pdb,25.0,8.7,15.767879627356296,7,14009,5279,5403,5506,597,3,2,8,57,202,254,386,14,105,126,215,150,397,640,224,765,387.75,112.504,1397.59,-2375.58,-5279.3,3554.87,-464.386,279.254,-2387.29
14632.pdb,25.0,2.0,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,382.883,91.409,1428.74,-2267.12,-5393.46,3576.06,-464.016,269.889,-2375.62
14633.pdb,22.7,2.0,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,408.378,94.4623,1453.2,-2282.39,-5366.5,3569.61,-450.826,269.79,-2304.27
14634.pdb,78.0,2.0,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,411.923,97.7238,1449.7,-2301.09,-5344.59,3558.05,-450.901,266.989,-2312.2
14635.pdb,24.5,7.0,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,410.25,97.9618,1444.57,-2292.5,-5351.52,3555.39,-469.36,268.369,-2336.84
14636.pdb,28.0,3.7,16.85373169303871,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,413.172,98.7968,1446.48,-2291.09,-5353.91,3564.83,-453.466,266.881,-2308.3
14637.pdb,54.0,2.0,16.416028660992154,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,416.966,111.01,1485.26,-2328.03,-5348.75,3609.46,-463.67,272.775,-2244.99
14638.pdb,23.4,7.0,16.250956177124745,7,14001,5279,5792,5506,630,3,2,8,57,192,254,396,14,99,126,221,133,374,624,224,788,406.64,88.6696,1408.09,-2292.25,-5440.07,3690.9,-444.873,288.182,-2294.7
14639.pdb,39.1,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787,404.906,98.4693,1384.95,-2235.7,-5323.24,3490.44,-457.51,271.942,-2365.76
14640.pdb,0.0,39.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787,388.715,98.9492,1388.78,-2222.19,-5345.22,3503.44,-463.912,273.418,-2378.02
14641.pdb,39.0,7.0,13.799175720224156,6,13965,5279,5699,5359,633,3,2,9,46,184,232,361,14,105,126,221,150,397,658,224,787,392.179,95.372,1403.02,-2218.0,-5340.38,3497.81,-461.514,271.109,-2360.4
14642.pdb,31.9,7.0,16.28906494737602,7,14070,5279,5699,5185,633,3,2,9,57,202,243,397,14,105,120,221,150,378,659,203,750,435.404,96.5577,1455.19,-2338.69,-5303.82,3539.82,-451.993,279.768,-2287.76
14643.pdb,39.5,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,421.865,100.186,1483.08,-2265.74,-5443.76,3618.13,-431.562,284.439,-2233.38
14644.pdb,39.0,7.0,17.352708606729276,7,13968,5279,5168,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,406.175,92.4563,1461.67,-2253.79,-5455.59,3616.67,-438.067,284.139,-2286.34
14645.pdb,31.7,7.0,15.784566770801312,7,13975,5279,5589,5506,630,3,2,8,57,191,254,397,14,99,126,221,135,376,622,224,786,446.457,92.6833,1469.11,-2301.47,-5349.46,3628.74,-439.813,278.004,-2175.75
14646.pdb,38.8,7.0,16.40685329974628,7,14014,5279,5061,5506,627,3,2,8,57,191,254,397,14,99,126,221,135,376,625,224,786,414.917,94.3913,1412.2,-2322.22,-5363.11,3618.63,-459.461,278.149,-2326.51
14647.pdb,77.7,3.0,16.83139055938459,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,389.182,99.7267,1507.43,-2288.69,-5390.06,3569.4,-416.951,278.69,-2251.27
14648.pdb,30.2,7.0,17.17895387710071,7,13994,5279,4062,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,434.992,107.451,1415.16,-2325.08,-5310.55,3553.48,-470.15,264.522,-2330.18
14649.pdb,25.0,3.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,417.111,86.5242,1517.96,-2291.51,-5379.7,3572.86,-435.122,263.47,-2248.41
14650.pdb,25.0,8.7,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,413.577,96.9096,1434.56,-2287.93,-5385.61,3576.5,-439.978,265.05,-2326.93
14651.pdb,30.9,7.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,418.047,88.2394,1450.65,-2304.3,-5356.39,3556.97,-435.952,267.366,-2315.38
14652.pdb,32.0,7.8,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,408.673,87.8153,1449.92,-2286.27,-5364.03,3554.08,-440.586,268.374,-2322.02
14653.pdb,78.0,3.0,16.41951169536448,7,13933,5279,4872,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,417.647,89.7016,1474.72,-2289.22,-5381.72,3576.12,-432.151,267.173,-2277.74
14654.pdb,25.0,8.7,16.502287963489064,6,13966,5279,4606,5506,571,3,3,8,57,202,254,375,20,122,146,235,150,397,623,224,745,444.845,93.2959,1445.39,-2230.94,-5457.85,3533.56,-447.762,274.6,-2344.86
14655.pdb,25.0,8.7,16.14927152589894,7,14044,5279,5687,5506,597,3,2,7,57,202,254,386,14,105,126,215,150,397,640,224,765,421.436,91.2166,1455.62,-2381.22,-5247.42,3558.33,-446.366,283.273,-2265.14
14656.pdb,25.0,5.4,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771,434.241,87.6861,1445.3,-2292.2,-5353.02,3534.17,-431.755,275.11,-2300.46
14657.pdb,69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771,408.948,83.8096,1415.55,-2294.58,-5352.53,3537.6,-436.514,273.545,-2364.17
14658.pdb,69.0,2.0,16.447509550759563,7,13907,5279,4737,5506,571,3,2,7,57,202,265,375,14,105,132,209,150,414,623,244,771,421.37,86.4655,1445.37,-2284.0,-5380.47,3560.06,-423.827,280.541,-2294.49
14659.pdb,25.0,8.7,16.465769021669395,7,13976,5279,4779,5506,571,3,2,9,57,213,254,375,14,111,126,209,167,417,649,224,745,454.393,90.3303,1429.19,-2283.8,-5340.21,3441.88,-453.443,276.678,-2384.99
14660.pdb,23.8,7.0,16.37837305922992,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757,425.824,91.8686,1427.04,-2330.82,-5348.56,3577.4,-445.57,285.288,-2317.55
14661.pdb,82.5,3.0,16.37837305922992,7,14070,5279,5699,5185,623,3,2,9,57,202,243,397,14,105,120,221,150,380,657,206,757,417.986,102.806,1413.03,-2341.98,-5323.26,3560.11,-460.538,278.819,-2353.03
14662.pdb,25.0,8.7,16.388432317720717,6,14103,5279,5699,5833,597,3,2,9,57,202,243,386,20,122,138,241,150,380,640,206,739,441.797,95.1194,1507.66,-2178.98,-5525.04,3532.7,-458.892,277.233,-2308.39
14663.pdb,66.0,2.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,443.173,109.361,1428.89,-2406.67,-5261.36,3577.58,-459.804,277.628,-2291.2
14664.pdb,23.9,5.5,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,429.703,93.5146,1473.07,-2402.76,-5278.37,3590.36,-461.37,283.599,-2272.25
14665.pdb,22.0,7.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,415.762,92.8654,1442.36,-2406.16,-5275.14,3587.19,-468.338,278.828,-2332.63
14666.pdb,90.0,3.0,16.291174512514836,7,14070,5279,5699,5185,624,3,2,9,57,202,244,396,14,105,120,221,150,380,657,206,756,435.317,101.73,1497.26,-2401.43,-5248.06,3569.6,-449.062,277.777,-2216.86
14667.pdb,25.0,8.7,16.559038169989353,6,14103,5279,5699,5833,597,3,2,9,57,202,244,386,20,122,138,242,150,380,640,206,738,439.475,98.2957,1486.32,-2125.52,-5573.28,3530.8,-448.189,279.951,-2312.15
14668.pdb,39.0,7.0,13.22593797565438,6,13911,5279,5699,5364,625,3,2,9,48,185,234,367,14,105,126,221,150,397,657,224,785,397.418,87.2624,1443.24,-2162.57,-5605.56,3848.92,-458.314,282.888,-2166.72
14669.pdb,36.2,7.0,15.144499318609007,6,13965,5279,5699,5359,630,3,1,8,49,186,232,361,14,105,126,221,150,397,656,224,787,444.8,91.6254,1499.74,-2099.04,-5490.1,3474.03,-438.103,274.996,-2242.05
14670.pdb,35.6,7.0,13.536325945863505,6,13911,5279,5699,5364,631,3,2,9,48,187,232,361,14,105,126,221,150,397,655,224,787,415.846,93.9425,1429.62,-2129.16,-5621.79,3856.17,-447.314,286.185,-2116.49
14671.pdb,55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799,428.029,96.4352,1433.17,-2314.15,-5355.85,3617.66,-433.487,280.103,-2248.08
14672.pdb,55.0,2.0,16.37286572375334,7,13975,5279,5699,5362,597,3,2,8,57,193,263,386,14,99,132,215,134,391,606,246,799,411.326,95.3895,1410.71,-2306.73,-5385.98,3633.77,-433.11,275.522,-2299.1
14673.pdb,15.0,7.0,16.28609091163612,7,14001,5279,5699,5041,630,3,2,7,57,193,254,395,14,99,126,221,135,375,622,224,787,396.283,91.3188,1404.63,-2198.48,-5501.05,3637.37,-454.603,274.07,-2350.47
14674.pdb,25.0,2.0,16.344005240807302,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798,424.801,89.297,1412.34,-2284.7,-5384.53,3637.82,-442.759,268.087,-2279.65
14675.pdb,66.0,2.0,16.344005240807302,7,13975,5279,5699,5362,597,3,2,7,57,193,263,386,14,99,132,215,135,390,607,246,798,436.719,90.7362,1397.28,-2266.49,-5410.36,3633.84,-444.519,268.998,-2293.79
14676.pdb,49.0,2.0,16.89562129796482,7,13933,5279,4884,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,395.829,90.0638,1469.28,-2317.77,-5375.13,3604.28,-451.896,282.322,-2303.01
14677.pdb,39.8,7.0,14.173997848043218,6,13965,5279,5699,5359,626,3,2,9,47,187,232,367,14,105,126,221,150,397,655,224,787,436.202,97.8461,1439.07,-2181.4,-5408.75,3503.92,-453.956,274.468,-2292.6
14678.pdb,27.3,7.0,16.23146108807064,7,14037,5279,5699,4924,627,3,2,8,57,192,254,396,14,100,126,220,134,375,626,224,787,399.551,92.9092,1400.71,-2318.02,-5371.27,3585.0,-460.242,281.273,-2390.1
14679.pdb,37.9,7.0,15.328996211299668,8,13981,5462,5699,5506,631,3,2,9,57,202,254,397,10,89,105,185,150,397,656,224,786,417.901,96.3226,1420.79,-2257.03,-5305.12,3543.72,-451.778,283.622,-2251.57
14680.pdb,36.6,7.0,16.000211482057342,8,14011,6408,5699,5506,630,3,1,8,57,202,254,397,10,88,105,186,150,397,657,224,786,413.25,95.4074,1438.65,-2285.03,-5314.08,3566.6,-463.549,283.556,-2265.2
14681.pdb,27.1,7.0,17.697226032027967,7,13965,5839,5699,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,398.467,91.928,1442.89,-2282.67,-5378.95,3561.78,-434.656,286.057,-2315.16
14682.pdb,38.3,7.0,13.495442502507942,6,13911,5807,5699,5506,633,3,1,9,47,185,233,360,14,105,126,221,150,397,657,224,786,403.873,89.7727,1459.1,-2207.74,-5565.63,3844.21,-423.118,274.712,-2124.82
14683.pdb,38.5,7.0,16.39199584753252,7,14014,6495,5699,5506,633,3,2,9,57,192,254,396,14,99,126,221,133,376,621,224,786,409.669,94.7444,1443.1,-2331.6,-5320.44,3582.31,-430.763,275.6,-2277.38
14684.pdb,37.8,7.0,16.30750568003393,7,14070,5279,5699,5185,634,3,2,9,57,202,242,398,14,105,120,221,150,379,658,204,748,427.903,93.3866,1424.61,-2279.25,-5340.58,3529.85,-447.657,285.244,-2306.49
14685.pdb,37.7,7.0,16.317665025005113,7,14070,5279,5699,5185,633,3,2,9,57,202,242,398,14,105,120,221,150,378,659,204,749,417.959,87.3726,1444.52,-2296.82,-5361.41,3568.59,-465.419,283.54,-2321.67
14686.pdb,73.0,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739,432.981,100.142,1460.58,-2336.63,-5346.84,3570.78,-442.283,287.432,-2273.84
14687.pdb,67.9,4.6,16.384586130650707,7,14077,5279,5699,5767,597,3,2,9,57,213,243,386,14,111,120,215,167,398,666,206,739,415.974,90.6042,1452.19,-2348.18,-5352.55,3577.77,-452.959,283.78,-2333.38
14688.pdb,25.0,8.7,16.58227948830462,7,14010,5279,6186,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,427.053,97.2997,1410.69,-2291.81,-5320.6,3504.86,-431.398,281.54,-2322.37
14689.pdb,25.0,8.7,16.57215302200056,7,14009,5279,5415,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,436.582,97.1051,1403.64,-2309.6,-5317.1,3502.64,-441.049,280.104,-2347.67
14690.pdb,25.0,8.7,16.36749311626888,7,14074,5279,5699,6041,572,3,2,9,57,211,254,377,14,111,126,209,166,417,649,224,745,428.864,95.745,1431.0,-2315.54,-5335.4,3510.43,-437.758,281.667,-2341.0
14691.pdb,25.0,8.7,15.72954863131977,7,14094,5279,5699,5473,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,431.109,95.4543,1442.19,-2256.8,-5373.95,3489.14,-437.214,288.367,-2321.7
14692.pdb,25.0,8.7,16.024900226602323,7,14120,5279,5699,5152,625,3,2,9,57,202,243,397,14,105,120,221,150,381,656,205,756,430.991,98.1394,1500.81,-2337.58,-5251.96,3494.81,-446.237,273.268,-2237.75
14693.pdb,25.0,8.7,16.640177943715816,7,14009,5954,5699,5506,597,3,2,9,57,202,254,386,14,105,126,215,150,397,640,224,765,413.36,92.9483,1411.18,-2358.84,-5262.38,3514.72,-450.866,281.903,-2357.97
