,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
26979.pdb,52.6,5.0,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,426.454,137.863,1272.85,-2809.82,-7027.42,5634.39,-667.946,302.96,-2730.67
26980.pdb,51.0,4.6,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,419.279,96.8192,1280.11,-2783.66,-7061.09,5638.09,-669.643,304.847,-2775.24
26981.pdb,46.7,4.0,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,423.492,85.2641,1295.71,-2780.85,-7041.44,5632.09,-664.115,308.843,-2741.01
26982.pdb,25.6,5.2,33.830175713161,8,15563,5485,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,425.992,85.0213,1296.21,-2781.35,-7041.95,5631.31,-666.215,308.238,-2742.74
26983.pdb,25.9,4.8,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,414.289,86.1012,1298.91,-2734.7,-7083.3,5596.89,-661.047,309.629,-2773.23
26984.pdb,45.4,3.5,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,412.404,85.6824,1288.06,-2736.63,-7091.01,5599.01,-664.547,310.322,-2796.7
26985.pdb,49.2,4.0,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,414.645,84.139,1288.02,-2735.05,-7095.84,5598.96,-662.036,310.587,-2796.58
26986.pdb,54.5,4.6,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,421.549,88.7095,1311.59,-2721.79,-7100.08,5605.51,-655.882,313.576,-2736.82
26987.pdb,55.3,5.0,33.745116381058466,8,15586,5467,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,417.397,85.0218,1298.07,-2737.34,-7079.97,5597.86,-663.326,310.118,-2772.16
26988.pdb,26.9,4.6,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,421.932,85.6338,1302.39,-2775.58,-7022.09,5603.24,-662.259,311.057,-2735.68
26989.pdb,54.3,4.0,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,420.921,85.3569,1296.94,-2770.47,-7030.63,5603.58,-662.45,310.684,-2746.06
26990.pdb,58.0,4.6,33.49182859213091,8,15606,5686,176,918,611,0,6,28,243,447,417,797,53,210,206,379,185,365,689,165,659,414.56,85.4461,1288.17,-2774.29,-7035.17,5605.3,-668.029,308.409,-2775.61
26991.pdb,25.0,7.0,33.94420088724233,8,15635,5479,176,700,611,0,5,32,221,449,399,764,53,220,206,380,205,384,722,165,658,403.989,85.9202,1284.93,-2774.04,-7055.3,5562.86,-670.106,315.865,-2845.88
26992.pdb,25.0,7.0,34.02024563656188,8,15635,5479,176,700,612,0,6,31,222,448,400,762,53,220,206,380,205,384,723,165,657,381.779,82.8354,1306.32,-2753.24,-7117.89,5579.8,-668.289,316.119,-2872.56
26993.pdb,48.5,4.6,33.904809088790785,8,15565,5532,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,413.03,86.5089,1322.09,-2819.9,-7028.01,5560.47,-664.339,309.807,-2820.33
26994.pdb,25.0,4.6,33.904809088790785,8,15565,5532,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,407.594,88.7848,1312.05,-2821.89,-7036.0,5559.99,-667.745,306.949,-2850.26
26995.pdb,37.6,4.6,33.866617841953406,8,15567,5653,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,430.755,106.836,1314.48,-2826.71,-7022.49,5563.09,-653.876,303.837,-2784.08
26996.pdb,25.0,4.6,33.866617841953406,8,15567,5653,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,405.303,85.4126,1301.9,-2827.43,-7009.68,5561.29,-662.571,305.025,-2840.75
26997.pdb,23.1,2.1,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,417.596,86.5321,1298.35,-2758.45,-7120.73,5593.04,-650.793,310.982,-2823.48
26998.pdb,25.0,4.6,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,403.397,84.921,1277.16,-2768.25,-7128.27,5594.3,-667.299,307.452,-2896.6
26999.pdb,47.6,4.6,33.9562842475716,8,15636,5475,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,412.378,89.3258,1297.43,-2763.71,-7112.86,5592.0,-645.683,312.378,-2818.73
27000.pdb,28.4,2.1,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,409.18,84.5538,1295.49,-2745.94,-7123.88,5560.68,-678.701,308.165,-2890.45
27001.pdb,25.0,4.6,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,410.62,85.5696,1299.08,-2750.42,-7110.54,5555.01,-676.197,306.994,-2879.89
27002.pdb,50.9,4.6,33.98119158246554,8,15599,5335,176,918,578,0,6,33,243,469,417,775,53,220,206,369,205,384,702,165,640,452.558,241.306,1290.99,-2754.0,-7127.98,5559.66,-677.855,301.097,-2714.22
27003.pdb,25.0,2.1,33.35456137106753,8,15675,5420,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,402.389,88.0592,1302.24,-2763.01,-7111.58,5569.25,-676.201,309.429,-2879.43
27004.pdb,33.7,2.1,33.35456137106753,8,15675,5420,176,918,578,0,6,31,243,469,417,775,53,220,206,369,205,384,702,165,640,401.596,83.3216,1303.14,-2748.15,-7116.81,5560.87,-675.578,310.68,-2880.93
27005.pdb,25.0,2.1,33.70925817356444,8,15710,4601,176,918,578,0,6,32,243,469,417,775,53,220,206,369,205,384,702,165,640,417.803,85.3292,1317.44,-2804.61,-7055.06,5560.25,-675.279,310.443,-2843.68
27006.pdb,36.0,2.1,33.70925817356444,8,15710,4601,176,918,578,0,6,32,243,469,417,775,53,220,206,369,205,384,702,165,640,406.73,84.4291,1307.57,-2804.99,-7071.78,5565.2,-681.789,309.72,-2884.91
