,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
16573.pdb,20.0,7.0,38.52428583802303,8,33015,13581,4395,4154,4468,0,19,33,617,1832,808,3399,271,1221,536,2271,1297,1160,4910,248,2178,1191.57,230.949,3525.26,-4463.09,-15265.5,10954.9,-1204.54,777.188,-4253.25
16574.pdb,20.0,7.0,38.49783110495304,9,32956,13581,4395,3827,4468,0,18,32,617,1832,844,3399,249,1170,535,2177,1297,1211,4910,271,2272,1119.53,218.968,3429.9,-4711.6,-14738.5,10870.9,-1336.22,765.076,-4381.96
16575.pdb,20.0,7.0,38.52962533320879,8,32959,13581,3757,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272,1018.87,183.938,3355.29,-4725.73,-14915.5,10982.2,-1372.85,741.587,-4732.12
16576.pdb,51.2,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343,1064.85,182.461,3326.69,-4358.37,-15471.8,11078.8,-1360.43,740.43,-4797.41
16577.pdb,20.0,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343,1002.02,173.467,3261.49,-4394.72,-15475.1,11099.7,-1404.85,736.224,-5001.75
16578.pdb,48.9,7.0,38.37994977440332,8,32973,13581,4208,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343,1004.71,221.375,3333.44,-4467.24,-15360.9,11089.9,-1392.79,728.552,-4842.93
16579.pdb,20.0,7.0,38.55227360855435,8,32933,13581,3622,4475,4374,0,19,30,617,1797,879,3363,271,1198,581,2249,1246,1239,4765,294,2343,1059.8,200.292,3357.86,-4446.97,-15299.5,11049.9,-1328.84,750.436,-4657.01
16580.pdb,20.0,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272,1114.57,267.434,3393.99,-4291.79,-15339.6,10939.3,-1314.02,742.825,-4487.21
16581.pdb,49.4,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272,1317.52,261.45,3326.1,-4416.02,-15179.3,10878.6,-1325.38,734.171,-4402.87
16582.pdb,49.7,7.0,38.408506295491215,8,33036,13581,5059,4475,4468,0,19,30,617,1797,844,3398,271,1198,558,2272,1246,1188,4816,271,2272,1152.28,256.876,3401.34,-4311.21,-15268.5,10883.8,-1308.53,732.206,-4461.7
16583.pdb,20.0,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1115.6,190.418,3415.65,-4513.42,-15108.1,10956.6,-1312.73,747.132,-4508.86
16584.pdb,49.9,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1049.46,191.366,3435.36,-4617.5,-15039.3,11048.0,-1352.7,751.713,-4533.59
16585.pdb,51.5,7.0,38.57098305340504,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1102.73,195.041,3466.91,-4555.59,-15056.6,10955.5,-1324.93,727.74,-4489.13
16586.pdb,20.0,7.0,38.54562845839767,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1562.96,1262.88,3631.21,-4488.3,-15257.5,11189.0,-463.021,819.947,-1742.81
16587.pdb,22.5,6.2,38.54562845839767,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1507.84,1394.65,3668.6,-4566.4,-15138.9,11138.3,-618.264,794.851,-1819.31
16588.pdb,41.6,7.0,38.54562845839767,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1591.78,1306.47,3673.2,-4620.66,-15116.9,11199.8,-496.315,832.363,-1630.29
16589.pdb,20.0,6.4,38.55572976575811,7,33002,13581,2723,4475,4281,0,19,34,617,1832,844,3328,294,1272,582,2319,1297,1211,4808,271,2225,1514.28,1278.42,3492.1,-4381.73,-15327.8,11072.1,-631.027,790.603,-2192.99
16590.pdb,30.0,6.2,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,78243.5,6191340000000.0,4987.3,-8593.26,-13622.2,10088.7,1373940000.0,3224210.0,6192720000000.0
16591.pdb,29.2,6.2,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,472652.0,1.10779e+19,8354.88,-32389.4,-2468.03,2197.21,115650000000.0,10576.0,1.10779e+19
16592.pdb,37.6,5.35,38.514909414096,8,33050,13581,3573,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1661.05,604.089,3629.73,-4515.74,-15103.3,10811.6,-939.477,809.891,-3042.16
16593.pdb,20.0,7.0,38.52860844736566,8,33016,13581,4060,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1070.95,215.029,3480.24,-4529.8,-15249.0,11031.7,-1329.44,747.501,-4562.78
16594.pdb,20.0,7.0,38.5279165769985,8,33015,13581,3289,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1245.98,215.556,3470.48,-4512.67,-15248.6,11010.6,-1265.14,739.414,-4344.36
16595.pdb,20.0,7.0,38.55144016948176,8,32946,13581,2912,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225,1176.74,178.773,3394.33,-4424.57,-15324.6,10993.8,-1382.47,740.585,-4647.36
16596.pdb,38.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225,1102.37,189.525,3549.81,-4520.68,-15199.1,11027.7,-1342.83,746.715,-4446.5
16597.pdb,20.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225,1061.11,206.129,3435.12,-4510.82,-15180.9,10985.7,-1353.36,739.043,-4617.91
16598.pdb,39.0,7.0,38.54521333617736,8,32969,13581,3396,4475,4281,0,19,34,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225,1115.9,206.245,3537.3,-4610.8,-15113.1,11016.7,-1312.35,755.649,-4404.46
16599.pdb,20.0,7.0,37.757920989800446,7,32910,13581,4302,4475,4466,0,19,33,582,1781,820,3306,271,1221,558,2273,1297,1211,4910,271,2273,2275.44,416.924,3820.88,-4264.99,-15383.6,11048.8,-673.311,892.889,-1867.01
16600.pdb,20.0,7.0,36.44513215165232,7,33021,13581,5117,4475,4466,0,19,33,582,1781,820,3306,271,1221,558,2273,1297,1211,4910,271,2273,1038.16,174.206,3351.99,-4153.59,-15536.7,10943.4,-1395.08,772.861,-4804.74
16601.pdb,20.0,7.0,37.89393064420317,7,32884,13581,4167,4475,4374,0,19,33,582,1781,855,3271,271,1221,582,2249,1297,1262,4859,295,2341,1054.51,192.439,3469.26,-4188.65,-15353.8,10909.8,-1385.9,722.771,-4579.59
16602.pdb,47.9,7.0,37.89393064420317,7,32884,13581,4167,4475,4374,0,19,33,582,1781,855,3271,271,1221,582,2249,1297,1262,4859,295,2341,1122.61,187.224,3500.37,-4127.03,-15431.0,10898.7,-1332.84,733.796,-4448.22
16603.pdb,40.2,6.4,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1405.37,335.88,3549.69,-4409.63,-15210.1,10964.2,-1112.95,781.25,-3696.3
16604.pdb,25.0,7.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1524.68,363.633,3501.59,-4392.97,-15231.0,10962.4,-1151.11,774.679,-3648.09
16605.pdb,31.2,5.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1380.07,322.266,3495.57,-4423.34,-15214.9,10976.0,-1128.94,774.112,-3819.16
16606.pdb,39.9,7.0,38.54116274933909,8,32913,13581,3864,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1435.86,290.607,3555.09,-4395.69,-15236.1,10951.1,-1162.91,771.485,-3790.57
16607.pdb,20.0,6.4,38.549427455175866,7,32976,13581,3829,4475,4283,0,19,33,617,1832,844,3328,295,1273,582,2316,1297,1211,4807,271,2225,1185.24,191.151,3412.2,-4272.25,-15481.3,10986.8,-1392.48,745.664,-4624.97
16608.pdb,20.0,7.0,38.54376669775342,8,32887,13581,3729,4475,4283,0,19,33,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,295,2316,1256.81,244.798,3502.31,-4400.63,-15299.3,10958.6,-1174.68,748.805,-4163.34
16609.pdb,20.0,7.0,38.527237286079874,8,32990,13581,5166,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,313664.0,1330680000000000.0,7226.13,-21243.2,-7712.35,6237.81,8804190000.0,22186000.0,1330680000000000.0
16610.pdb,20.0,7.0,39.81530968825912,8,32910,13581,4057,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1032.39,183.851,3457.72,-4598.64,-15180.2,11054.9,-1349.69,733.193,-4666.47
16611.pdb,22.5,6.2,39.99068652253246,8,32884,13581,3922,4475,4282,0,19,33,617,1832,878,3329,271,1221,582,2225,1297,1263,4807,295,2317,1048.72,184.153,3316.82,-4515.01,-15214.5,10995.6,-1413.32,743.587,-4853.99
16612.pdb,20.0,7.0,38.87742487888431,8,32987,13581,5359,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1096.23,207.238,3485.08,-4562.65,-15128.7,11014.2,-1265.99,754.546,-4400.01
16613.pdb,20.0,7.0,38.83929948012924,8,32986,13581,4588,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1285.91,209.761,3556.42,-4487.49,-15208.3,10922.8,-1283.92,747.572,-4257.3
16614.pdb,20.0,7.0,38.596451529968725,8,32878,13581,3568,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1106.36,208.996,3405.64,-4480.05,-15330.1,11059.6,-1233.76,774.54,-4488.84
16615.pdb,20.0,7.0,38.25430286597108,8,32892,13581,4019,4475,4282,0,19,31,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,294,2318,1015.95,183.125,3370.3,-4549.23,-15209.6,11027.0,-1386.84,757.04,-4792.27
16616.pdb,20.0,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,285477.0,5.37971e+22,6890.84,-20662.6,-6861.52,5923.71,652066000.0,4740540.0,5.37971e+22
16617.pdb,51.0,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,62567.1,670470000000.0,4689.71,-8213.74,-13666.6,10376.9,197135.0,1709.4,670470000000.0
16618.pdb,48.8,7.0,38.09673440228796,8,32989,13581,4383,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1416.82,303.237,3606.63,-4544.83,-15079.1,10949.3,-1150.22,749.327,-3748.8
16619.pdb,20.0,7.0,38.6482240251789,8,32852,13581,3433,4475,4282,0,19,31,617,1832,879,3328,271,1221,582,2225,1297,1263,4807,294,2318,1277.7,296.151,3541.71,-4565.73,-15021.5,10898.1,-1184.6,756.756,-4001.42
16620.pdb,20.0,7.0,38.46139284681176,8,32953,13581,3927,4475,4282,0,20,32,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226,1840.99,1632.6,3834.49,-4430.57,-15328.8,11199.5,-201.941,897.329,-556.395
16621.pdb,20.0,7.0,38.31958122949694,8,32955,13581,4870,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1403.9,301.804,3610.82,-4445.51,-15285.5,11031.4,-1144.51,758.622,-3768.96
16622.pdb,20.0,7.0,38.88907867680883,9,32957,13581,3661,4475,4282,0,20,31,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226,1331.13,242.174,3386.28,-4768.27,-14991.0,11076.3,-1186.31,749.327,-4160.36
16623.pdb,20.0,7.0,38.308326339233865,8,32954,13581,4099,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1868.07,356.785,3626.3,-4317.26,-15383.4,10992.2,-973.403,839.151,-2991.56
16624.pdb,20.0,7.0,38.21603623907661,8,32957,13581,3906,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1443.41,285.748,3530.08,-4301.05,-15386.4,10931.1,-1117.79,755.557,-3859.35
16625.pdb,20.0,7.0,38.68198869596814,8,32921,13581,3475,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226,1170.16,213.353,3514.7,-4564.98,-15132.0,10962.5,-1248.64,761.879,-4322.97
16626.pdb,20.0,7.0,38.7877846644411,8,32947,13581,3678,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226,1209.99,214.671,3438.01,-4606.79,-15124.3,10953.5,-1286.72,742.758,-4458.87
16627.pdb,20.0,7.0,39.00387855749225,9,33011,13581,3818,4475,4282,0,20,31,652,1884,867,3420,271,1221,558,2225,1297,1211,4807,271,2226,1118.92,211.831,3450.81,-4721.08,-14948.2,10769.6,-1385.93,745.551,-4758.52
16628.pdb,20.0,7.0,38.69099260817861,8,32885,13581,3722,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226,1053.83,190.367,3457.53,-4632.95,-15054.0,11038.0,-1312.63,750.018,-4509.82
16629.pdb,20.0,7.0,38.58969859581088,8,32908,13581,4206,4475,4282,0,19,33,617,1867,844,3328,271,1245,558,2225,1349,1234,4899,271,2226,1279.94,240.72,3475.39,-4443.68,-15360.1,11033.1,-1176.62,767.885,-4183.32
16630.pdb,20.0,7.0,38.28806753676032,8,32928,13581,5205,4475,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1205.68,249.858,3457.49,-4185.79,-15508.2,10965.3,-1269.44,752.821,-4332.31
16631.pdb,20.0,7.0,38.45914186875914,8,33026,13581,4082,4475,4374,0,19,32,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1100.98,194.788,3387.25,-4469.35,-15188.9,11024.7,-1361.43,738.415,-4573.51
16632.pdb,20.0,7.0,36.63023777346705,7,32910,13581,4395,4328,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272,1501.24,293.875,3540.56,-4378.6,-15200.3,10944.9,-1123.94,780.64,-3641.63
16633.pdb,20.0,7.0,37.69515808801745,6,32973,13581,4395,4218,4374,0,18,33,582,1781,821,3270,295,1272,581,2342,1297,1211,4859,271,2249,1271.24,227.616,3621.67,-4421.35,-15268.6,11021.6,-1194.83,790.541,-3952.1
16634.pdb,48.8,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272,1383.22,1281.27,3669.32,-4139.9,-15491.3,10958.9,-602.48,818.451,-2122.54
16635.pdb,20.0,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272,1283.04,1248.3,3677.62,-4157.35,-15482.6,10978.4,-666.954,797.872,-2321.68
16636.pdb,48.5,7.0,33.3917129812727,7,33021,13581,4395,4413,4467,0,18,33,582,1781,821,3305,271,1221,558,2273,1297,1211,4910,271,2272,1427.35,1292.98,3693.52,-4219.19,-15504.2,11045.9,-620.373,824.778,-2059.26
16637.pdb,20.0,7.0,36.965760612298,7,32884,13581,4395,4649,4374,0,18,33,582,1781,856,3270,271,1221,582,2249,1297,1262,4859,294,2342,1051.27,199.69,3486.68,-4297.7,-15325.8,10951.3,-1341.88,748.97,-4527.45
16638.pdb,20.0,7.0,38.397389404583926,8,33015,13581,4395,4154,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177,1536.09,355.387,3570.01,-4409.62,-15178.9,10862.3,-1050.69,753.426,-3562.0
16639.pdb,25.0,7.0,37.5430052969942,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1276.11,200.687,3475.58,-4381.1,-15253.6,10963.3,-1328.75,748.964,-4298.9
16640.pdb,20.0,7.0,37.5430052969942,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1435.3,213.982,3660.02,-4315.77,-15344.7,10975.6,-1288.89,758.534,-3905.93
16641.pdb,48.4,7.0,37.5430052969942,8,33029,13581,4395,4472,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249,1286.77,208.195,3483.34,-4371.32,-15274.1,10914.2,-1363.77,729.369,-4387.28
16642.pdb,20.0,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177,1126.49,236.562,3429.34,-4551.8,-15156.4,11024.6,-1254.96,779.229,-4367.01
16643.pdb,46.3,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177,1372.11,244.546,3386.27,-4520.55,-15163.5,10978.7,-1222.99,787.215,-4138.24
16644.pdb,47.3,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177,1209.04,257.629,3385.38,-4532.84,-15183.4,11003.8,-1213.75,778.715,-4295.41
16645.pdb,25.0,7.0,37.14953893165683,8,33126,13581,4395,4239,4468,0,19,33,617,1832,809,3398,271,1221,534,2273,1297,1160,4910,249,2177,1173.2,254.022,3367.81,-4547.17,-15178.1,10986.9,-1252.55,766.839,-4429.08
