,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
5146.pdb,40.0,5.0,24.788882645444243,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1180.69,211.037,2688.31,-2499.89,-9204.99,5918.62,-650.286,452.492,-1904.02
5147.pdb,48.7,5.0,24.788882645444243,6,20978,14733,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1121.83,198.023,2678.19,-2479.03,-9242.99,5954.35,-632.001,457.471,-1944.16
5148.pdb,38.1,5.0,24.788882645444243,6,20952,12858,6113,8088,1474,4,5,37,184,891,350,1075,45,449,173,543,999,801,2473,148,980,1466.98,1278.91,2913.53,-2545.31,-9185.56,6048.84,13.2362,495.379,485.989
5149.pdb,40.0,5.0,24.788882645444243,6,20952,12858,6113,8088,1474,4,5,37,184,891,350,1075,45,449,173,543,999,801,2473,148,980,1538.94,1264.01,2945.79,-2581.93,-9167.58,6071.37,63.9781,496.509,631.08
5150.pdb,40.0,5.0,24.788882645444243,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1174.91,214.759,2831.65,-2547.13,-9215.91,6000.79,-557.953,480.399,-1618.49
5151.pdb,57.8,5.0,24.788882645444243,6,21055,14052,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1205.71,220.927,2803.13,-2565.78,-9172.41,6027.17,-550.426,488.187,-1543.49
5152.pdb,40.0,5.0,24.788882645444243,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1240.66,222.863,2667.57,-2656.71,-8965.39,5889.85,-591.627,472.537,-1720.26
5153.pdb,50.7,5.0,24.788882645444243,6,21054,14674,6113,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1266.26,227.41,2699.82,-2630.29,-9040.2,5930.81,-598.555,477.326,-1667.41
5154.pdb,58.1,5.0,25.17319777019438,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1228.82,240.548,2777.85,-2465.24,-9295.92,5988.15,-489.13,459.262,-1555.66
5155.pdb,40.0,5.0,25.17319777019438,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1262.74,219.7,2823.41,-2536.78,-9144.2,5911.3,-520.301,460.487,-1523.65
5156.pdb,46.1,5.0,25.23771782763418,6,20952,13736,4341,8088,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980,1185.71,184.053,2770.58,-2588.2,-9067.07,5879.15,-613.166,438.322,-1810.62
5157.pdb,40.0,5.0,25.23771782763418,6,20952,13736,4341,8088,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980,1124.07,188.163,2737.92,-2650.33,-8945.3,5839.58,-656.465,433.279,-1929.08
5158.pdb,49.0,3.0,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1154.8,161.526,2715.63,-2559.76,-9208.81,5955.51,-696.129,457.87,-2019.36
5159.pdb,61.5,5.0,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,995.491,168.527,2710.0,-2515.05,-9308.21,6010.75,-681.763,466.971,-2153.29
5160.pdb,58.5,4.5,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1072.96,179.0,2723.19,-2495.71,-9290.55,5990.2,-662.795,472.861,-2010.84
5161.pdb,55.3,4.0,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1072.53,176.497,2786.74,-2522.28,-9265.57,5974.74,-651.465,471.687,-1957.12
5162.pdb,25.0,6.0,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1048.2,174.526,2746.32,-2527.24,-9286.8,6014.15,-685.567,464.536,-2051.88
5163.pdb,52.1,3.5,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1058.52,171.417,2727.92,-2552.81,-9209.47,5955.13,-692.445,466.658,-2075.1
5164.pdb,62.2,6.0,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,1201.91,169.169,2697.71,-2495.89,-9310.5,5978.21,-674.436,464.728,-1969.1
5165.pdb,61.6,8.5,25.10546835310873,5,21018,13736,6113,8271,1529,4,5,37,184,872,330,1095,55,483,178,610,955,742,2460,132,941,974.652,163.677,2673.82,-2431.12,-9336.82,5958.26,-711.528,456.117,-2252.94
5166.pdb,52.1,5.0,24.685656240062084,6,21065,13736,5800,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1155.29,183.023,2707.19,-2663.18,-8984.19,5877.74,-669.231,447.382,-1945.98
5167.pdb,61.8,5.0,24.685656240062084,6,21065,13736,5800,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1165.33,176.799,2737.82,-2591.02,-9095.0,5929.35,-640.086,471.564,-1845.24
5168.pdb,53.2,7.4,24.77792236715671,6,21021,13736,6113,7506,1584,4,5,35,184,871,330,1115,45,439,163,563,956,740,2505,132,958,1271.27,225.959,2898.13,-2504.79,-9169.52,5935.15,-531.987,473.513,-1402.28
5169.pdb,43.2,7.4,24.738256598116127,6,21035,13736,6113,7824,1529,4,5,35,184,871,350,1095,45,439,173,553,956,783,2462,149,996,950.931,163.898,2870.74,-2551.68,-9237.06,6077.44,-684.933,452.687,-1957.97
5170.pdb,38.2,7.4,24.825155947395825,7,21154,13736,6113,7648,1529,4,5,37,204,914,347,1150,45,439,163,553,956,740,2462,132,941,1533.07,252.941,2787.13,-2668.93,-8819.24,5561.68,-538.343,484.576,-1407.12
5171.pdb,52.7,5.0,24.33935982830938,6,21065,13736,6113,8183,1529,4,5,36,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1820.55,391.079,3105.28,-2753.93,-8882.86,6051.8,-181.023,554.744,105.627
5172.pdb,58.2,5.0,24.33935982830938,6,21065,13736,6113,8183,1529,4,5,36,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1578.04,331.119,2878.49,-2790.42,-8871.17,6034.79,-386.025,513.914,-711.261
5173.pdb,40.0,5.0,24.80553079443169,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1024.81,170.349,2696.59,-2606.3,-9173.35,5985.07,-693.378,464.763,-2131.45
5174.pdb,47.7,5.0,24.80553079443169,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1060.09,163.171,2742.75,-2616.96,-9131.95,6002.97,-722.659,469.926,-2032.66
5175.pdb,40.0,5.0,24.808643862941526,6,20925,13736,4676,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,801,2473,149,978,1244.1,220.088,2782.18,-2574.6,-9122.22,5923.31,-584.08,460.395,-1650.83
5176.pdb,41.0,5.0,24.808643862941526,6,20925,13736,4676,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,801,2473,149,978,1124.85,207.468,2784.78,-2552.29,-9179.13,5970.1,-608.774,459.432,-1793.56
5177.pdb,65.4,5.0,24.45188614972052,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1213.59,188.332,2903.99,-2711.7,-8889.25,5917.05,-641.618,450.017,-1569.59
5178.pdb,60.7,5.0,24.45188614972052,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1117.03,187.263,2763.19,-2689.17,-8927.75,5944.5,-627.127,446.373,-1785.69
5179.pdb,46.5,4.2,24.205576696471542,6,20991,13736,6113,6680,1585,4,5,37,184,891,311,1114,45,449,153,563,999,712,2562,117,900,945.082,153.177,2669.84,-2621.58,-9116.9,5964.67,-686.243,452.784,-2239.18
5180.pdb,33.7,5.0,24.205576696471542,6,20991,13736,6113,6680,1585,4,5,37,184,891,311,1114,45,449,153,563,999,712,2562,117,900,1070.84,163.858,2733.63,-2617.42,-9149.83,5993.76,-678.003,461.29,-2021.87
5181.pdb,54.5,6.0,24.41852966196951,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,950.161,149.491,2666.18,-2555.49,-9183.9,5992.3,-692.665,474.12,-2199.8
5182.pdb,55.4,6.0,24.41852966196951,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,969.13,158.516,2711.94,-2551.36,-9177.08,5995.8,-673.984,482.193,-2084.85
5183.pdb,62.0,6.0,24.41852966196951,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1006.49,154.006,2765.77,-2646.97,-9068.1,6005.85,-668.048,484.312,-1966.69
5184.pdb,29.0,5.0,24.820131301434007,6,20917,13736,5286,8088,1529,4,5,34,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1754.15,1508.31,3090.91,-2450.65,-9190.91,6082.33,207.507,547.706,1549.34
5185.pdb,53.2,5.0,24.596350603700845,6,21028,13736,6101,8088,1529,4,5,34,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1411.0,318.583,2833.45,-2466.87,-9099.49,5834.78,-494.755,453.785,-1209.52
5186.pdb,64.0,5.0,24.596350603700845,6,21028,13736,6101,8088,1529,4,5,34,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1328.62,282.663,2808.65,-2534.38,-9066.8,5831.92,-515.406,447.923,-1416.81
5187.pdb,30.0,5.0,24.84331578813609,6,20891,13736,5151,8088,1477,4,5,34,184,891,349,1076,45,449,173,543,999,802,2472,148,977,814.698,120.926,2634.4,-2499.98,-9243.67,6011.21,-765.095,464.223,-2463.28
5188.pdb,40.0,5.0,24.788882645444243,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1210.41,177.534,2821.39,-2653.1,-9164.5,5993.1,-635.512,466.276,-1784.4
5189.pdb,43.1,5.0,24.788882645444243,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1294.92,180.001,2885.61,-2569.92,-9238.8,5978.68,-633.066,471.109,-1631.47
5190.pdb,47.7,5.0,24.99621732674655,6,20951,13736,4811,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1210.52,168.299,2708.95,-2578.47,-9152.18,5885.92,-740.276,452.357,-2044.87
5191.pdb,40.0,5.0,24.788882645444243,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,974.549,161.246,2584.18,-2619.47,-9097.32,5985.19,-730.358,460.912,-2281.08
5192.pdb,43.3,5.0,24.788882645444243,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,903.456,161.553,2517.37,-2630.55,-9118.71,5960.4,-741.916,449.757,-2498.64
5193.pdb,29.4,5.0,24.788882645444243,6,20952,13736,4341,8088,1476,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,148,978,1419.62,1205.4,2884.89,-2726.67,-9035.54,6004.94,-69.9007,491.755,174.499
5194.pdb,58.1,5.0,24.788882645444243,6,21055,13736,5778,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,2055.83,2701.85,3189.46,-2541.74,-9055.02,5960.17,923.196,585.649,3819.4
5195.pdb,40.0,5.0,24.788882645444243,6,21055,13736,5778,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1660.76,1516.28,3083.51,-2565.91,-9030.13,5948.25,252.5,553.046,1418.3
5196.pdb,40.0,5.0,24.788882645444243,6,21054,13736,5007,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1323.68,247.335,2811.11,-2552.41,-9076.65,5871.81,-535.82,480.839,-1430.12
5197.pdb,55.6,5.0,24.788882645444243,6,21054,13736,5007,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1196.97,241.829,2807.88,-2509.41,-9109.91,5862.73,-528.953,474.207,-1564.65
5198.pdb,45.5,4.2,24.200953201131195,6,20991,13736,6113,6680,1584,4,5,37,184,891,310,1115,45,449,153,563,999,712,2562,117,901,1102.84,194.306,2672.81,-2623.05,-9088.58,5862.67,-649.283,463.131,-2065.15
5199.pdb,33.8,5.0,24.200953201131195,6,20991,13736,6113,6680,1584,4,5,37,184,891,310,1115,45,449,153,563,999,712,2562,117,901,1200.11,189.465,2732.09,-2656.79,-9050.27,5844.89,-654.518,460.601,-1934.42
5200.pdb,51.6,6.0,24.415594109372467,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1269.77,245.074,2722.15,-2558.38,-9116.78,5872.69,-535.904,473.465,-1627.92
5201.pdb,45.5,4.2,24.415594109372467,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1203.27,219.907,2699.69,-2609.16,-9153.87,5907.74,-536.061,477.667,-1790.81
5202.pdb,52.1,6.0,24.415594109372467,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1200.19,226.6,2645.88,-2606.7,-9071.21,5872.57,-588.091,464.402,-1856.36
5203.pdb,58.8,5.1,24.415594109372467,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1195.01,218.043,2709.71,-2606.28,-9098.13,5884.96,-571.253,475.609,-1792.33
5204.pdb,62.0,6.0,24.415594109372467,6,20965,13736,6113,7001,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1180.75,204.12,2692.88,-2602.46,-9062.62,5875.23,-574.015,476.886,-1809.22
5205.pdb,59.9,5.0,24.50060386307653,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1094.32,209.937,2714.9,-2647.44,-9115.19,5935.22,-670.417,473.408,-2005.25
5206.pdb,54.2,5.0,24.50060386307653,6,21065,13736,6113,8183,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,981.528,168.497,2681.69,-2618.96,-9114.75,5911.05,-689.051,463.271,-2216.73
5207.pdb,40.0,5.0,25.08875183530268,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1131.24,194.398,2666.58,-2552.73,-9057.2,5850.76,-661.184,445.457,-1982.68
5208.pdb,54.8,5.0,25.08875183530268,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1199.31,197.867,2692.24,-2617.34,-8981.47,5831.23,-672.418,441.746,-1908.83
5209.pdb,40.0,5.0,25.13909483797964,6,20952,13736,4341,8088,1475,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,147,980,925.314,138.644,2522.31,-2623.8,-9113.85,5929.51,-748.057,447.305,-2522.62
5210.pdb,53.6,5.0,25.13909483797964,6,20952,13736,4341,8088,1475,4,5,37,184,891,350,1075,45,449,173,543,999,803,2471,147,980,964.402,139.871,2623.8,-2631.87,-9091.39,5924.25,-718.484,445.329,-2344.1
5211.pdb,37.7,5.0,24.75421458833036,6,20991,13736,6420,8088,1583,4,5,37,184,891,311,1114,45,449,153,563,999,711,2563,116,903,1209.38,231.712,2694.34,-2628.6,-9050.68,5919.78,-555.857,444.275,-1735.64
5212.pdb,40.0,5.0,25.250239414648384,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1091.84,189.965,2777.6,-2576.71,-9178.64,5926.1,-647.307,455.317,-1961.84
5213.pdb,52.5,5.0,25.250239414648384,6,20978,13736,4476,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1621.17,1298.34,3036.88,-2625.53,-9032.77,6005.72,144.7,499.49,947.995
5214.pdb,40.0,5.0,25.32769347079214,6,20952,13736,4341,8088,1475,4,5,37,184,891,349,1076,45,449,173,543,999,803,2471,148,979,1378.65,285.16,2791.22,-2602.8,-9049.82,5870.37,-525.8,476.598,-1376.43
5215.pdb,47.9,5.0,25.32769347079214,6,20952,13736,4341,8088,1475,4,5,37,184,891,349,1076,45,449,173,543,999,803,2471,148,979,1259.48,271.094,2720.5,-2592.65,-9123.49,5928.16,-557.818,479.767,-1614.96
5216.pdb,25.0,3.6,25.35772853739676,6,20953,13736,5754,8088,1584,4,5,37,165,845,314,1059,45,449,163,562,999,757,2563,132,957,1261.8,204.084,2819.29,-2601.09,-8889.17,5779.18,-622.857,454.71,-1594.06
5217.pdb,25.0,3.6,24.62257611818728,7,20995,13736,6379,8088,1584,4,4,37,184,891,330,1114,36,404,146,507,999,757,2562,132,958,1264.2,185.392,2733.55,-2558.4,-9088.95,5841.33,-597.081,456.02,-1763.95
5218.pdb,62.6,7.1,24.64139084346709,6,21021,13736,5959,8088,1583,4,5,36,184,871,330,1115,45,440,163,562,954,740,2508,132,958,1109.69,173.908,2686.75,-2416.6,-9383.51,5941.76,-683.308,456.511,-2114.8
5219.pdb,63.1,7.0,24.64139084346709,6,21021,13736,5959,8088,1583,4,5,36,184,871,330,1115,45,440,163,562,954,740,2508,132,958,1033.88,161.044,2727.13,-2431.14,-9384.9,5978.2,-626.628,474.509,-2067.91
5220.pdb,61.0,7.0,24.64139084346709,6,21021,13736,5959,8088,1583,4,5,36,184,871,330,1115,45,440,163,562,954,740,2508,132,958,1035.02,157.794,2726.39,-2398.99,-9416.32,5983.84,-646.325,470.969,-2087.63
5221.pdb,68.7,7.1,24.64139084346709,6,21021,13736,5959,8088,1583,4,5,36,184,871,330,1115,45,440,163,562,954,740,2508,132,958,1037.2,173.071,2748.03,-2377.39,-9463.49,6022.53,-640.109,474.848,-2025.32
5222.pdb,62.0,7.1,24.64139084346709,6,21021,13736,5959,8088,1583,4,5,36,184,871,330,1115,45,440,163,562,954,740,2508,132,958,1070.34,183.946,2764.31,-2426.76,-9368.87,6007.27,-630.878,486.527,-1914.11
5223.pdb,59.8,5.0,25.52183628924307,6,21126,13736,6113,8280,1529,4,5,39,184,891,330,1095,45,449,163,553,999,757,2517,132,941,2017.05,1711.61,3193.35,-2636.89,-9018.47,5996.87,371.619,572.388,2207.52
5224.pdb,55.2,5.0,25.52183628924307,6,21126,13736,6113,8280,1529,4,5,39,184,891,330,1095,45,449,163,553,999,757,2517,132,941,2324.97,1737.79,3300.59,-2614.9,-9084.3,6070.82,485.827,623.929,2844.72
5225.pdb,25.0,3.6,24.715512118713228,7,21038,13736,6286,8088,1529,4,4,38,184,910,330,1095,36,413,146,498,1044,774,2572,132,941,1325.54,233.518,2855.71,-2638.45,-8998.56,5844.96,-565.598,462.446,-1480.44
5226.pdb,40.0,5.0,24.8045063359302,6,21002,13736,5978,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,803,2471,148,979,1808.2,1624.31,3274.29,-2456.88,-9177.85,5916.66,326.159,551.014,1865.91
5227.pdb,55.4,5.0,24.8045063359302,6,21002,13736,5978,8088,1475,4,5,37,184,891,350,1075,45,449,172,544,999,803,2471,148,979,1805.33,1560.88,3301.76,-2474.66,-9105.1,5907.82,393.255,551.746,1941.04
5228.pdb,49.4,5.0,24.78045440636691,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1253.33,206.88,2710.08,-2533.55,-9099.03,5886.47,-658.534,458.599,-1775.75
5229.pdb,58.6,5.0,24.76528357602772,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1090.3,195.758,2827.66,-2505.48,-9185.9,5923.59,-592.815,469.885,-1777.0
5230.pdb,40.0,5.0,24.788882645444243,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1376.5,220.482,2765.19,-2577.81,-9042.81,5735.76,-552.318,472.527,-1602.47
5231.pdb,51.7,5.0,24.788882645444243,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1353.56,216.19,2785.5,-2547.93,-9110.42,5775.66,-574.945,474.921,-1627.46
5232.pdb,40.0,5.0,24.788882645444243,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1099.3,169.794,2640.21,-2511.3,-9198.52,5833.99,-629.856,441.64,-2154.74
5233.pdb,55.0,5.0,24.788882645444243,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1228.31,172.538,2675.97,-2505.19,-9187.54,5842.99,-621.343,446.795,-1947.47
5234.pdb,48.9,5.0,23.541417447404232,5,21097,13736,6534,8088,1581,4,5,37,166,846,313,1061,45,449,163,563,999,757,2562,132,958,1243.3,217.448,2720.96,-2507.28,-9069.02,5876.79,-594.319,476.21,-1635.91
5235.pdb,53.4,5.0,23.541417447404232,5,21097,13736,6534,8088,1581,4,5,37,166,846,313,1061,45,449,163,563,999,757,2562,132,958,1071.11,208.604,2696.01,-2520.72,-9041.13,5878.53,-641.977,457.195,-1892.36
5236.pdb,47.5,4.2,24.59444732912001,6,20998,13736,6113,7262,1529,4,5,37,184,910,311,1095,45,459,153,553,1044,727,2573,117,885,1063.66,206.266,2800.03,-2586.9,-9054.62,5873.62,-643.662,444.017,-1897.59
5237.pdb,64.0,6.0,26.27926991351065,7,21187,13736,6113,7909,1529,4,5,37,203,933,327,1148,45,449,154,553,999,715,2517,116,888,1196.05,221.247,2801.97,-2550.48,-9235.35,5738.55,-599.709,478.592,-1949.14
5238.pdb,40.0,5.0,24.78820589142036,6,21027,13736,5342,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1164.83,228.064,2700.72,-2629.53,-9220.22,5947.98,-560.138,497.281,-1871.02
5239.pdb,57.3,5.0,24.786987734177377,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1049.71,193.895,2784.82,-2382.22,-9356.93,5908.52,-657.437,460.574,-1999.07
5240.pdb,40.0,5.0,24.786987734177377,6,21001,13736,6448,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1033.65,183.818,2761.39,-2371.4,-9379.44,5919.37,-678.889,459.143,-2072.35
5241.pdb,25.0,6.0,24.77713949013617,6,21051,13736,6113,8041,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1262.31,191.753,2742.33,-2488.85,-9295.8,5928.88,-672.987,473.069,-1859.29
5242.pdb,52.2,7.4,24.77713949013617,6,21051,13736,6113,8041,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,1275.5,190.873,2771.58,-2486.0,-9277.54,5928.8,-668.709,478.341,-1787.15
5243.pdb,55.8,5.0,24.9674162394565,6,21002,13736,6113,8409,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980,1244.7,238.282,2828.03,-2526.83,-9212.33,5907.38,-516.398,488.682,-1548.48
5244.pdb,40.0,5.0,24.9674162394565,6,21002,13736,6113,8409,1474,4,5,37,184,891,349,1076,45,449,173,543,999,802,2472,148,980,1313.51,218.067,2815.01,-2483.9,-9316.12,5889.46,-525.589,480.365,-1609.19
5245.pdb,25.0,6.0,24.788882645444243,6,20993,13736,5829,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,946.008,165.066,2616.74,-2669.87,-9053.73,5890.77,-709.49,447.752,-2366.75
5246.pdb,49.5,6.0,24.788882645444243,6,20993,13736,5829,8088,1529,4,5,37,184,891,330,1095,45,449,163,553,999,757,2517,132,941,956.94,163.258,2662.66,-2682.61,-9030.65,5871.42,-708.332,447.42,-2319.9
