,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
25928.pdb,25.0,6.2,15.675343627631662,-1,12242,3781,6484,1073,538,0,3,7,74,164,137,423,77,162,136,420,76,137,413,52,357,381.303,79.4782,1263.62,-1818.78,-5202.41,3085.12,-410.467,233.871,-2388.27
25929.pdb,38.2,6.3,16.391982583105563,0,12314,3781,6330,1220,539,0,4,7,87,163,147,454,77,150,136,419,64,127,381,52,357,347.999,79.7534,1241.1,-1851.1,-5205.91,3164.9,-435.098,242.671,-2415.68
25930.pdb,30.4,5.5,16.391982583105563,0,12314,3781,6330,1220,539,0,4,7,87,163,147,454,77,150,136,419,64,127,381,52,357,355.773,90.0978,1205.83,-1862.21,-5199.13,3158.9,-438.332,237.077,-2452.0
25931.pdb,64.0,3.0,16.391982583105563,0,12314,3781,6330,1220,539,0,4,7,87,163,147,454,77,150,136,419,64,127,381,52,357,354.287,79.0421,1221.84,-1863.23,-5191.91,3162.46,-434.766,244.286,-2427.99
25932.pdb,25.0,6.2,16.48888667464256,0,12288,3781,6195,1220,507,0,4,7,87,163,160,441,77,150,148,407,64,139,369,62,379,397.751,84.1222,1198.27,-1795.43,-5335.37,3154.04,-404.86,240.51,-2460.96
25933.pdb,25.0,5.7,16.48888667464256,0,12288,3781,6195,1220,507,0,4,7,87,163,160,441,77,150,148,407,64,139,369,62,379,413.095,106.712,1206.3,-1799.31,-5326.59,3149.22,-405.803,239.245,-2417.12
25934.pdb,74.0,3.5,16.48888667464256,0,12288,3781,6195,1220,507,0,4,7,87,163,160,441,77,150,148,407,64,139,369,62,379,392.183,84.917,1199.35,-1820.7,-5323.28,3162.85,-405.423,245.228,-2464.88
25935.pdb,25.0,6.2,16.50807095259428,0,12291,2835,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,368.217,85.909,1159.85,-1764.29,-5341.24,3134.64,-404.259,251.058,-2510.11
25936.pdb,34.0,6.3,15.55527188271284,-1,12242,4364,6484,1220,538,0,4,7,75,163,136,422,77,162,136,419,76,137,414,52,358,377.132,85.496,1182.34,-1816.18,-5260.9,3095.7,-414.113,243.104,-2507.42
25937.pdb,32.1,6.3,15.55527188271284,-1,12242,4364,6484,1220,538,0,4,7,75,163,136,422,77,162,136,419,76,137,414,52,358,380.736,78.2636,1205.91,-1798.04,-5269.35,3098.1,-406.225,247.82,-2462.79
25938.pdb,25.0,6.2,15.55527188271284,-1,12242,4364,6484,1220,538,0,4,7,75,163,136,422,77,162,136,419,76,137,414,52,358,380.646,77.4777,1205.75,-1802.19,-5269.23,3099.51,-407.551,249.579,-2466.0
25939.pdb,25.0,6.2,15.73461279004812,-1,12216,2489,6484,1220,507,0,4,7,75,163,148,410,77,162,148,407,76,150,401,63,378,385.437,82.4632,1222.87,-1837.59,-5235.97,3111.58,-413.539,247.783,-2436.97
25940.pdb,32.1,6.3,15.73461279004812,-1,12216,2489,6484,1220,507,0,4,7,75,163,148,410,77,162,148,407,76,150,401,63,378,388.959,82.2122,1227.69,-1860.25,-5198.95,3114.44,-403.12,247.733,-2401.29
25941.pdb,41.4,6.3,14.84980861634016,-1,12242,4364,6484,1220,537,0,4,6,75,163,136,423,77,162,136,420,76,137,414,52,358,371.572,84.7864,1145.6,-1746.8,-5304.91,3073.92,-412.116,238.712,-2549.24
25942.pdb,35.8,6.3,15.1539622554183,-1,12216,2489,6484,1220,507,0,4,6,75,163,148,411,77,162,149,407,76,150,401,63,377,396.382,91.8063,1220.07,-1741.56,-5307.53,3082.38,-397.059,237.912,-2417.6
25943.pdb,41.9,6.3,17.087288512885568,0,12271,4778,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,371.196,80.9689,1167.21,-1827.94,-5280.56,3180.81,-410.358,248.303,-2470.37
25944.pdb,25.0,6.2,17.087288512885568,0,12271,4778,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,370.803,82.3925,1167.07,-1826.91,-5282.49,3182.36,-408.435,248.597,-2466.61
25945.pdb,28.6,5.7,17.087288512885568,0,12271,4778,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,364.958,80.9009,1143.42,-1818.96,-5288.4,3170.42,-423.347,243.558,-2527.46
25946.pdb,25.0,6.3,17.087288512885568,0,12271,4778,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,365.157,92.2845,1142.07,-1839.57,-5276.39,3183.19,-417.674,243.832,-2507.11
25947.pdb,61.1,3.0,17.087288512885568,0,12271,4778,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,369.315,82.347,1161.91,-1829.07,-5280.65,3181.28,-412.576,248.225,-2479.22
25948.pdb,25.0,6.2,17.59111019819975,0,12245,3840,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,402.988,91.7548,1209.12,-1768.48,-5385.99,3169.92,-403.111,235.391,-2448.41
25949.pdb,25.0,6.2,17.77478178650141,0,12219,1965,6484,1220,477,0,4,7,87,176,161,427,77,162,148,395,76,149,389,63,366,366.315,79.9423,1205.0,-1794.9,-5265.77,3161.9,-386.682,249.779,-2384.41
25950.pdb,25.0,6.2,15.639684976041316,0,12252,4193,6484,1220,538,0,4,6,87,163,147,454,77,150,136,419,64,126,382,52,358,377.713,83.345,1146.86,-1821.78,-5232.34,3184.78,-419.006,243.953,-2436.47
25951.pdb,25.0,6.2,15.891129879653452,0,12226,2318,6484,1220,507,0,4,6,87,163,160,441,77,150,148,407,64,138,370,63,378,397.363,85.7988,1208.33,-1815.49,-5210.03,3172.36,-402.851,239.297,-2325.22
25952.pdb,25.0,6.2,16.252694327533245,1,12288,4910,6484,1220,539,0,3,6,87,176,147,454,65,150,126,387,76,137,413,52,357,377.204,82.6517,1176.26,-1793.68,-5208.05,3122.76,-436.565,229.759,-2449.66
25953.pdb,40.8,6.3,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,383.313,81.8745,1250.86,-1890.7,-5057.33,3032.0,-413.09,236.642,-2376.42
25954.pdb,25.0,6.3,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,380.799,87.1297,1227.43,-1898.39,-5063.84,3042.55,-409.874,239.374,-2394.82
25955.pdb,39.8,5.9,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,395.181,83.1801,1243.77,-1915.94,-5016.45,3014.65,-412.648,234.636,-2373.62
25956.pdb,25.0,6.2,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,391.695,82.757,1253.42,-1908.08,-5038.88,3021.72,-405.835,235.157,-2368.05
25957.pdb,74.3,4.2,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,376.551,85.15,1261.45,-1911.83,-5024.51,3027.75,-424.201,233.277,-2376.36
25958.pdb,74.0,4.2,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,379.227,82.9954,1231.85,-1902.91,-5025.85,3016.26,-422.149,235.218,-2405.36
25959.pdb,39.1,5.8,16.282316056787966,-1,12242,3781,6484,1073,540,0,4,7,74,164,137,421,77,162,136,418,76,137,413,52,357,381.488,85.1832,1234.87,-1901.39,-5032.28,3021.5,-417.701,235.174,-2393.16
25960.pdb,25.0,6.2,16.33302607178688,-1,12216,3781,6484,1394,507,0,4,7,74,164,150,408,77,162,147,407,76,149,401,62,380,376.609,82.0668,1234.74,-1823.4,-5167.48,3019.18,-410.338,232.614,-2456.02
25961.pdb,37.3,5.7,16.01255827397108,0,12284,3781,6484,-188,539,0,4,7,87,176,134,454,77,162,125,418,76,124,414,42,325,355.303,80.2242,1177.95,-1764.98,-5393.0,3150.25,-411.717,248.422,-2557.55
25962.pdb,25.0,6.2,16.01255827397108,0,12284,3781,6484,-188,539,0,4,7,87,176,134,454,77,162,125,418,76,124,414,42,325,350.913,80.0475,1178.32,-1762.79,-5397.84,3151.84,-414.353,247.213,-2566.65
25963.pdb,25.0,6.3,16.01255827397108,0,12284,3781,6484,-188,539,0,4,7,87,176,134,454,77,162,125,418,76,124,414,42,325,357.48,82.5037,1165.05,-1771.23,-5374.92,3132.39,-407.525,245.49,-2570.77
25964.pdb,37.3,5.7,15.88081158965826,1,12258,3781,6484,1330,539,0,4,7,87,176,147,454,65,150,126,387,76,137,413,52,357,388.092,81.782,1200.04,-1756.37,-5258.6,3133.05,-422.585,241.383,-2393.21
25965.pdb,74.3,4.2,15.88081158965826,1,12258,3781,6484,1330,539,0,4,7,87,176,147,454,65,150,126,387,76,137,413,52,357,389.048,85.0164,1198.73,-1811.51,-5202.0,3136.35,-430.054,240.48,-2393.93
25966.pdb,25.0,6.3,15.88081158965826,1,12258,3781,6484,1330,539,0,4,7,87,176,147,454,65,150,126,387,76,137,413,52,357,372.131,82.7564,1178.25,-1779.5,-5243.96,3138.13,-426.5,241.779,-2436.92
25967.pdb,37.2,5.8,15.88081158965826,1,12258,3781,6484,1330,539,0,4,7,87,176,147,454,65,150,126,387,76,137,413,52,357,381.457,92.1245,1180.57,-1810.45,-5205.47,3130.86,-431.897,238.266,-2424.54
25968.pdb,25.0,6.2,15.88081158965826,1,12258,3781,6484,1330,539,0,4,7,87,176,147,454,65,150,126,387,76,137,413,52,357,396.989,85.5207,1200.38,-1779.11,-5234.78,3126.35,-414.568,244.619,-2374.6
25969.pdb,25.0,5.4,17.089997501075267,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,394.976,86.0129,1201.29,-1798.09,-5272.08,3097.61,-407.192,233.74,-2463.73
25970.pdb,52.5,3.5,17.089997501075267,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,388.387,90.2514,1172.66,-1803.34,-5290.68,3109.67,-408.975,230.82,-2511.2
25971.pdb,35.7,6.3,17.089997501075267,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,395.955,96.1682,1179.21,-1807.36,-5284.91,3110.83,-404.92,231.61,-2483.41
25972.pdb,25.0,6.3,17.089997501075267,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,398.323,86.1622,1215.08,-1796.21,-5296.11,3118.35,-400.838,238.431,-2436.81
25973.pdb,25.0,6.3,17.18743141382933,0,12218,3781,5047,1220,478,0,4,7,87,176,161,427,77,162,149,394,76,149,389,63,365,396.587,84.6523,1219.93,-1819.98,-5288.38,3116.28,-385.252,237.996,-2438.17
25974.pdb,32.1,6.3,17.02783661574125,0,12245,3781,5953,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,392.109,91.6254,1216.53,-1745.23,-5359.51,3148.0,-409.167,233.03,-2432.61
25975.pdb,25.0,6.2,17.02783661574125,0,12245,3781,5953,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,386.602,82.4233,1240.99,-1761.38,-5331.45,3153.89,-402.167,238.099,-2392.99
25976.pdb,37.5,6.3,17.02783661574125,0,12245,3781,5953,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,391.149,80.2559,1228.13,-1773.97,-5304.47,3149.51,-392.054,241.394,-2380.05
25977.pdb,25.0,6.2,16.586863612532614,0,12322,3781,7255,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,363.906,81.2841,1190.57,-1802.15,-5298.84,3178.13,-409.197,252.639,-2443.66
25978.pdb,25.0,6.2,16.048261394202708,0,12284,3781,6791,1220,537,0,4,7,87,176,133,455,77,162,123,420,76,124,414,43,326,346.357,87.8411,1142.95,-1820.4,-5313.29,3161.83,-412.294,246.628,-2560.38
25979.pdb,35.7,6.3,17.560112484395503,0,12271,3781,6484,1253,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,389.595,81.1811,1175.71,-1776.41,-5370.36,3147.69,-414.376,229.022,-2537.95
25980.pdb,43.8,6.3,17.560112484395503,0,12271,3781,6484,1253,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,385.612,81.5609,1187.85,-1793.64,-5366.66,3155.73,-405.806,236.851,-2518.49
25981.pdb,25.0,6.3,17.72651406019926,0,12245,3781,6484,1574,476,0,4,7,87,176,161,427,77,162,149,394,76,149,389,61,369,358.076,83.7639,1214.9,-1808.78,-5341.86,3222.27,-411.213,246.959,-2435.89
25982.pdb,38.3,6.3,17.538407931029795,0,12301,3781,6484,1788,476,0,4,8,87,190,147,427,77,175,136,394,88,146,420,52,338,372.899,79.39,1198.94,-1853.3,-5236.8,3125.84,-417.428,246.643,-2483.81
25983.pdb,35.7,6.3,17.538407931029795,0,12301,3781,6484,1788,476,0,4,8,87,190,147,427,77,175,136,394,88,146,420,52,338,373.274,77.9065,1213.89,-1838.3,-5240.1,3119.87,-415.195,246.892,-2461.76
25984.pdb,25.0,6.2,16.583985588252546,0,12291,3781,6484,685,537,0,4,7,87,162,147,455,77,149,136,420,64,127,383,52,357,361.345,84.1553,1203.45,-1763.67,-5358.02,3194.51,-418.363,244.571,-2452.02
25985.pdb,25.0,6.2,16.79465349406004,0,12298,3781,6484,1267,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,382.521,88.1547,1223.73,-1769.44,-5332.86,3167.6,-404.126,247.882,-2396.54
25986.pdb,25.0,6.2,18.57761675685644,0,12244,3781,6484,1298,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,365.777,80.6342,1158.33,-1815.81,-5269.78,3146.07,-405.898,247.049,-2493.62
25987.pdb,25.0,6.2,17.16354827851057,0,12271,3781,6484,1253,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,390.307,82.2548,1230.37,-1876.94,-5233.97,3217.02,-377.54,261.282,-2307.21
25988.pdb,25.0,6.3,15.920740339457986,1,12258,3781,6484,1330,538,0,3,7,87,176,147,454,65,150,125,388,76,137,413,52,358,360.387,81.7334,1193.85,-1866.22,-5138.13,3124.72,-405.473,245.931,-2403.2
25989.pdb,25.0,6.2,14.69889222472906,-1,12188,3781,6484,1078,538,0,4,7,74,163,136,423,77,162,136,418,76,137,414,52,358,406.744,83.5991,1209.92,-1817.37,-5374.1,3434.8,-403.05,244.931,-2214.54
25990.pdb,25.0,6.2,16.276404791772364,1,12288,3781,6484,572,538,0,4,6,87,176,147,453,65,149,125,388,76,137,414,52,358,401.441,131.145,1266.32,-1829.92,-5191.72,3127.3,-413.074,240.309,-2268.21
25991.pdb,45.3,3.5,16.568937880694865,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,355.208,83.6951,1173.66,-1876.69,-5264.22,3165.32,-398.709,243.199,-2518.54
25992.pdb,25.0,6.3,16.568937880694865,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,353.954,84.71,1170.6,-1874.37,-5267.85,3162.21,-402.481,242.972,-2530.25
25993.pdb,25.0,6.3,16.57197666376829,0,12245,3781,5953,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,413.38,81.4117,1239.43,-1852.28,-5214.62,3101.41,-405.89,228.795,-2408.35
25994.pdb,52.3,3.5,16.57197666376829,0,12245,3781,5953,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,406.567,82.0471,1248.67,-1859.31,-5203.63,3109.95,-402.196,230.858,-2387.04
25995.pdb,25.0,6.2,17.236378963291642,0,12210,3781,5669,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,409.095,85.7931,1184.82,-1734.71,-5365.81,3097.33,-391.418,234.778,-2480.13
25996.pdb,51.3,3.0,16.689160722866653,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,377.157,82.3203,1219.9,-1843.26,-5262.41,3174.6,-405.521,240.475,-2416.74
25997.pdb,25.0,6.3,16.689160722866653,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,379.24,80.1114,1220.89,-1837.45,-5277.58,3183.82,-400.936,242.047,-2409.86
25998.pdb,29.8,6.3,16.689160722866653,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,376.396,84.1393,1231.13,-1822.93,-5279.13,3174.55,-400.744,241.478,-2395.1
25999.pdb,30.4,5.5,16.689160722866653,0,12271,3781,4847,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,374.611,106.139,1177.78,-1812.19,-5304.54,3164.32,-421.37,236.907,-2478.36
26000.pdb,25.0,6.2,16.164331497848032,1,12288,3781,6484,572,537,0,4,6,87,176,147,454,65,149,125,389,76,137,414,52,358,361.362,81.0139,1176.88,-1859.91,-5130.47,3124.4,-405.795,248.818,-2403.69
26001.pdb,25.0,6.2,16.40761272102594,0,12278,3781,6577,1220,537,0,4,6,87,162,147,455,77,150,136,419,64,126,383,52,358,368.943,82.8789,1179.61,-1761.05,-5370.58,3215.28,-401.807,248.457,-2438.28
26002.pdb,25.0,6.2,16.69629984885454,-1,12311,3781,6311,1220,507,0,4,6,87,162,147,441,89,162,147,437,64,126,371,52,347,386.464,79.9647,1151.51,-1808.02,-5369.01,3199.26,-414.977,243.962,-2530.84
26003.pdb,50.3,3.5,16.61835892960429,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,355.725,77.3249,1173.7,-1866.94,-5297.58,3195.93,-400.733,247.336,-2515.23
26004.pdb,38.3,3.0,16.61835892960429,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,366.373,87.895,1154.55,-1880.69,-5260.86,3162.72,-402.703,236.387,-2536.33
26005.pdb,25.0,6.3,16.61835892960429,0,12244,3781,5182,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,347.14,78.0125,1182.66,-1864.68,-5300.1,3195.06,-409.121,244.26,-2526.77
26006.pdb,25.0,6.3,17.381376273334023,0,12245,3781,6484,1574,476,0,4,7,87,176,160,428,77,162,149,394,76,149,389,62,368,364.987,83.8247,1229.62,-1927.79,-5194.73,3183.71,-400.182,245.718,-2414.84
26007.pdb,25.0,6.3,17.24935503453016,0,12301,3781,6484,1788,476,0,4,7,87,189,147,428,77,175,136,394,88,147,420,52,337,354.214,91.8666,1170.6,-1802.17,-5287.31,3077.04,-429.434,236.415,-2588.78
26008.pdb,25.0,6.2,16.568937880694865,0,12284,3781,6484,-188,538,0,4,7,87,176,134,454,77,162,123,420,76,125,413,42,326,432.084,156.203,1212.72,-1780.31,-5294.24,3091.39,-436.336,232.618,-2385.87
26009.pdb,25.0,6.3,16.809651739299298,0,12245,3781,4712,1220,475,0,4,7,87,176,160,428,77,162,149,394,76,150,388,61,370,391.794,86.2746,1285.19,-1803.95,-5283.94,3165.31,-406.339,242.299,-2323.36
26010.pdb,25.0,6.3,16.770535737276077,0,12301,3781,5485,1220,475,0,4,10,87,189,147,428,77,175,136,394,89,146,420,52,338,383.095,81.6497,1207.82,-1871.54,-5237.16,3132.61,-415.31,249.768,-2469.07
26011.pdb,25.0,6.3,16.668281288444994,0,12295,3781,6484,1541,477,0,4,7,87,176,161,427,77,162,149,394,76,148,390,63,366,362.301,83.3674,1168.54,-1872.06,-5257.49,3146.96,-399.987,248.506,-2519.87
26012.pdb,47.7,6.3,16.563312720656395,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,363.939,80.9382,1223.33,-1862.83,-5265.67,3125.2,-410.027,247.638,-2497.48
26013.pdb,65.4,3.0,16.563312720656395,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,365.561,80.7004,1220.95,-1875.23,-5246.47,3129.34,-407.619,248.306,-2484.45
26014.pdb,25.0,6.2,14.711041953265664,-1,12285,3781,6484,1538,507,0,4,7,74,176,136,410,77,173,136,407,89,148,432,52,347,370.861,83.6812,1228.26,-1784.53,-5274.92,3066.02,-412.373,249.612,-2473.38
26015.pdb,32.5,6.3,16.851548068821426,0,12286,3781,6200,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,366.59,81.4909,1210.85,-1776.48,-5324.98,3105.66,-410.418,247.049,-2500.23
26016.pdb,32.1,6.3,16.851548068821426,0,12286,3781,6200,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,436.582,151.105,1207.33,-1769.55,-5319.8,3078.78,-417.35,244.485,-2388.43
26017.pdb,25.0,6.2,16.851548068821426,0,12286,3781,6200,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,366.554,82.1195,1206.06,-1766.29,-5335.47,3105.78,-412.263,248.512,-2505.01
26018.pdb,25.0,6.2,16.82448964655399,0,12260,3781,7306,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,395.122,86.8365,1196.25,-1795.88,-5285.21,3076.04,-389.708,242.96,-2473.6
26019.pdb,25.0,6.2,15.896806943118571,0,12341,3781,6484,652,537,0,4,7,87,162,147,455,77,149,136,420,64,127,383,52,357,378.274,90.9858,1196.98,-1767.76,-5340.4,3148.78,-398.704,245.457,-2446.38
26020.pdb,46.1,6.3,16.536671563386914,0,12295,3781,7590,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,366.753,83.3646,1213.22,-1735.41,-5385.34,3157.2,-396.737,248.967,-2447.99
26021.pdb,25.0,6.2,16.536671563386914,0,12295,3781,7590,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,388.411,182.511,1193.0,-1723.26,-5404.2,3161.41,-395.005,247.745,-2349.38
26022.pdb,32.1,6.3,16.536671563386914,0,12295,3781,7590,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,370.141,84.2128,1250.8,-1732.66,-5374.64,3153.4,-397.852,246.841,-2399.76
26023.pdb,48.0,6.3,16.469258229434487,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,365.685,81.548,1211.57,-1810.31,-5259.2,3115.62,-414.157,248.917,-2460.33
26024.pdb,25.0,6.3,17.077288729846476,0,12274,3781,5820,1220,478,0,4,7,87,190,147,427,77,175,136,394,88,148,418,52,336,397.613,90.2192,1214.55,-1829.89,-5278.27,3075.02,-395.537,238.308,-2487.98
26025.pdb,25.0,6.3,16.509630281627178,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,360.748,84.3215,1153.28,-1836.22,-5241.55,3113.69,-415.923,248.115,-2533.53
26026.pdb,39.4,6.3,16.509630281627178,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,365.994,82.0099,1156.37,-1844.5,-5244.76,3137.56,-399.64,254.356,-2492.61
26027.pdb,30.4,5.6,16.509630281627178,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,349.88,82.7609,1163.91,-1822.97,-5237.38,3105.82,-410.451,248.111,-2520.31
26028.pdb,69.1,3.5,16.509630281627178,0,12294,3781,6819,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,357.025,83.8567,1188.37,-1809.28,-5255.12,3104.94,-396.454,247.956,-2478.7
26029.pdb,25.0,6.2,16.568937880694865,0,12294,3465,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,384.071,101.445,1189.35,-1817.12,-5272.47,3130.94,-416.08,251.459,-2448.41
26030.pdb,31.8,6.3,16.568937880694865,0,12294,3465,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,376.417,81.6772,1190.72,-1820.22,-5267.89,3127.96,-415.884,247.292,-2479.92
26031.pdb,57.7,3.0,16.568937880694865,0,12294,3465,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,359.767,96.1547,1177.01,-1836.84,-5235.96,3113.61,-424.243,243.297,-2507.21
26032.pdb,67.3,3.5,16.568937880694865,0,12294,3465,6484,1220,507,0,4,7,87,176,147,441,77,162,136,407,76,137,401,52,347,376.617,81.3755,1198.06,-1816.66,-5264.3,3126.31,-413.743,248.522,-2463.82
