# delta: tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
1.769999999999999574e+01,-2.278508500000029358e-01,0.000000000000000000e+00,1.000000000000000000e+00,-6.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.810000000000000142e+01,1.268564900000015427e-01,-1.000000000000000000e+00,3.300000000000000000e+01,-1.129000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000000e+01,1.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.300000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+01
1.819999999999999574e+01,-2.699624700000029520e-01,1.000000000000000000e+00,8.100000000000000000e+01,-1.272000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,-1.600000000000000000e+01,-3.400000000000000000e+01,1.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,6.700000000000000000e+01
1.860000000000000142e+01,-1.137977400000025341e-01,0.000000000000000000e+00,1.480000000000000000e+02,-7.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.989999999999999858e+01,-1.994524339999998119e+00,-1.000000000000000000e+00,1.900000000000000000e+01,-1.096000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000000e+01,-1.375415400000008503e-01,-1.000000000000000000e+00,1.360000000000000000e+02,-6.810000000000000000e+02,0.000000000000000000e+00,3.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,3.200000000000000000e+01,-4.000000000000000000e+00,6.900000000000000000e+01,0.000000000000000000e+00,-3.200000000000000000e+01,0.000000000000000000e+00,-1.400000000000000000e+01,-6.900000000000000000e+01
2.060000000000000142e+01,-3.914939799999999082e-01,1.000000000000000000e+00,8.700000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,-1.600000000000000000e+01,-1.500000000000000000e+01,-6.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.060000000000000142e+01,-5.596619999998608819e-03,0.000000000000000000e+00,3.000000000000000000e+01,-1.216000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,-2.700000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,-1.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+01
2.069999999999999574e+01,-5.783163999999629823e-02,0.000000000000000000e+00,1.110000000000000000e+02,-8.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.079999999999999716e+01,4.290733999999929438e-02,0.000000000000000000e+00,-2.600000000000000000e+01,-1.875000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,-2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,-1.700000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,-3.300000000000000000e+01,1.500000000000000000e+01,5.200000000000000000e+01
2.079999999999999716e+01,-5.942063999999902535e-02,0.000000000000000000e+00,2.100000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-2.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,-3.300000000000000000e+01,1.800000000000000000e+01,-6.800000000000000000e+01,1.500000000000000000e+01,6.800000000000000000e+01
2.089999999999999858e+01,1.361841800000007652e-01,-1.000000000000000000e+00,6.300000000000000000e+01,-1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000000e+01,1.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.300000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+01
2.089999999999999858e+01,-2.098409800000027303e-01,0.000000000000000000e+00,4.700000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-5.350000000000000000e+02,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,-1.700000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.089999999999999858e+01,-2.294610200000022360e-01,0.000000000000000000e+00,1.070000000000000000e+02,-1.897000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,-2.400000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,-1.800000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+01
2.089999999999999858e+01,-1.105823000000000889e+00,0.000000000000000000e+00,9.700000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-5.680000000000000000e+02,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,-1.700000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-3.500000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.100000000000000000e+01,-9.834021899999996208e-01,-1.000000000000000000e+00,-2.000000000000000000e+00,-9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.139999999999999858e+01,-5.026549299999985010e-01,1.000000000000000000e+00,4.400000000000000000e+01,4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,-1.600000000000000000e+01,-3.400000000000000000e+01,-1.500000000000000000e+01,-5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.179999999999999716e+01,2.348800299999993513e-01,-1.000000000000000000e+00,8.000000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,1.500000000000000000e+01,6.800000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,-5.719349700000009307e-01,0.000000000000000000e+00,1.450000000000000000e+02,-4.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.300000000000000000e+01,-1.500000000000000000e+01,-6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,7.835253999999736152e-02,0.000000000000000000e+00,7.000000000000000000e+00,-1.198000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,-2.700000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,-1.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+01
2.210000000000000142e+01,3.867958000000015772e-02,0.000000000000000000e+00,9.000000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.239999999999999858e+01,-2.108196339999999225e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-3.400000000000000000e+01,-1.500000000000000000e+01,-4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.329999999999999716e+01,-3.017205449999998734e+00,-1.000000000000000000e+00,1.900000000000000000e+01,-1.096000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.360000000000000142e+01,-4.141491600000009043e-01,0.000000000000000000e+00,1.110000000000000000e+02,-7.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.360000000000000142e+01,-8.229661900000024843e-01,0.000000000000000000e+00,2.300000000000000000e+01,-6.810000000000000000e+02,-1.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.360000000000000142e+01,1.386815700000028073e-01,-1.000000000000000000e+00,6.700000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,6.800000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.379999999999999716e+01,-1.081670289999998147e+00,0.000000000000000000e+00,2.300000000000000000e+01,-7.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,-2.478198900000023741e-01,0.000000000000000000e+00,1.130000000000000000e+02,-6.810000000000000000e+02,0.000000000000000000e+00,-1.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,-2.790665189999998574e+00,-1.000000000000000000e+00,7.300000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,1.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,6.131799300000011499e-01,-1.000000000000000000e+00,8.000000000000000000e+01,-5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,6.900000000000000000e+01,-3.300000000000000000e+01,-1.300000000000000000e+01,-6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,2.571344600000031733e-01,0.000000000000000000e+00,9.000000000000000000e+01,-6.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,-1.255581819999996185e+00,0.000000000000000000e+00,1.090000000000000000e+02,-4.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,6.900000000000000000e+01,0.000000000000000000e+00,-1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000000000e+01,-1.400000000000000000e+01,-6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999999858e+01,-3.914939799999999082e-01,1.000000000000000000e+00,8.700000000000000000e+01,-6.810000000000000000e+02,0.000000000000000000e+00,-1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,-1.600000000000000000e+01,-1.500000000000000000e+01,-6.700000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.410000000000000142e+01,-6.557632199999972045e-01,1.000000000000000000e+00,1.400000000000000000e+01,-4.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,-1.600000000000000000e+01,-3.300000000000000000e+01,-1.500000000000000000e+01,-5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01
2.419999999999999574e+01,-2.478198900000023741e-01,0.000000000000000000e+00,1.130000000000000000e+02,-6.810000000000000000e+02,0.000000000000000000e+00,-1.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.429999999999999716e+01,-2.478198900000023741e-01,0.000000000000000000e+00,1.130000000000000000e+02,-6.810000000000000000e+02,0.000000000000000000e+00,-1.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
