14332_Tm=66.9	14332_Tm=66.9
14334_Tm=65.3	14334_Tm=65.3
14335_Tm=60.9	14335_Tm=60.9
14335_Tm=60.9	24579_Tm=65.0
14336_Tm=41.4	14336_Tm=41.4
14336_Tm=41.4	14418_Tm=40.2
14337_Tm=40.3	14337_Tm=40.3
14338_Tm=70.5	14338_Tm=70.5
14339_Tm=46.1	14339_Tm=46.1
14340_Tm=45.2	14340_Tm=45.2
14340_Tm=45.2	2138_Tm=51.8
14341_Tm=50.9	14341_Tm=50.9
14342_Tm=60.8	14342_Tm=60.8
14343_Tm=53.4	14343_Tm=53.4
14344_Tm=40.2	14344_Tm=40.2
14345_Tm=45.1	14345_Tm=45.1
14346_Tm=66.1	14346_Tm=66.1
14346_Tm=66.1	470_Tm=62.4
14346_Tm=66.1	14347_Tm=57.4
14346_Tm=66.1	14348_Tm=30.0
14346_Tm=66.1	14349_Tm=30.0
14346_Tm=66.1	14350_Tm=30.0
14352_Tm=36.7	14352_Tm=36.7
14354_Tm=57.0	14354_Tm=57.0
14355_Tm=46.7	14355_Tm=46.7
14356_Tm=45.1	14356_Tm=45.1
14357_Tm=43.7	14357_Tm=43.7
14358_Tm=59.0	14358_Tm=59.0
14359_Tm=20.0	14359_Tm=20.0
14360_Tm=39.6	14360_Tm=39.6
14361_Tm=54.1	14361_Tm=54.1
14362_Tm=56.1	14362_Tm=56.1
14363_Tm=64.5	14363_Tm=64.5
14364_Tm=52.4	14364_Tm=52.4
14365_Tm=50.7	14365_Tm=50.7
14366_Tm=47.5	14366_Tm=47.5
14366_Tm=47.5	15188_Tm=55.9
14367_Tm=41.6	14367_Tm=41.6
14368_Tm=54.4	14368_Tm=54.4
14369_Tm=56.3	14369_Tm=56.3
14370_Tm=44.9	14370_Tm=44.9
14371_Tm=51.2	14371_Tm=51.2
14371_Tm=51.2	14372_Tm=67.4
14373_Tm=40.9	14373_Tm=40.9
14375_Tm=51.2	14375_Tm=51.2
14376_Tm=47.7	14376_Tm=47.7
14377_Tm=44.9	14377_Tm=44.9
14377_Tm=44.9	14378_Tm=66.6
14379_Tm=53.4	14379_Tm=53.4
14380_Tm=45.2	14380_Tm=45.2
14381_Tm=88.1	14381_Tm=88.1
14382_Tm=46.2	14382_Tm=46.2
14383_Tm=38.8	14383_Tm=38.8
14384_Tm=36.9	14384_Tm=36.9
14385_Tm=51.2	14385_Tm=51.2
14385_Tm=51.2	17475_Tm=64.3
14386_Tm=41.3	14386_Tm=41.3
14387_Tm=70.9	14387_Tm=70.9
14388_Tm=83.3	14388_Tm=83.3
14390_Tm=54.8	14390_Tm=54.8
14391_Tm=76.9	14391_Tm=76.9
14391_Tm=76.9	4178_Tm=43.4
14392_Tm=87.6	14392_Tm=87.6
14392_Tm=87.6	4146_Tm=73.5
14392_Tm=87.6	3778_Tm=44.7
14393_Tm=37.2	14393_Tm=37.2
14394_Tm=31.5	14394_Tm=31.5
14395_Tm=37.3	14395_Tm=37.3
14396_Tm=54.9	14396_Tm=54.9
14396_Tm=54.9	9758_Tm=52.3
14398_Tm=50.9	14398_Tm=50.9
14399_Tm=53.0	14399_Tm=53.0
14700_Tm=56.2	14700_Tm=56.2
14701_Tm=48.8	14701_Tm=48.8
14702_Tm=42.4	14702_Tm=42.4
14704_Tm=43.1	14704_Tm=43.1
14704_Tm=43.1	1954_Tm=47.4
14705_Tm=43.8	14705_Tm=43.8
14706_Tm=32.3	14706_Tm=32.3
14707_Tm=46.3	14707_Tm=46.3
14707_Tm=46.3	22076_Tm=70.0
14708_Tm=40.6	14708_Tm=40.6
14709_Tm=44.9	14709_Tm=44.9
14710_Tm=41.4	14710_Tm=41.4
14710_Tm=41.4	15257_Tm=67.2
14711_Tm=48.7	14711_Tm=48.7
14712_Tm=56.9	14712_Tm=56.9
14712_Tm=56.9	14906_Tm=43.6
14715_Tm=72.2	14715_Tm=72.2
14716_Tm=77.0	14716_Tm=77.0
14717_Tm=64.3	14717_Tm=64.3
14718_Tm=40.0	14718_Tm=40.0
14718_Tm=40.0	24124_Tm=46.4
14719_Tm=56.4	14719_Tm=56.4
14720_Tm=38.6	14720_Tm=38.6
14721_Tm=46.5	14721_Tm=46.5
14722_Tm=46.2	14722_Tm=46.2
14723_Tm=36.5	14723_Tm=36.5
14724_Tm=33.5	14724_Tm=33.5
14725_Tm=74.8	14725_Tm=74.8
14726_Tm=44.1	14726_Tm=44.1
14727_Tm=40.7	14727_Tm=40.7
14728_Tm=53.0	14728_Tm=53.0
14729_Tm=44.5	14729_Tm=44.5
14729_Tm=44.5	14442_Tm=50.8
14731_Tm=43.7	14731_Tm=43.7
14732_Tm=48.8	14732_Tm=48.8
14732_Tm=48.8	14775_Tm=44.6
14733_Tm=49.2	14733_Tm=49.2
14735_Tm=53.2	14735_Tm=53.2
14735_Tm=53.2	6838_Tm=51.0
14736_Tm=43.6	14736_Tm=43.6
14737_Tm=43.0	14737_Tm=43.0
14738_Tm=70.4	14738_Tm=70.4
14738_Tm=70.4	24990_Tm=46.8
14738_Tm=70.4	26298_Tm=49.7
14739_Tm=39.9	14739_Tm=39.9
14741_Tm=51.3	14741_Tm=51.3
14742_Tm=38.5	14742_Tm=38.5
14742_Tm=38.5	22812_Tm=45.6
14743_Tm=53.1	14743_Tm=53.1
14744_Tm=43.2	14744_Tm=43.2
14745_Tm=38.3	14745_Tm=38.3
14746_Tm=41.6	14746_Tm=41.6
14748_Tm=37.5	14748_Tm=37.5
14749_Tm=66.8	14749_Tm=66.8
14750_Tm=73.2	14750_Tm=73.2
14751_Tm=51.1	14751_Tm=51.1
14753_Tm=44.2	14753_Tm=44.2
14754_Tm=51.6	14754_Tm=51.6
14755_Tm=39.5	14755_Tm=39.5
14757_Tm=52.7	14757_Tm=52.7
14759_Tm=71.0	14759_Tm=71.0
14760_Tm=85.2	14760_Tm=85.2
14761_Tm=72.5	14761_Tm=72.5
14762_Tm=47.5	14762_Tm=47.5
14763_Tm=48.9	14763_Tm=48.9
14764_Tm=36.2	14764_Tm=36.2
14765_Tm=41.1	14765_Tm=41.1
14767_Tm=79.6	14767_Tm=79.6
14768_Tm=37.2	14768_Tm=37.2
14769_Tm=45.0	14769_Tm=45.0
14772_Tm=75.7	14772_Tm=75.7
14774_Tm=44.2	14774_Tm=44.2
14776_Tm=78.9	14776_Tm=78.9
14777_Tm=82.2	14777_Tm=82.2
14779_Tm=50.2	14779_Tm=50.2
14780_Tm=83.4	14780_Tm=83.4
14781_Tm=48.5	14781_Tm=48.5
14782_Tm=96.0	14782_Tm=96.0
14784_Tm=53.7	14784_Tm=53.7
14785_Tm=50.6	14785_Tm=50.6
14788_Tm=68.3	14788_Tm=68.3
14789_Tm=58.7	14789_Tm=58.7
14790_Tm=49.3	14790_Tm=49.3
14791_Tm=74.2	14791_Tm=74.2
14791_Tm=74.2	27968_Tm=41.9
14792_Tm=50.7	14792_Tm=50.7
14793_Tm=44.9	14793_Tm=44.9
14794_Tm=48.3	14794_Tm=48.3
14795_Tm=47.4	14795_Tm=47.4
14795_Tm=47.4	7841_Tm=49.5
14796_Tm=91.7	14796_Tm=91.7
14797_Tm=43.2	14797_Tm=43.2
14799_Tm=43.5	14799_Tm=43.5
15200_Tm=89.3	15200_Tm=89.3
15201_Tm=43.9	15201_Tm=43.9
15202_Tm=49.5	15202_Tm=49.5
15203_Tm=71.0	15203_Tm=71.0
15204_Tm=80.8	15204_Tm=80.8
15207_Tm=68.3	15207_Tm=68.3
15208_Tm=51.7	15208_Tm=51.7
15209_Tm=46.5	15209_Tm=46.5
15210_Tm=77.6	15210_Tm=77.6
15211_Tm=43.9	15211_Tm=43.9
15211_Tm=43.9	1314_Tm=70.4
15212_Tm=49.5	15212_Tm=49.5
15212_Tm=49.5	7839_Tm=42.2
15213_Tm=51.6	15213_Tm=51.6
15214_Tm=42.1	15214_Tm=42.1
15216_Tm=51.4	15216_Tm=51.4
15217_Tm=53.6	15217_Tm=53.6
15218_Tm=50.8	15218_Tm=50.8
15220_Tm=49.0	15220_Tm=49.0
15222_Tm=45.6	15222_Tm=45.6
15222_Tm=45.6	13902_Tm=59.2
15222_Tm=45.6	13865_Tm=53.3
15222_Tm=45.6	13903_Tm=47.4
15222_Tm=45.6	5017_Tm=45.9
15222_Tm=45.6	15223_Tm=57.4
15225_Tm=72.1	15225_Tm=72.1
15225_Tm=72.1	15226_Tm=46.8
15227_Tm=43.4	15227_Tm=43.4
15228_Tm=39.5	15228_Tm=39.5
15229_Tm=46.7	15229_Tm=46.7
15242_Tm=35.4	15242_Tm=35.4
15243_Tm=56.7	15243_Tm=56.7
15244_Tm=73.7	15244_Tm=73.7
15245_Tm=74.9	15245_Tm=74.9
15246_Tm=77.2	15246_Tm=77.2
15246_Tm=77.2	15247_Tm=48.0
15248_Tm=64.9	15248_Tm=64.9
15249_Tm=66.0	15249_Tm=66.0
15250_Tm=53.3	15250_Tm=53.3
15254_Tm=44.8	15254_Tm=44.8
15254_Tm=44.8	15255_Tm=41.8
15256_Tm=65.5	15256_Tm=65.5
15256_Tm=65.5	8446_Tm=77.2
15258_Tm=49.4	15258_Tm=49.4
15260_Tm=44.9	15260_Tm=44.9
15261_Tm=36.3	15261_Tm=36.3
15261_Tm=36.3	4988_Tm=42.4
15261_Tm=36.3	4989_Tm=43.6
15261_Tm=36.3	13860_Tm=48.9
15261_Tm=36.3	14496_Tm=48.8
15262_Tm=70.4	15262_Tm=70.4
15263_Tm=47.7	15263_Tm=47.7
15264_Tm=48.3	15264_Tm=48.3
15265_Tm=45.3	15265_Tm=45.3
15266_Tm=44.2	15266_Tm=44.2
15267_Tm=57.8	15267_Tm=57.8
15268_Tm=49.3	15268_Tm=49.3
15271_Tm=56.1	15271_Tm=56.1
15272_Tm=47.5	15272_Tm=47.5
15273_Tm=47.6	15273_Tm=47.6
15273_Tm=47.6	5610_Tm=39.1
15275_Tm=40.7	15275_Tm=40.7
15277_Tm=42.9	15277_Tm=42.9
15278_Tm=46.5	15278_Tm=46.5
15278_Tm=46.5	5383_Tm=43.7
15278_Tm=46.5	5382_Tm=44.1
15278_Tm=46.5	30443_Tm=36.8
15279_Tm=50.9	15279_Tm=50.9
15280_Tm=38.6	15280_Tm=38.6
15281_Tm=35.1	15281_Tm=35.1
15283_Tm=52.0	15283_Tm=52.0
15284_Tm=50.3	15284_Tm=50.3
15285_Tm=53.4	15285_Tm=53.4
15286_Tm=47.5	15286_Tm=47.5
15286_Tm=47.5	15287_Tm=68.9
15288_Tm=35.4	15288_Tm=35.4
15290_Tm=40.9	15290_Tm=40.9
15291_Tm=92.1	15291_Tm=92.1
15293_Tm=48.4	15293_Tm=48.4
15294_Tm=95.6	15294_Tm=95.6
15295_Tm=46.0	15295_Tm=46.0
15297_Tm=48.1	15297_Tm=48.1
15297_Tm=48.1	27080_Tm=48.8
15298_Tm=52.8	15298_Tm=52.8
15298_Tm=52.8	24617_Tm=87.4
15299_Tm=43.7	15299_Tm=43.7
17323_Tm=39.7	17323_Tm=39.7
17324_Tm=88.9	17324_Tm=88.9
17325_Tm=84.9	17325_Tm=84.9
17326_Tm=50.4	17326_Tm=50.4
17326_Tm=50.4	30157_Tm=39.9
17326_Tm=50.4	21399_Tm=45.3
17327_Tm=45.4	17327_Tm=45.4
17328_Tm=52.0	17328_Tm=52.0
17328_Tm=52.0	2286_Tm=46.5
17328_Tm=52.0	25113_Tm=5.0
17328_Tm=52.0	25114_Tm=5.0
17328_Tm=52.0	25115_Tm=5.0
17328_Tm=52.0	25116_Tm=5.0
17328_Tm=52.0	25117_Tm=5.0
17328_Tm=52.0	25118_Tm=5.0
17328_Tm=52.0	25119_Tm=5.0
17328_Tm=52.0	25120_Tm=5.0
17328_Tm=52.0	25121_Tm=5.0
17328_Tm=52.0	25122_Tm=5.0
17328_Tm=52.0	25123_Tm=5.0
17328_Tm=52.0	25124_Tm=5.0
17328_Tm=52.0	25125_Tm=5.0
17328_Tm=52.0	25126_Tm=5.0
17328_Tm=52.0	25127_Tm=5.0
17328_Tm=52.0	25128_Tm=5.0
17328_Tm=52.0	25129_Tm=5.0
17328_Tm=52.0	25130_Tm=5.0
17328_Tm=52.0	25131_Tm=5.0
17328_Tm=52.0	25132_Tm=5.0
17328_Tm=52.0	25133_Tm=5.0
17328_Tm=52.0	25134_Tm=5.0
17328_Tm=52.0	25135_Tm=5.0
17328_Tm=52.0	25136_Tm=5.0
17328_Tm=52.0	25137_Tm=5.0
17328_Tm=52.0	25138_Tm=5.0
17328_Tm=52.0	25139_Tm=5.0
17328_Tm=52.0	25141_Tm=5.0
17328_Tm=52.0	25140_Tm=54.7
17328_Tm=52.0	29112_Tm=46.0
17330_Tm=52.0	17330_Tm=52.0
17331_Tm=44.2	17331_Tm=44.2
17332_Tm=51.9	17332_Tm=51.9
17332_Tm=51.9	16275_Tm=38.3
17333_Tm=48.7	17333_Tm=48.7
17334_Tm=41.9	17334_Tm=41.9
17337_Tm=86.2	17337_Tm=86.2
17338_Tm=96.5	17338_Tm=96.5
17340_Tm=44.2	17340_Tm=44.2
17341_Tm=48.5	17341_Tm=48.5
17342_Tm=37.8	17342_Tm=37.8
17344_Tm=94.3	17344_Tm=94.3
17345_Tm=50.6	17345_Tm=50.6
17346_Tm=43.5	17346_Tm=43.5
17347_Tm=52.7	17347_Tm=52.7
17347_Tm=52.7	22064_Tm=39.1
17348_Tm=37.5	17348_Tm=37.5
17349_Tm=53.2	17349_Tm=53.2
17350_Tm=84.8	17350_Tm=84.8
17351_Tm=80.0	17351_Tm=80.0
17353_Tm=41.1	17353_Tm=41.1
17354_Tm=64.6	17354_Tm=64.6
17355_Tm=50.1	17355_Tm=50.1
17356_Tm=51.5	17356_Tm=51.5
17357_Tm=42.4	17357_Tm=42.4
17357_Tm=42.4	5011_Tm=79.5
17358_Tm=50.0	17358_Tm=50.0
17359_Tm=53.0	17359_Tm=53.0
17359_Tm=53.0	13204_Tm=46.8
17360_Tm=53.3	17360_Tm=53.3
17362_Tm=46.6	17362_Tm=46.6
17362_Tm=46.6	17361_Tm=49.4
17362_Tm=46.6	28514_Tm=39.4
17363_Tm=49.6	17363_Tm=49.6
17364_Tm=47.0	17364_Tm=47.0
17365_Tm=39.1	17365_Tm=39.1
17366_Tm=49.7	17366_Tm=49.7
17367_Tm=50.2	17367_Tm=50.2
17368_Tm=47.1	17368_Tm=47.1
17369_Tm=45.5	17369_Tm=45.5
17370_Tm=45.6	17370_Tm=45.6
17371_Tm=54.7	17371_Tm=54.7
17374_Tm=48.9	17374_Tm=48.9
17375_Tm=44.8	17375_Tm=44.8
17376_Tm=47.6	17376_Tm=47.6
17377_Tm=71.9	17377_Tm=71.9
17378_Tm=49.0	17378_Tm=49.0
17381_Tm=47.7	17381_Tm=47.7
17383_Tm=42.0	17383_Tm=42.0
17385_Tm=51.6	17385_Tm=51.6
17386_Tm=53.9	17386_Tm=53.9
17387_Tm=50.2	17387_Tm=50.2
17388_Tm=45.4	17388_Tm=45.4
17389_Tm=61.9	17389_Tm=61.9
17389_Tm=61.9	17390_Tm=48.4
17389_Tm=61.9	17391_Tm=49.1
17392_Tm=49.6	17392_Tm=49.6
17394_Tm=49.4	17394_Tm=49.4
17394_Tm=49.4	8552_Tm=50.0
17394_Tm=49.4	11668_Tm=53.6
17394_Tm=49.4	13634_Tm=44.9
17396_Tm=58.7	17396_Tm=58.7
17396_Tm=58.7	9225_Tm=53.2
17397_Tm=57.6	17397_Tm=57.6
17398_Tm=41.0	17398_Tm=41.0
17399_Tm=55.3	17399_Tm=55.3
17666_Tm=58.8	17666_Tm=58.8
17667_Tm=64.9	17667_Tm=64.9
17668_Tm=76.6	17668_Tm=76.6
17669_Tm=49.7	17669_Tm=49.7
17670_Tm=56.0	17670_Tm=56.0
17671_Tm=58.5	17671_Tm=58.5
17671_Tm=58.5	27476_Tm=42.1
17672_Tm=66.5	17672_Tm=66.5
17673_Tm=64.2	17673_Tm=64.2
17675_Tm=52.2	17675_Tm=52.2
17676_Tm=52.2	17676_Tm=52.2
17677_Tm=53.0	17677_Tm=53.0
17678_Tm=47.2	17678_Tm=47.2
17680_Tm=55.7	17680_Tm=55.7
17681_Tm=56.3	17681_Tm=56.3
17682_Tm=62.1	17682_Tm=62.1
17682_Tm=62.1	9681_Tm=38.6
17684_Tm=49.8	17684_Tm=49.8
17685_Tm=37.2	17685_Tm=37.2
17686_Tm=53.8	17686_Tm=53.8
17686_Tm=53.8	26304_Tm=45.2
17687_Tm=56.9	17687_Tm=56.9
17688_Tm=50.1	17688_Tm=50.1
17689_Tm=43.9	17689_Tm=43.9
17689_Tm=43.9	17674_Tm=51.0
17689_Tm=43.9	8405_Tm=47.8
17690_Tm=49.4	17690_Tm=49.4
17692_Tm=45.0	17692_Tm=45.0
17692_Tm=45.0	17691_Tm=48.0
17693_Tm=67.1	17693_Tm=67.1
17694_Tm=60.5	17694_Tm=60.5
17695_Tm=47.2	17695_Tm=47.2
17695_Tm=47.2	7628_Tm=60.3
17695_Tm=47.2	26730_Tm=55.5
17695_Tm=47.2	7629_Tm=53.2
17695_Tm=47.2	19450_Tm=53.1
17696_Tm=51.0	17696_Tm=51.0
17697_Tm=64.4	17697_Tm=64.4
