pdb,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
17803,25.0,7.0,5.8535434879898105,-6,20774,4563,2365,-1489,1510,4,3,34,149,540,281,972,185,596,311,1091,448,479,1695,119,860
17804,25.0,7.0,5.835756129527001,-6,20774,4563,2365,-1489,1510,4,3,34,149,540,281,972,185,596,311,1091,448,479,1695,119,860
17805,25.0,7.0,5.7434719600318935,-5,20811,4804,2365,-1489,1510,4,2,35,149,558,281,972,167,584,295,1036,478,495,1750,119,860
17806,25.0,7.0,5.8531912630726595,-6,20774,4879,2700,-1489,1510,4,3,34,149,540,281,972,185,596,311,1091,448,479,1695,119,860
17807,21.7,3.7,5.844552071986257,-6,20878,4198,2365,-1489,1510,4,3,34,149,540,281,972,185,596,311,1091,448,479,1695,119,860
17808,24.0,6.1,5.844552071986257,-6,20878,4198,2365,-1489,1510,4,3,34,149,540,281,972,185,596,311,1091,448,479,1695,119,860
17809,21.7,3.7,5.8533241851604565,-6,20831,3663,2365,-1489,1455,4,3,35,149,557,281,955,185,616,311,1071,478,494,1720,119,845
17810,24.0,6.1,5.8533241851604565,-6,20831,3663,2365,-1489,1455,4,3,35,149,557,281,955,185,616,311,1071,478,494,1720,119,845
17811,25.0,7.0,5.838752797932834,-6,20821,5098,2365,-1489,1563,4,3,31,149,522,281,990,185,576,311,1111,418,464,1672,119,875
17812,60.9,7.7,2.7726298523333437,-6,20710,3570,2365,-1376,1506,4,2,33,134,527,281,917,166,585,316,1043,476,525,1753,134,911
17813,56.2,7.4,3.4302783793595175,-7,20698,4330,2365,-1376,1510,4,3,33,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17814,56.0,7.4,3.4302783793595175,-7,20698,4330,2365,-1376,1510,4,3,33,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17815,44.6,7.4,3.4302783793595175,-7,20698,4330,2365,-1376,1510,4,3,33,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17816,51.7,7.4,3.8145892113831383,-7,20723,3387,728,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17817,56.2,7.4,3.8145892113831383,-7,20723,3387,728,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17818,56.0,7.4,3.8145892113831383,-7,20723,3387,728,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17819,56.2,7.4,3.960121006408011,-7,20697,3387,593,-1376,1402,4,3,34,134,527,298,883,185,617,352,1055,476,555,1691,151,931
17820,56.0,7.4,3.960121006408011,-7,20697,3387,593,-1376,1402,4,3,34,134,527,298,883,185,617,352,1055,476,555,1691,151,931
17821,51.0,7.4,3.960121006408011,-7,20697,3387,593,-1376,1402,4,3,34,134,527,298,883,185,617,352,1055,476,555,1691,151,931
17822,56.0,7.4,4.055033046641624,-7,20766,3387,635,-1376,1402,4,3,35,134,544,281,883,185,637,332,1055,506,542,1744,134,878
17823,55.1,7.4,4.055033046641624,-7,20766,3387,635,-1376,1402,4,3,35,134,544,281,883,185,637,332,1055,506,542,1744,134,878
17824,56.2,7.4,4.055033046641624,-7,20766,3387,635,-1376,1402,4,3,35,134,544,281,883,185,637,332,1055,506,542,1744,134,878
17825,56.2,7.4,2.835501757153546,-7,20704,3387,2365,-1465,1508,4,3,32,134,510,281,917,185,597,332,1095,446,508,1698,134,912
17826,56.0,7.4,2.835501757153546,-7,20704,3387,2365,-1465,1508,4,3,32,134,510,281,917,185,597,332,1095,446,508,1698,134,912
17827,54.3,7.4,2.835501757153546,-7,20704,3387,2365,-1465,1508,4,3,32,134,510,281,917,185,597,332,1095,446,508,1698,134,912
17828,45.5,7.4,3.1253717685129985,-7,20662,4265,2365,-1376,1455,4,3,32,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17829,56.0,7.4,3.1253717685129985,-7,20662,4265,2365,-1376,1455,4,3,32,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17830,56.2,7.4,3.1253717685129985,-7,20662,4265,2365,-1376,1455,4,3,32,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17831,55.1,7.4,3.486393995919501,-7,20699,2545,2365,-1376,1405,4,3,32,134,527,298,883,185,617,352,1055,476,556,1690,151,928
17832,56.0,7.4,3.486393995919501,-7,20699,2545,2365,-1376,1405,4,3,32,134,527,298,883,185,617,352,1055,476,556,1690,151,928
17833,56.2,7.4,3.486393995919501,-7,20699,2545,2365,-1376,1405,4,3,32,134,527,298,883,185,617,352,1055,476,556,1690,151,928
17834,52.1,7.4,3.04546008173493,-7,20698,4330,2365,-1376,1506,4,2,33,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17835,56.0,7.4,3.04546008173493,-7,20698,4330,2365,-1376,1506,4,2,33,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17836,56.2,7.4,3.04546008173493,-7,20698,4330,2365,-1376,1506,4,2,33,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17837,56.0,7.4,4.846789044776237,-8,20760,3263,2365,-1376,1403,4,4,34,134,527,281,884,205,648,348,1107,476,525,1690,134,879
17838,56.2,7.4,4.846789044776237,-8,20760,3263,2365,-1376,1403,4,4,34,134,527,281,884,205,648,348,1107,476,525,1690,134,879
17839,55.1,7.4,4.846789044776237,-8,20760,3263,2365,-1376,1403,4,4,34,134,527,281,884,205,648,348,1107,476,525,1690,134,879
17840,56.0,7.4,3.5901950306084505,-7,20772,2503,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17841,56.2,7.4,3.5901950306084505,-7,20772,2503,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17842,62.5,7.4,3.5901950306084505,-7,20772,2503,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17843,53.0,7.4,1.9657235139992597,-9,20757,3387,2365,-1633,1455,4,3,34,118,497,264,847,203,647,349,1128,476,525,1721,134,895
17844,56.2,7.4,1.9657235139992597,-9,20757,3387,2365,-1633,1455,4,3,34,118,497,264,847,203,647,349,1128,476,525,1721,134,895
17845,56.0,7.4,1.9657235139992597,-9,20757,3387,2365,-1633,1455,4,3,34,118,497,264,847,203,647,349,1128,476,525,1721,134,895
17846,56.2,7.4,1.9657235139992597,-9,20757,3387,2365,-1633,1455,4,3,34,118,497,264,847,203,647,349,1128,476,525,1721,134,895
17847,52.1,7.4,1.7961023515847092,-7,20704,3799,2365,-1376,1507,4,3,34,134,510,281,917,185,598,332,1094,445,508,1700,134,912
17848,56.2,7.4,1.7961023515847092,-7,20704,3799,2365,-1376,1507,4,3,34,134,510,281,917,185,598,332,1094,445,508,1700,134,912
17849,56.0,7.4,1.7961023515847092,-7,20704,3799,2365,-1376,1507,4,3,34,134,510,281,917,185,598,332,1094,445,508,1700,134,912
17850,56.2,7.4,2.9506995657470583,-7,20700,3182,2365,-1376,1402,4,3,34,151,558,297,936,185,617,332,1056,476,525,1690,134,879
17851,52.9,7.4,2.9506995657470583,-7,20700,3182,2365,-1376,1402,4,3,34,151,558,297,936,185,617,332,1056,476,525,1690,134,879
17852,56.0,7.4,2.9506995657470583,-7,20700,3182,2365,-1376,1402,4,3,34,151,558,297,936,185,617,332,1056,476,525,1690,134,879
17853,56.0,7.4,3.0369355655100705,-7,20736,3247,2365,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17854,56.2,7.4,3.0369355655100705,-7,20736,3247,2365,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17855,50.8,7.4,3.0369355655100705,-7,20736,3247,2365,-1376,1455,4,3,34,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17856,56.2,7.4,1.3627395862725136,-8,20737,3387,2365,-1058,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17857,66.9,7.4,1.3627395862725136,-8,20737,3387,2365,-1058,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17858,56.2,7.4,1.3627395862725136,-8,20737,3387,2365,-1058,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17859,56.0,7.4,1.3627395862725136,-8,20737,3387,2365,-1058,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17860,56.0,7.4,2.17246086064843,-8,20763,3387,2365,-1434,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17861,53.5,7.4,2.17246086064843,-8,20763,3387,2365,-1434,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17862,56.2,7.4,2.17246086064843,-8,20763,3387,2365,-1434,1455,4,3,34,118,513,264,847,185,635,332,1075,506,542,1774,134,895
17863,56.2,7.4,5.867181176581658,-6,20830,2918,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17864,58.1,7.4,5.867181176581658,-6,20830,2918,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17865,56.0,7.4,5.867181176581658,-6,20830,2918,2365,-1376,1403,4,3,35,150,558,297,936,185,617,332,1055,476,525,1690,134,879
17866,47.5,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17867,56.0,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17868,56.2,7.4,2.9460970077302804,-7,20846,3592,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17869,56.2,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17870,55.2,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17871,56.0,7.4,2.994964093306338,-7,20809,3452,2365,-1376,1506,4,2,35,119,495,264,864,185,617,332,1095,476,525,1753,134,912
17872,50.1,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878
17873,56.0,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878
17874,56.2,7.4,3.02339580837754,-7,20780,2189,2365,-1376,1403,4,3,35,134,542,281,885,185,637,332,1055,508,542,1741,134,878
17875,56.2,7.4,2.9676847017195573,-7,20736,3387,2365,-1471,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17876,43.7,7.4,2.9676847017195573,-7,20736,3387,2365,-1471,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17877,56.0,7.4,2.9676847017195573,-7,20736,3387,2365,-1471,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17878,57.0,8.0,2.8376543826248994,-6,20783,3312,2365,-1376,1455,4,2,35,134,544,281,900,167,604,315,1021,507,542,1775,134,895
17879,31.4,8.0,2.8376543826248994,-6,20783,3312,2365,-1376,1455,4,2,35,134,544,281,900,167,604,315,1021,507,542,1775,134,895
17880,51.7,7.4,3.277634871640478,-7,20844,3387,2365,-1139,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17881,56.2,7.4,3.277634871640478,-7,20844,3387,2365,-1139,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17882,56.0,7.4,3.277634871640478,-7,20844,3387,2365,-1139,1455,4,3,35,134,527,281,900,185,617,332,1075,476,525,1721,134,895
17883,74.2,7.7,2.85472242299584,-6,20783,3387,2365,-1559,1455,4,3,34,134,544,281,900,166,606,316,1020,506,541,1776,134,895
17884,56.2,7.4,3.18095960382489,-7,20809,3452,2365,-1376,1510,4,3,34,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17885,56.0,7.4,3.18095960382489,-7,20809,3452,2365,-1376,1510,4,3,34,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17886,56.5,7.4,3.18095960382489,-7,20809,3452,2365,-1376,1510,4,3,34,118,498,264,861,185,617,332,1095,476,525,1750,134,912
17887,56.8,7.7,2.625131518283162,-6,20783,3312,2365,-1376,1455,4,3,34,134,542,281,900,166,605,315,1023,507,542,1773,134,895
17888,69.5,7.7,1.291321056523591,-6,20786,3511,2365,-1376,1509,4,3,34,134,527,281,915,166,585,315,1040,476,525,1753,134,912
17889,67.7,7.7,3.045659598746573,-6,20779,3158,2365,-1376,1455,4,3,34,134,543,281,900,166,604,316,1021,508,541,1775,134,895
