pdb,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
17494,25.0,6.3,9.183261393848797,5,22567,4295,2901,180,1400,0,7,24,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17495,37.6,6.3,10.21965522253885,5,22430,3154,2901,180,1354,0,7,24,194,724,297,1047,90,494,207,697,617,534,1791,103,762
17496,25.0,6.3,9.996056075338265,5,22491,4210,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17497,42.0,6.3,9.996056075338265,5,22491,4210,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17498,52.4,6.3,9.32531382823362,5,22498,4563,2901,180,1445,0,7,25,194,704,277,1087,90,480,194,724,584,486,1813,89,744
17499,51.2,6.3,9.505501709226508,5,22472,2688,2901,180,1400,0,7,25,194,704,297,1067,90,480,208,710,584,519,1780,103,775
17500,25.0,6.3,8.36170037770643,5,22575,3882,2901,180,1445,0,7,25,194,704,277,1087,90,480,194,724,584,486,1813,89,744
17501,25.0,6.3,10.018534416202447,5,22537,5367,2901,180,1447,0,7,26,194,705,277,1086,90,480,194,724,584,486,1811,89,744
17502,25.0,6.3,10.227902295831584,5,22511,3492,2901,180,1400,0,7,26,194,705,296,1067,90,480,208,710,584,519,1778,103,777
17503,25.0,6.3,11.666168599370854,6,22670,4839,2901,180,1400,0,7,26,213,738,291,1114,90,480,194,710,584,486,1778,89,730
17504,25.0,4.4,11.666168599370854,6,22670,4839,2901,180,1400,0,7,26,213,738,291,1114,90,480,194,710,584,486,1778,89,730
17505,53.0,4.4,11.666168599370854,6,22670,4839,2901,180,1400,0,7,26,213,738,291,1114,90,480,194,710,584,486,1778,89,730
17506,25.0,6.3,10.400858370307827,5,22544,4169,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17507,25.0,6.3,10.40887327933683,5,22456,5029,2901,180,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17508,25.0,6.3,7.417976725343607,5,22567,4295,2901,180,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17509,43.0,6.3,10.718740940336128,5,22430,3154,2901,180,1351,0,7,25,194,724,295,1049,90,494,208,696,617,534,1791,103,765
17510,25.0,6.3,10.718740940336128,5,22430,3154,2901,180,1351,0,7,25,194,724,295,1049,90,494,208,696,617,534,1791,103,765
17511,25.0,6.3,10.974718573335547,5,22463,3831,2901,180,1351,0,7,26,194,742,277,1049,90,508,194,696,651,514,1840,89,716
17512,25.0,6.3,10.628404913190744,5,22492,4151,2901,-102,1447,0,7,25,176,689,263,1038,90,494,194,724,617,500,1860,89,744
17513,25.0,6.3,11.350541510824105,4,22525,4151,2901,546,1400,0,7,26,176,689,263,1020,104,529,208,757,617,500,1825,89,730
17514,25.0,6.3,8.768039099220179,4,22488,4151,2901,33,1451,0,6,25,176,688,264,1034,90,494,194,724,617,500,1861,89,743
17515,25.0,6.3,9.96860503392293,5,22524,4151,2901,-285,1455,0,7,26,194,704,277,1087,90,481,194,723,582,487,1805,89,743
17516,25.0,6.3,9.557594943586729,5,22567,4151,2889,180,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17517,25.0,6.3,10.24962027559056,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17518,25.0,6.3,10.000938180927177,5,22537,4151,2901,-355,1455,0,7,24,194,705,277,1086,90,480,194,724,581,485,1806,89,745
17519,25.0,6.3,10.221090868953606,4,22570,4151,2901,293,1400,0,7,24,194,705,277,1067,104,516,209,765,581,485,1770,89,730
17520,25.0,4.4,10.075401590112586,5,22511,4151,2901,-34,1400,0,7,24,194,705,296,1067,90,480,208,710,581,521,1770,104,785
17521,25.0,6.3,10.075401590112586,5,22511,4151,2901,-34,1400,0,7,24,194,705,296,1067,90,480,208,710,581,521,1770,104,785
17522,47.6,4.4,10.075401590112586,5,22511,4151,2901,-34,1400,0,7,24,194,705,296,1067,90,480,208,710,581,521,1770,104,785
17523,25.0,6.3,9.214397259596728,4,22462,2859,2901,180,1400,0,6,26,175,688,281,1011,90,494,207,710,617,536,1825,104,786
17524,25.0,6.3,9.682563307527442,5,22560,5349,2901,180,1457,0,7,26,194,704,277,1087,90,481,194,723,581,485,1804,89,745
17525,25.0,6.3,10.219047702793025,4,22623,5166,2901,180,1400,0,7,26,194,704,277,1067,103,517,209,767,581,485,1768,89,730
17526,25.0,6.3,9.297789924386878,6,22504,4334,2901,180,1457,0,7,25,194,724,277,1087,77,458,179,666,617,500,1861,89,745
17527,25.0,6.3,9.01093896413221,5,22498,4563,2901,180,1455,0,7,26,194,703,277,1088,90,481,194,723,580,485,1807,89,745
17528,25.0,6.3,9.276192984823128,5,22472,2688,2901,180,1400,0,7,26,194,703,298,1067,90,481,207,710,580,522,1770,104,785
17529,25.0,6.3,9.914805807415386,5,22593,4151,2901,-141,1454,0,7,26,194,724,256,1088,90,494,180,724,617,462,1863,75,690
17530,25.0,6.3,10.140742474142455,4,22626,4151,2901,507,1400,0,7,26,194,724,256,1067,104,532,194,764,617,462,1825,75,676
17531,25.0,6.3,10.763302611354728,5,22517,4151,2901,213,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17532,25.0,6.3,9.586603417638678,5,22560,5349,2901,180,1447,0,7,26,194,705,277,1086,90,480,194,724,582,487,1813,89,743
17533,25.0,6.3,10.05309816086664,4,22557,4151,2901,363,1400,0,7,25,194,705,277,1067,104,515,207,763,582,487,1772,89,730
17534,25.0,6.3,10.554093312863253,5,22517,5148,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17535,25.0,6.3,10.541767741683863,5,22547,3932,2901,180,1346,0,7,28,194,744,277,1047,90,507,194,697,655,514,1841,89,716
17536,40.8,6.3,9.97960435943677,5,22593,4151,3036,180,1449,0,7,26,194,724,257,1087,90,494,181,723,617,465,1860,77,693
17537,45.5,6.3,9.959551459196945,5,22593,4151,3036,180,1452,0,7,26,194,724,257,1087,90,494,181,723,617,463,1862,77,690
17538,25.0,6.3,9.787474192623037,6,22534,4151,3167,180,1450,0,6,25,194,724,277,1087,77,457,182,673,617,500,1862,89,742
17539,25.0,6.3,11.491316213849922,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17540,48.0,6.3,11.771820969823738,5,22464,4151,1464,180,1353,0,7,26,194,724,297,1047,90,494,207,697,617,534,1791,102,764
17541,25.0,6.3,9.888820017818352,5,22524,4151,2901,-285,1444,0,7,26,194,705,277,1086,90,481,194,723,584,487,1814,89,743
17542,25.0,6.3,10.072072044853112,4,22557,4151,2901,363,1400,0,7,26,194,705,277,1067,103,514,207,754,584,487,1781,89,730
17543,25.0,6.3,9.730836022738357,5,22513,4151,2901,185,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17544,45.9,4.4,8.204238525871178,4,22513,4151,2901,290,1446,0,6,25,175,691,265,1040,90,494,194,724,617,500,1858,89,742
17545,25.0,4.4,8.204238525871178,4,22513,4151,2901,290,1446,0,6,25,175,691,265,1040,90,494,194,724,617,500,1858,89,742
17546,25.0,5.3,8.204238525871178,4,22513,4151,2901,290,1446,0,6,25,175,691,265,1040,90,494,194,724,617,500,1858,89,742
17547,25.0,5.5,8.204238525871178,4,22513,4151,2901,290,1446,0,6,25,175,691,265,1040,90,494,194,724,617,500,1858,89,742
17548,47.5,6.3,8.457523854020973,4,22408,4151,2516,180,1400,0,7,25,175,690,282,1020,90,494,207,710,617,534,1825,103,777
17549,25.0,6.3,9.81106939041986,6,22504,4151,2936,180,1447,0,7,25,194,724,277,1086,78,459,180,675,617,500,1860,89,744
17550,25.0,6.3,9.991225562337776,5,22490,4151,2901,258,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17551,25.0,6.3,9.705358438733954,5,22524,4151,2901,-285,1446,0,7,24,194,704,277,1087,90,481,194,723,584,486,1812,89,744
17552,25.0,6.3,9.800544012058516,5,22567,4151,2901,201,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17553,25.0,6.3,9.551511029247184,5,22513,4151,2901,185,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17554,25.0,5.3,9.163527617696662,4,22503,4151,2901,127,1400,0,6,29,175,710,264,1019,90,508,194,710,650,513,1873,89,730
17555,25.0,5.5,9.163527617696662,4,22503,4151,2901,127,1400,0,6,29,175,710,264,1019,90,508,194,710,650,513,1873,89,730
17556,48.3,4.4,9.163527617696662,4,22503,4151,2901,127,1400,0,6,29,175,710,264,1019,90,508,194,710,650,513,1873,89,730
17557,25.0,4.4,9.163527617696662,4,22503,4151,2901,127,1400,0,6,29,175,710,264,1019,90,508,194,710,650,513,1873,89,730
17558,25.0,6.3,9.810222603920836,5,22524,4151,2901,-285,1446,0,7,24,194,705,277,1086,90,481,194,723,584,487,1812,89,743
17559,42.7,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17560,28.8,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17561,25.0,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17562,32.5,6.3,9.991225562337776,5,22464,4151,1464,180,1356,0,7,26,194,724,296,1048,90,494,207,697,617,535,1790,103,760
17563,44.5,6.3,9.991225562337776,5,22465,4151,2235,180,1356,0,7,26,194,724,296,1048,90,494,208,696,617,534,1791,102,761
17564,25.0,6.3,9.982720419932146,5,22560,4151,2747,180,1445,0,7,24,194,704,277,1087,90,481,194,723,584,487,1813,89,743
17565,46.7,4.4,9.982720419932146,5,22560,4151,2747,180,1445,0,7,24,194,704,277,1087,90,481,194,723,584,487,1813,89,743
17566,25.0,4.4,9.737370010856528,5,22560,4151,2901,-402,1445,0,7,25,194,704,277,1087,90,481,194,723,584,486,1813,89,744
17567,25.0,5.9,9.737370010856528,5,22560,4151,2901,-402,1445,0,7,25,194,704,277,1087,90,481,194,723,584,486,1813,89,744
17568,44.5,4.4,9.737370010856528,5,22560,4151,2901,-402,1445,0,7,25,194,704,277,1087,90,481,194,723,584,486,1813,89,744
17569,25.0,6.3,9.737370010856528,5,22560,4151,2901,-402,1445,0,7,25,194,704,277,1087,90,481,194,723,584,486,1813,89,744
17570,25.0,7.3,8.8181515004672,5,22530,4151,2901,106,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17571,25.0,7.4,8.8181515004672,5,22530,4151,2901,106,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17572,25.0,7.7,9.50305188441648,5,22495,4151,2901,-144,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17573,44.1,6.3,10.507889212016007,5,22465,4151,2901,666,1357,0,7,26,194,724,297,1047,90,494,207,697,617,535,1790,102,760
17574,44.9,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17575,25.0,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17576,27.3,6.3,9.991225562337776,5,22490,4151,1599,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17577,37.5,6.3,9.991225562337776,5,22464,4151,1464,180,1357,0,7,26,194,724,296,1048,90,494,208,696,617,535,1790,102,760
17578,35.4,6.3,10.1849648615159,5,22430,4151,1939,180,1357,0,7,24,194,724,296,1048,90,494,208,696,617,534,1791,102,760
17579,49.0,6.3,10.192006873134513,5,22511,4151,2901,-34,1400,0,7,25,194,706,295,1067,90,481,207,710,584,520,1780,102,775
17580,25.0,6.3,9.19060615265741,5,22567,4151,2901,201,1400,0,7,23,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17581,25.0,6.3,8.917349783424278,5,22498,4151,2901,91,1442,0,7,25,194,705,277,1086,90,480,194,724,585,487,1815,89,743
17582,25.0,6.3,10.482694375161072,5,22490,4151,2901,258,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17583,25.0,6.3,8.478892234805961,4,22434,4151,2901,38,1445,0,5,25,176,689,264,1040,90,494,194,724,617,500,1860,89,743
17584,25.0,6.3,10.534088083747765,5,22621,4151,3058,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17585,25.0,6.3,8.872935000900169,5,22587,4151,2901,-388,1442,0,7,25,194,704,277,1087,90,480,194,724,586,487,1814,89,743
17586,25.0,6.3,9.965940845850845,5,22587,4151,3900,180,1444,0,7,24,194,705,277,1086,90,481,194,723,584,487,1814,89,743
17587,25.0,6.3,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17588,51.5,6.3,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17589,49.2,4.4,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17590,25.0,7.3,10.209810791257759,5,22530,4151,2901,85,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17591,25.0,7.4,10.209810791257759,5,22530,4151,2901,85,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17592,25.0,6.3,9.803254602197548,6,22577,4151,2901,-3,1400,0,6,27,194,744,277,1067,77,474,181,665,650,513,1870,89,730
17593,25.0,6.3,9.991225562337776,5,22566,4151,2130,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17594,48.1,4.4,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17595,51.0,6.3,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17596,27.9,6.1,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17597,25.0,6.3,9.991225562337776,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17598,25.0,6.3,8.58265010619535,5,22587,4151,2901,-388,1448,0,7,26,194,704,277,1087,90,480,194,724,584,487,1810,89,743
17599,25.0,6.3,9.991225562337776,5,22520,4151,2901,793,1355,0,7,27,194,744,277,1047,90,507,194,697,651,514,1836,89,716
17600,25.0,6.3,9.991225562337776,5,22540,4151,2901,225,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17601,25.0,6.3,9.986203098017713,6,22577,4151,3074,180,1400,0,5,28,194,744,277,1067,78,472,180,663,651,514,1872,89,730
17602,40.5,6.3,9.867830924037833,6,22478,4151,2801,180,1400,0,7,25,194,724,296,1067,78,459,192,663,617,535,1825,103,777
17603,25.0,6.3,9.281536424998183,4,22441,4151,2901,620,1400,0,6,28,175,710,265,1021,90,508,194,710,650,512,1871,89,730
17604,25.0,6.3,10.12496259475126,5,22600,4151,2901,441,1400,0,7,26,194,743,258,1067,90,508,180,710,651,477,1868,78,687
17605,25.0,6.3,10.419730301741502,5,22621,4151,2901,175,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17606,25.0,6.3,11.454728636983772,5,22520,4151,2237,180,1353,0,7,26,194,744,277,1047,90,507,194,697,651,513,1838,89,717
17607,25.0,6.3,9.820483536962408,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17608,44.1,4.4,9.90133525216951,6,22577,4151,3074,180,1400,0,6,27,194,744,277,1067,77,470,182,660,654,512,1875,89,730
17609,44.6,4.4,9.90133525216951,6,22577,4151,3074,180,1400,0,6,27,194,744,277,1067,77,470,182,660,654,512,1875,89,730
17610,25.0,6.3,9.90133525216951,6,22577,4151,3074,180,1400,0,6,27,194,744,277,1067,77,470,182,660,654,512,1875,89,730
17611,34.5,6.3,9.770883975271124,5,22643,4151,4673,180,1452,0,7,26,194,724,257,1087,90,494,181,723,617,463,1862,77,690
17612,33.0,6.3,9.910382411722084,5,22643,4151,4673,180,1449,0,7,26,194,724,257,1087,90,494,181,723,617,465,1860,77,693
17613,47.0,4.4,9.984592862967391,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17614,25.0,6.3,10.052503518108269,5,22597,5097,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17615,25.0,6.3,10.011667187139382,5,22521,2994,2901,180,1346,0,7,28,194,744,277,1047,90,507,194,697,652,513,1844,89,717
17616,25.0,6.3,9.989753765352061,5,22541,3213,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17617,25.0,6.3,9.71544992500915,5,22668,4151,2901,141,1400,0,7,26,215,762,270,1121,90,494,180,710,617,462,1825,75,676
17618,25.0,6.5,9.71544992500915,5,22668,4151,2901,141,1400,0,7,26,215,762,270,1121,90,494,180,710,617,462,1825,75,676
17619,25.0,6.3,10.346743552628897,6,22672,4151,2901,6,1400,0,7,26,215,762,270,1121,90,494,180,710,617,462,1825,75,676
17620,25.0,6.3,10.041064532939336,5,22636,4151,2901,324,1400,0,7,26,194,745,256,1067,90,508,180,710,655,476,1879,75,676
17621,25.0,6.3,10.516196052674196,6,22726,4151,2901,1,1400,0,7,26,215,762,270,1121,90,494,180,710,617,462,1825,75,676
17622,25.0,6.3,10.05435492509975,5,22600,4151,2901,441,1400,0,7,26,194,745,256,1067,90,508,180,710,655,476,1879,75,676
17623,25.0,6.3,9.904838013295075,5,22623,4151,2901,394,1400,0,7,26,194,745,256,1067,90,508,180,710,655,476,1879,75,676
17624,25.0,6.3,12.046075376514333,5,22560,4151,2901,434,1345,0,7,26,194,745,277,1046,90,508,194,696,654,514,1843,89,716
17625,25.0,6.3,8.632791772130869,5,22581,3284,2901,180,1345,0,7,26,194,724,299,1045,90,494,208,696,617,537,1788,103,771
17626,25.0,6.3,10.598945942167186,4,22600,3022,2901,180,1345,0,7,26,194,724,277,1045,104,531,208,751,617,500,1788,89,716
17627,25.0,6.3,10.643631264213465,4,22630,3968,2901,180,1345,0,7,26,194,724,277,1045,104,531,208,751,617,500,1788,89,716
17628,25.0,6.3,8.00719726348295,5,22678,3417,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17629,25.0,6.3,10.196778043750665,5,22541,2276,2901,180,1345,0,7,26,194,724,299,1045,90,494,208,696,617,537,1788,103,771
17630,25.0,6.3,9.455001697782418,5,22642,3208,2901,180,1345,0,7,26,216,761,291,1100,90,494,194,696,617,500,1788,89,716
17631,25.0,6.3,8.891966639999291,5,22644,3470,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17632,25.0,6.3,11.153043935541055,6,22646,3568,2901,180,1345,0,7,26,216,761,291,1100,90,494,194,696,617,500,1788,89,716
17633,25.0,6.3,8.847281317953016,5,22643,4092,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17634,25.0,6.3,8.480861677173518,5,22646,3591,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17635,25.0,6.3,10.330834009889506,5,22610,2947,2901,180,1345,0,7,26,194,746,277,1045,90,508,194,696,654,514,1843,89,716
17636,25.0,6.3,10.750876037124534,5,22636,3739,2901,180,1345,0,7,26,194,746,277,1045,90,508,194,696,654,514,1843,89,716
17637,25.0,6.3,11.608834220413106,6,22700,3623,2901,180,1345,0,7,26,216,761,291,1100,90,494,194,696,617,500,1788,89,716
17638,25.0,6.3,10.36658226752653,5,22574,2953,2901,180,1345,0,7,26,194,746,277,1045,90,508,194,696,654,514,1843,89,716
17639,25.0,6.3,9.964414369110008,5,22597,2935,2901,180,1345,0,7,26,194,746,277,1045,90,508,194,696,654,514,1843,89,716
17640,25.0,6.3,8.76684773826971,5,22617,3154,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17641,25.0,6.3,9.446064633373162,5,22715,3413,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17642,25.0,6.3,9.714176565650842,5,22678,3273,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17643,25.0,6.3,9.495315871480841,5,22505,3365,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17644,25.0,6.3,9.51626964593305,6,22478,2459,2901,180,1400,0,7,25,194,724,297,1067,77,458,192,653,617,536,1825,104,787
17645,25.0,6.3,10.10521498227491,6,22573,3922,2901,180,1400,0,7,26,194,744,277,1067,77,471,179,653,653,515,1882,89,730
17646,25.0,6.3,9.96181478196754,5,22540,4151,3236,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17647,50.1,4.4,7.739991447571658,6,22613,4151,2901,-216,1455,0,6,26,194,724,277,1087,77,457,180,668,617,500,1862,89,744
17648,25.0,4.4,7.739991447571658,6,22613,4151,2901,-216,1455,0,6,26,194,724,277,1087,77,457,180,668,617,500,1862,89,744
17649,25.0,6.3,10.471091020945451,5,22621,4151,2901,175,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17650,25.0,6.3,12.008960173372166,6,22571,4151,2901,45,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17651,25.0,6.3,11.03195183539762,5,22535,4151,2901,363,1400,0,7,26,176,707,263,1020,90,508,194,710,652,514,1872,89,730
17652,25.0,6.3,11.531075660232442,5,22561,4151,2901,-13,1400,0,7,26,176,707,263,1020,90,508,194,710,652,514,1872,89,730
17653,25.0,6.3,12.550562621597187,6,22625,4151,2901,40,1400,0,7,25,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17654,25.0,6.3,11.07443045878782,5,22499,4151,2901,480,1400,0,7,26,176,707,263,1020,90,508,194,710,652,514,1872,89,730
17655,25.0,6.3,9.674783692602055,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,459,193,667,617,535,1825,103,773
17656,51.0,6.3,9.674783692602055,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,459,193,667,617,535,1825,103,773
17657,49.7,4.4,9.674783692602055,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,459,193,667,617,535,1825,103,773
17658,25.0,5.8,9.674783692602055,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,459,193,667,617,535,1825,103,773
17659,25.0,4.4,9.674783692602055,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,459,193,667,617,535,1825,103,773
17660,25.0,6.3,9.808392482046024,6,22541,4082,2901,180,1400,0,6,27,194,744,277,1067,77,472,180,667,652,514,1868,89,730
17661,25.0,6.3,9.598163817170995,6,22508,3405,2901,180,1400,0,6,26,194,724,297,1067,77,460,194,665,617,534,1825,102,775
17662,25.0,6.3,9.764123220685857,6,22541,4082,2901,180,1400,0,6,27,194,744,277,1067,77,473,181,665,651,513,1870,89,730
17663,25.0,6.2,10.27633234644308,5,22532,4826,2901,180,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17664,25.0,6.3,9.933636790160078,5,22540,4151,2901,225,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
17665,25.0,5.9,9.933636790160078,5,22540,4151,2901,225,1400,0,7,26,194,724,277,1067,90,494,194,710,617,500,1825,89,730
